"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"CREO"	"UNIONISTA"	"EG"	"WINAQ"	"UNE"	"VALOR"	"UCN"	"URNG_MAIZ"	"PHG"	"PODEMOS"	"MLP"	"VIVA"	"PC"	"BIEN"	"UNIDOS"	"PAN"	"FCN_NACION"	"FUERZA"	"PPT"	"SEMILLA"	"VICTORIA"	"LIBRE"	"AVANZA"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"10537"	"3"	"10"	"9"	"2"	"400"	"15"	"1"	"4"	"5"	"0"	"0"	"55"	"1"	"88"	"6"	"0"	"18"	"2"	"11"	"1"	"6"	"1"	"4"	"13"	"5"	"1"	"8"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"21"	"41"	"0"	"309"	"309"	"1"	"0"
"10538"	"3"	"10"	"9"	"2"	"400"	"7"	"1"	"3"	"0"	"0"	"5"	"44"	"0"	"83"	"10"	"1"	"13"	"3"	"12"	"3"	"2"	"1"	"9"	"8"	"5"	"0"	"12"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"24"	"40"	"0"	"294"	"294"	"1"	"0"
"10539"	"3"	"10"	"9"	"2"	"400"	"5"	"2"	"2"	"3"	"1"	"0"	"69"	"0"	"100"	"5"	"6"	"9"	"2"	"13"	"1"	"0"	"1"	"6"	"6"	"3"	"0"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"21"	"41"	"0"	"301"	"301"	"1"	"0"
"10540"	"3"	"10"	"9"	"2"	"401"	"23"	"2"	"3"	"1"	"3"	"0"	"60"	"1"	"79"	"9"	"10"	"9"	"5"	"8"	"0"	"0"	"1"	"4"	"12"	"2"	"0"	"5"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"19"	"64"	"0"	"321"	"321"	"1"	"0"
"10541"	"3"	"10"	"9"	"2"	"400"	"20"	"2"	"3"	"0"	"2"	"2"	"44"	"3"	"73"	"9"	"8"	"4"	"4"	"13"	"1"	"3"	"1"	"1"	"3"	"2"	"0"	"12"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"10"	"32"	"0"	"256"	"256"	"1"	"1"
"10542"	"3"	"10"	"9"	"2"	"400"	"12"	"1"	"2"	"0"	"1"	"3"	"48"	"0"	"57"	"8"	"11"	"19"	"7"	"24"	"0"	"1"	"0"	"5"	"10"	"3"	"1"	"3"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"16"	"26"	"0"	"261"	"261"	"1"	"0"
"10543"	"3"	"10"	"9"	"2"	"380"	"13"	"0"	"4"	"4"	"2"	"3"	"62"	"0"	"72"	"10"	"3"	"14"	"4"	"8"	"2"	"0"	"0"	"6"	"6"	"2"	"0"	"6"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"26"	"28"	"0"	"280"	"280"	"1"	"0"
"10544"	"3"	"10"	"9"	"2"	"400"	"13"	"1"	"1"	"2"	"1"	"1"	"66"	"0"	"70"	"16"	"6"	"20"	"4"	"14"	"2"	"1"	"1"	"5"	"9"	"4"	"1"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"18"	"22"	"0"	"284"	"284"	"1"	"0"
"10545"	"3"	"10"	"9"	"2"	"255"	"12"	"1"	"2"	"0"	"2"	"1"	"30"	"5"	"49"	"14"	"6"	"15"	"2"	"10"	"1"	"1"	"0"	"3"	"10"	"12"	"1"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"4"	"12"	"0"	"201"	"201"	"1"	"0"
"10546"	"3"	"10"	"9"	"2"	"255"	"5"	"1"	"0"	"3"	"0"	"1"	"30"	"2"	"61"	"8"	"5"	"10"	"0"	"9"	"0"	"2"	"0"	"1"	"4"	"3"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"9"	"25"	"0"	"183"	"183"	"1"	"0"
"10547"	"3"	"10"	"9"	"2"	"380"	"16"	"0"	"1"	"0"	"1"	"1"	"61"	"2"	"57"	"2"	"8"	"4"	"4"	"20"	"1"	"1"	"0"	"14"	"4"	"2"	"1"	"6"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"20"	"39"	"2"	"269"	"269"	"1"	"0"
"10548"	"3"	"10"	"9"	"2"	"380"	"27"	"1"	"2"	"2"	"2"	"3"	"72"	"3"	"57"	"7"	"8"	"9"	"8"	"15"	"1"	"3"	"0"	"8"	"12"	"0"	"0"	"4"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"249"	"249"	"12"	"39"	"0"	"300"	"300"	"1"	"0"
"10549"	"3"	"10"	"9"	"2"	"380"	"23"	"7"	"2"	"1"	"3"	"0"	"65"	"1"	"51"	"6"	"10"	"11"	"4"	"22"	"1"	"4"	"0"	"8"	"8"	"3"	"0"	"2"	"3"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"241"	"241"	"16"	"54"	"0"	"311"	"311"	"1"	"0"
"10550"	"3"	"10"	"9"	"2"	"380"	"9"	"3"	"0"	"1"	"2"	"1"	"75"	"4"	"68"	"6"	"11"	"9"	"10"	"15"	"0"	"2"	"1"	"7"	"8"	"2"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"17"	"58"	"0"	"314"	"314"	"1"	"0"
"10551"	"3"	"10"	"9"	"2"	"380"	"11"	"2"	"0"	"3"	"2"	"2"	"82"	"2"	"74"	"2"	"8"	"9"	"7"	"14"	"1"	"4"	"0"	"1"	"5"	"3"	"0"	"4"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"26"	"44"	"0"	"310"	"310"	"1"	"0"
"10552"	"3"	"10"	"9"	"2"	"380"	"14"	"1"	"0"	"2"	"4"	"0"	"76"	"1"	"68"	"4"	"7"	"10"	"6"	"19"	"4"	"2"	"2"	"5"	"5"	"4"	"0"	"5"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"10"	"53"	"0"	"306"	"306"	"1"	"0"
"10553"	"3"	"10"	"9"	"2"	"380"	"16"	"1"	"3"	"0"	"2"	"0"	"75"	"3"	"86"	"2"	"3"	"5"	"3"	"19"	"2"	"3"	"2"	"4"	"2"	"2"	"1"	"5"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"241"	"241"	"22"	"52"	"0"	"315"	"315"	"1"	"0"
"10554"	"3"	"10"	"9"	"2"	"380"	"21"	"1"	"2"	"2"	"2"	"0"	"63"	"4"	"59"	"4"	"9"	"9"	"5"	"19"	"4"	"0"	"2"	"4"	"6"	"3"	"0"	"6"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"230"	"27"	"52"	"0"	"310"	"309"	"0"	"0"
"10555"	"3"	"10"	"9"	"2"	"380"	"20"	"0"	"1"	"0"	"1"	"1"	"65"	"0"	"61"	"2"	"14"	"9"	"6"	"12"	"0"	"0"	"0"	"6"	"8"	"4"	"0"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"19"	"28"	"0"	"265"	"265"	"1"	"0"
"10556"	"3"	"10"	"9"	"2"	"380"	"18"	"1"	"1"	"1"	"1"	"1"	"71"	"1"	"71"	"3"	"3"	"9"	"3"	"15"	"1"	"1"	"0"	"2"	"6"	"2"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"28"	"38"	"0"	"282"	"282"	"1"	"0"
"10557"	"3"	"10"	"9"	"2"	"380"	"24"	"1"	"4"	"0"	"0"	"1"	"50"	"0"	"56"	"4"	"9"	"9"	"17"	"18"	"1"	"1"	"0"	"7"	"8"	"4"	"0"	"3"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"15"	"40"	"0"	"275"	"275"	"1"	"0"
"10558"	"3"	"10"	"9"	"2"	"380"	"28"	"2"	"2"	"0"	"0"	"1"	"57"	"3"	"63"	"5"	"9"	"5"	"11"	"16"	"0"	"2"	"1"	"3"	"5"	"7"	"1"	"5"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"233"	"15"	"46"	"0"	"294"	"294"	"1"	"0"
"10559"	"3"	"10"	"9"	"2"	"380"	"19"	"2"	"1"	"2"	"2"	"2"	"49"	"0"	"76"	"3"	"12"	"8"	"12"	"25"	"2"	"0"	"0"	"1"	"9"	"3"	"0"	"3"	"3"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"237"	"237"	"18"	"34"	"0"	"289"	"289"	"1"	"0"
"10560"	"3"	"10"	"9"	"2"	"380"	"22"	"2"	"3"	"1"	"0"	"1"	"57"	"2"	"65"	"2"	"10"	"11"	"10"	"15"	"2"	"0"	"1"	"8"	"7"	"2"	"10"	"11"	"10"	"15"	"2"	"0"	"1"	"8"	"7"	"2"	"234"	"234"	"10"	"36"	"0"	"280"	"280"	"1"	"0"
"10561"	"3"	"10"	"9"	"2"	"303"	"14"	"5"	"1"	"2"	"0"	"2"	"50"	"0"	"63"	"1"	"13"	"10"	"12"	"10"	"3"	"1"	"0"	"3"	"7"	"1"	"13"	"10"	"12"	"10"	"3"	"1"	"0"	"3"	"7"	"1"	"209"	"209"	"13"	"17"	"0"	"239"	"239"	"1"	"0"
"10562"	"3"	"10"	"9"	"2"	"302"	"19"	"0"	"1"	"1"	"1"	"1"	"44"	"1"	"62"	"1"	"9"	"8"	"6"	"7"	"3"	"0"	"0"	"4"	"5"	"2"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"179"	"179"	"18"	"24"	"0"	"221"	"221"	"1"	"0"
"10563"	"3"	"10"	"9"	"2"	"354"	"12"	"2"	"3"	"0"	"2"	"0"	"22"	"0"	"46"	"6"	"5"	"2"	"2"	"13"	"0"	"0"	"0"	"6"	"3"	"4"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"17"	"39"	"0"	"188"	"188"	"1"	"0"
"10564"	"3"	"10"	"9"	"2"	"354"	"12"	"3"	"2"	"1"	"0"	"2"	"29"	"0"	"28"	"7"	"3"	"2"	"3"	"9"	"1"	"2"	"0"	"4"	"3"	"4"	"3"	"2"	"3"	"9"	"1"	"2"	"0"	"4"	"3"	"4"	"123"	"123"	"7"	"20"	"204"	"150"	"150"	"1"	"0"
"10565"	"3"	"10"	"10"	"2"	"380"	"8"	"4"	"2"	"1"	"7"	"2"	"49"	"2"	"39"	"19"	"5"	"2"	"5"	"15"	"1"	"2"	"1"	"5"	"5"	"8"	"5"	"2"	"5"	"15"	"1"	"2"	"1"	"5"	"5"	"8"	"208"	"208"	"27"	"24"	"0"	"259"	"259"	"1"	"0"
"10566"	"3"	"10"	"10"	"2"	"400"	"9"	"2"	"3"	"1"	"6"	"3"	"61"	"2"	"18"	"36"	"7"	"1"	"5"	"12"	"2"	"4"	"0"	"1"	"9"	"11"	"9"	"5"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"33"	"29"	"0"	"274"	"274"	"1"	"0"
"10567"	"3"	"10"	"10"	"2"	"400"	"7"	"5"	"6"	"3"	"6"	"4"	"65"	"1"	"27"	"29"	"11"	"3"	"2"	"11"	"5"	"1"	"0"	"5"	"4"	"6"	"3"	"18"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"29"	"27"	"0"	"282"	"282"	"1"	"0"
"10568"	"3"	"10"	"10"	"2"	"400"	"4"	"5"	"1"	"0"	"6"	"3"	"97"	"3"	"35"	"18"	"6"	"3"	"4"	"10"	"2"	"2"	"0"	"3"	"19"	"5"	"1"	"7"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"15"	"18"	"0"	"271"	"271"	"1"	"0"
"10569"	"3"	"10"	"10"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"10570"	"3"	"10"	"10"	"2"	"400"	"6"	"0"	"2"	"0"	"1"	"4"	"90"	"3"	"25"	"78"	"0"	"2"	"2"	"6"	"1"	"1"	"0"	"5"	"2"	"2"	"3"	"3"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"28"	"22"	"0"	"289"	"289"	"1"	"0"
"10571"	"3"	"10"	"10"	"2"	"400"	"4"	"2"	"1"	"1"	"2"	"2"	"95"	"5"	"22"	"66"	"2"	"0"	"3"	"8"	"8"	"4"	"0"	"6"	"6"	"6"	"1"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"249"	"249"	"25"	"19"	"0"	"293"	"293"	"1"	"0"
"10572"	"3"	"10"	"10"	"2"	"400"	"4"	"3"	"6"	"0"	"2"	"7"	"110"	"2"	"21"	"43"	"5"	"1"	"1"	"8"	"8"	"1"	"1"	"4"	"2"	"4"	"1"	"2"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"241"	"241"	"18"	"29"	"0"	"288"	"288"	"1"	"0"
"10573"	"3"	"10"	"10"	"2"	"400"	"10"	"5"	"2"	"2"	"8"	"7"	"86"	"1"	"23"	"24"	"13"	"4"	"6"	"14"	"2"	"2"	"0"	"7"	"3"	"12"	"3"	"6"	"3"	"6"	"3"	"0"	"0"	"0"	"0"	"0"	"252"	"252"	"23"	"19"	"0"	"294"	"294"	"1"	"0"
"10574"	"3"	"10"	"10"	"2"	"401"	"14"	"7"	"3"	"1"	"5"	"4"	"68"	"5"	"25"	"24"	"11"	"0"	"1"	"9"	"4"	"2"	"0"	"2"	"6"	"4"	"4"	"5"	"6"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"33"	"24"	"0"	"271"	"271"	"1"	"0"
"10575"	"3"	"10"	"10"	"2"	"400"	"4"	"4"	"4"	"2"	"2"	"3"	"65"	"8"	"28"	"40"	"2"	"0"	"6"	"10"	"4"	"0"	"0"	"7"	"11"	"4"	"2"	"0"	"6"	"10"	"4"	"0"	"0"	"7"	"11"	"4"	"221"	"221"	"18"	"14"	"0"	"253"	"253"	"1"	"0"
"10576"	"3"	"10"	"10"	"2"	"400"	"3"	"4"	"4"	"1"	"9"	"4"	"45"	"4"	"38"	"24"	"6"	"4"	"7"	"17"	"2"	"0"	"1"	"3"	"5"	"12"	"6"	"4"	"7"	"17"	"2"	"0"	"1"	"3"	"5"	"12"	"205"	"205"	"21"	"15"	"159"	"241"	"241"	"1"	"0"
"10577"	"3"	"10"	"10"	"2"	"400"	"11"	"5"	"9"	"2"	"8"	"2"	"59"	"6"	"35"	"18"	"8"	"4"	"5"	"14"	"4"	"1"	"1"	"2"	"14"	"7"	"2"	"14"	"7"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"26"	"6"	"0"	"277"	"277"	"1"	"0"
"10578"	"3"	"10"	"10"	"2"	"400"	"3"	"1"	"4"	"1"	"9"	"3"	"39"	"6"	"28"	"19"	"10"	"3"	"7"	"14"	"6"	"5"	"1"	"5"	"9"	"11"	"10"	"3"	"7"	"14"	"6"	"5"	"1"	"5"	"9"	"11"	"208"	"208"	"60"	"132"	"0"	"400"	"400"	"1"	"0"
"10579"	"3"	"10"	"10"	"2"	"400"	"10"	"2"	"4"	"2"	"2"	"3"	"70"	"4"	"29"	"26"	"6"	"1"	"1"	"10"	"4"	"3"	"0"	"4"	"4"	"5"	"2"	"6"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"22"	"14"	"0"	"239"	"239"	"1"	"0"
"10580"	"3"	"10"	"10"	"2"	"367"	"11"	"1"	"5"	"0"	"5"	"5"	"65"	"9"	"16"	"32"	"10"	"0"	"5"	"12"	"5"	"1"	"2"	"8"	"9"	"2"	"2"	"6"	"4"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"18"	"9"	"0"	"245"	"245"	"1"	"0"
"10581"	"3"	"10"	"10"	"2"	"366"	"11"	"0"	"7"	"0"	"5"	"8"	"66"	"8"	"23"	"31"	"13"	"2"	"4"	"7"	"2"	"3"	"0"	"7"	"5"	"6"	"2"	"8"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"13"	"10"	"0"	"245"	"245"	"1"	"0"
"10582"	"3"	"10"	"10"	"2"	"400"	"9"	"3"	"2"	"0"	"6"	"1"	"124"	"5"	"27"	"18"	"7"	"1"	"7"	"9"	"1"	"4"	"0"	"8"	"4"	"3"	"0"	"7"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"252"	"252"	"27"	"23"	"0"	"302"	"302"	"1"	"0"
"10583"	"3"	"10"	"10"	"2"	"400"	"7"	"2"	"6"	"1"	"1"	"1"	"102"	"6"	"30"	"20"	"4"	"3"	"5"	"11"	"1"	"3"	"3"	"5"	"7"	"4"	"4"	"3"	"5"	"11"	"1"	"3"	"3"	"5"	"7"	"4"	"239"	"239"	"20"	"23"	"0"	"282"	"282"	"1"	"0"
"10584"	"3"	"10"	"10"	"2"	"400"	"2"	"2"	"2"	"2"	"3"	"5"	"138"	"4"	"15"	"21"	"7"	"1"	"6"	"13"	"2"	"3"	"1"	"4"	"3"	"3"	"1"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"24"	"25"	"0"	"293"	"293"	"1"	"0"
"10585"	"3"	"10"	"10"	"2"	"400"	"2"	"3"	"4"	"0"	"1"	"2"	"108"	"5"	"25"	"16"	"0"	"1"	"7"	"16"	"0"	"4"	"1"	"4"	"2"	"3"	"7"	"4"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"0"	"0"	"0"	"0"	"220"	"0"	"0"
"10586"	"3"	"10"	"10"	"2"	"399"	"3"	"1"	"1"	"2"	"5"	"2"	"138"	"14"	"15"	"6"	"3"	"1"	"4"	"14"	"0"	"3"	"2"	"6"	"4"	"2"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"29"	"22"	"0"	"281"	"281"	"1"	"0"
"10587"	"3"	"10"	"10"	"2"	"400"	"8"	"1"	"2"	"0"	"4"	"5"	"93"	"5"	"18"	"19"	"6"	"0"	"3"	"10"	"1"	"2"	"0"	"4"	"7"	"7"	"2"	"4"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"19"	"19"	"0"	"245"	"245"	"1"	"0"
"10588"	"3"	"10"	"10"	"2"	"306"	"3"	"1"	"0"	"0"	"3"	"3"	"77"	"10"	"16"	"14"	"5"	"4"	"3"	"11"	"0"	"3"	"0"	"4"	"1"	"4"	"0"	"6"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"17"	"17"	"0"	"204"	"204"	"1"	"0"
"10589"	"3"	"10"	"10"	"2"	"305"	"6"	"6"	"2"	"7"	"7"	"6"	"72"	"8"	"16"	"15"	"7"	"2"	"4"	"13"	"0"	"0"	"0"	"5"	"3"	"2"	"7"	"2"	"4"	"13"	"0"	"0"	"0"	"5"	"3"	"2"	"187"	"187"	"9"	"14"	"0"	"210"	"210"	"1"	"0"
"10590"	"3"	"10"	"10"	"2"	"400"	"9"	"7"	"4"	"2"	"1"	"4"	"76"	"7"	"33"	"13"	"7"	"6"	"5"	"8"	"3"	"5"	"1"	"5"	"2"	"6"	"1"	"6"	"3"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"26"	"14"	"0"	"263"	"263"	"1"	"0"
"10591"	"3"	"10"	"10"	"2"	"400"	"8"	"4"	"2"	"1"	"5"	"2"	"65"	"3"	"37"	"32"	"6"	"2"	"8"	"11"	"4"	"4"	"0"	"5"	"6"	"2"	"3"	"6"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"28"	"28"	"56"	"276"	"276"	"1"	"0"
"10592"	"3"	"10"	"10"	"2"	"400"	"6"	"4"	"3"	"2"	"0"	"6"	"75"	"6"	"43"	"22"	"7"	"7"	"9"	"15"	"2"	"3"	"0"	"13"	"5"	"2"	"1"	"2"	"2"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"31"	"18"	"0"	"292"	"292"	"1"	"0"
"10593"	"3"	"10"	"10"	"2"	"400"	"2"	"5"	"3"	"1"	"3"	"4"	"84"	"5"	"40"	"26"	"10"	"6"	"4"	"13"	"2"	"3"	"3"	"7"	"12"	"4"	"2"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"17"	"27"	"0"	"289"	"289"	"1"	"0"
"10594"	"3"	"10"	"10"	"2"	"396"	"11"	"4"	"3"	"11"	"3"	"5"	"94"	"6"	"21"	"43"	"0"	"2"	"3"	"10"	"0"	"2"	"3"	"2"	"8"	"3"	"1"	"6"	"4"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"24"	"26"	"0"	"297"	"297"	"1"	"0"
"10595"	"3"	"10"	"10"	"2"	"397"	"5"	"3"	"1"	"0"	"3"	"4"	"94"	"2"	"23"	"45"	"6"	"4"	"3"	"6"	"2"	"5"	"0"	"7"	"11"	"5"	"0"	"3"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"236"	"236"	"22"	"17"	"0"	"275"	"275"	"1"	"0"
"10596"	"3"	"10"	"10"	"2"	"400"	"4"	"3"	"2"	"2"	"5"	"2"	"117"	"5"	"24"	"19"	"5"	"0"	"6"	"5"	"1"	"3"	"0"	"5"	"11"	"1"	"1"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"224"	"224"	"24"	"30"	"0"	"278"	"278"	"1"	"0"
"10597"	"3"	"10"	"10"	"2"	"398"	"5"	"0"	"1"	"0"	"1"	"1"	"113"	"9"	"24"	"21"	"1"	"0"	"3"	"4"	"1"	"1"	"1"	"6"	"8"	"1"	"2"	"5"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"31"	"21"	"0"	"264"	"264"	"1"	"0"
"10598"	"3"	"10"	"10"	"2"	"400"	"6"	"3"	"4"	"1"	"2"	"2"	"74"	"6"	"25"	"16"	"6"	"7"	"2"	"12"	"3"	"2"	"0"	"6"	"9"	"3"	"0"	"5"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"38"	"11"	"0"	"247"	"247"	"1"	"0"
"10599"	"3"	"10"	"10"	"2"	"400"	"9"	"7"	"2"	"0"	"6"	"4"	"73"	"6"	"23"	"19"	"10"	"3"	"4"	"9"	"3"	"2"	"2"	"8"	"3"	"6"	"0"	"6"	"3"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"21"	"21"	"0"	"255"	"255"	"1"	"0"
"10600"	"3"	"10"	"10"	"2"	"400"	"6"	"1"	"5"	"1"	"2"	"6"	"57"	"5"	"35"	"17"	"13"	"4"	"3"	"5"	"3"	"3"	"1"	"5"	"6"	"5"	"0"	"10"	"5"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"33"	"0"	"0"	"236"	"236"	"1"	"0"
"10601"	"3"	"10"	"10"	"2"	"400"	"6"	"3"	"4"	"0"	"1"	"4"	"72"	"7"	"31"	"16"	"7"	"4"	"5"	"11"	"6"	"3"	"0"	"4"	"8"	"5"	"1"	"9"	"3"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"17"	"15"	"0"	"247"	"247"	"1"	"0"
"10602"	"3"	"10"	"10"	"2"	"278"	"7"	"3"	"4"	"1"	"4"	"3"	"55"	"7"	"24"	"21"	"13"	"2"	"2"	"5"	"4"	"0"	"0"	"7"	"3"	"2"	"0"	"4"	"4"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"179"	"179"	"10"	"5"	"0"	"194"	"194"	"1"	"0"
"10603"	"3"	"10"	"10"	"2"	"281"	"4"	"4"	"3"	"2"	"2"	"0"	"54"	"7"	"31"	"19"	"7"	"5"	"1"	"5"	"3"	"1"	"0"	"5"	"4"	"6"	"1"	"2"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"172"	"172"	"19"	"7"	"0"	"198"	"198"	"1"	"0"
"10604"	"3"	"10"	"10"	"2"	"400"	"3"	"6"	"6"	"3"	"3"	"2"	"97"	"1"	"29"	"22"	"3"	"4"	"2"	"3"	"2"	"1"	"1"	"4"	"4"	"2"	"0"	"17"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"31"	"21"	"0"	"271"	"271"	"1"	"0"
"10605"	"3"	"10"	"10"	"2"	"400"	"3"	"3"	"1"	"0"	"2"	"1"	"90"	"2"	"26"	"42"	"0"	"2"	"4"	"5"	"0"	"1"	"1"	"6"	"5"	"2"	"6"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"13"	"19"	"0"	"237"	"237"	"1"	"0"
"10606"	"3"	"10"	"10"	"2"	"412"	"1"	"8"	"2"	"1"	"4"	"0"	"119"	"3"	"20"	"36"	"6"	"4"	"3"	"2"	"2"	"0"	"2"	"4"	"4"	"2"	"0"	"11"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"28"	"35"	"0"	"298"	"298"	"1"	"0"
"10607"	"3"	"10"	"10"	"2"	"400"	"3"	"11"	"3"	"1"	"4"	"0"	"165"	"3"	"11"	"38"	"1"	"1"	"2"	"4"	"0"	"0"	"0"	"8"	"3"	"1"	"0"	"4"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"267"	"267"	"21"	"19"	"0"	"307"	"307"	"1"	"0"
"10608"	"3"	"10"	"10"	"2"	"400"	"6"	"10"	"3"	"0"	"2"	"0"	"162"	"3"	"20"	"21"	"3"	"1"	"3"	"3"	"1"	"3"	"2"	"4"	"2"	"2"	"0"	"8"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"23"	"32"	"0"	"318"	"318"	"1"	"0"
"10609"	"3"	"10"	"10"	"2"	"400"	"1"	"3"	"1"	"0"	"1"	"1"	"162"	"3"	"24"	"21"	"1"	"0"	"2"	"5"	"0"	"0"	"1"	"2"	"11"	"0"	"2"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"28"	"25"	"0"	"299"	"299"	"1"	"0"
"10610"	"3"	"10"	"10"	"2"	"400"	"3"	"11"	"2"	"1"	"0"	"0"	"93"	"6"	"35"	"20"	"0"	"1"	"4"	"7"	"0"	"3"	"0"	"5"	"3"	"0"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"11"	"17"	"0"	"230"	"230"	"1"	"0"
"10611"	"3"	"10"	"10"	"2"	"400"	"6"	"7"	"1"	"1"	"0"	"3"	"94"	"3"	"19"	"26"	"7"	"1"	"3"	"4"	"1"	"0"	"0"	"5"	"1"	"2"	"1"	"18"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"27"	"26"	"0"	"260"	"260"	"1"	"0"
