"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"WINAQ"	"PPT"	"FCN_NACION"	"VALOR"	"FUERZA"	"CREO"	"URNG_MAIZ"	"PAN"	"VIVA"	"UCN"	"PC"	"CONVERGENCIA"	"PHG"	"UNE"	"BIEN"	"LIBRE"	"VICTORIA"	"PODEMOS"	"EG"	"UNIONISTA"	"SEMILLA"	"MLP"	"UNIDOS"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"9425"	"3"	"9"	"5"	"2"	"400"	"5"	"108"	"1"	"0"	"2"	"71"	"14"	"1"	"0"	"10"	"1"	"2"	"3"	"1"	"2"	"8"	"1"	"2"	"1"	"1"	"1"	"1"	"1"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"17"	"41"	"0"	"301"	"301"	"1"	"0"
"9426"	"3"	"9"	"5"	"2"	"400"	"1"	"129"	"2"	"0"	"2"	"75"	"15"	"0"	"5"	"5"	"3"	"1"	"0"	"0"	"5"	"8"	"0"	"0"	"1"	"2"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"258"	"257"	"12"	"49"	"0"	"319"	"318"	"0"	"0"
"9427"	"3"	"9"	"5"	"2"	"0"	"3"	"84"	"5"	"3"	"2"	"75"	"14"	"2"	"0"	"3"	"6"	"0"	"0"	"0"	"3"	"6"	"3"	"0"	"0"	"1"	"0"	"0"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"217"	"217"	"18"	"18"	"0"	"253"	"253"	"1"	"0"
"9428"	"3"	"9"	"5"	"2"	"0"	"3"	"78"	"1"	"0"	"1"	"83"	"12"	"2"	"0"	"2"	"3"	"3"	"1"	"1"	"3"	"10"	"1"	"2"	"1"	"2"	"3"	"3"	"1"	"1"	"3"	"10"	"1"	"2"	"1"	"2"	"213"	"213"	"13"	"17"	"0"	"243"	"243"	"1"	"0"
"9429"	"3"	"9"	"5"	"2"	"251"	"6"	"58"	"2"	"0"	"0"	"56"	"7"	"0"	"2"	"3"	"0"	"2"	"0"	"0"	"3"	"2"	"2"	"1"	"0"	"1"	"0"	"2"	"0"	"0"	"3"	"2"	"2"	"1"	"0"	"1"	"154"	"154"	"2"	"14"	"0"	"170"	"170"	"1"	"0"
"9430"	"3"	"9"	"5"	"2"	"250"	"5"	"72"	"3"	"0"	"0"	"46"	"5"	"1"	"4"	"4"	"2"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"6"	"14"	"0"	"173"	"173"	"1"	"0"
"9431"	"3"	"9"	"5"	"2"	"400"	"2"	"64"	"4"	"2"	"0"	"61"	"1"	"0"	"1"	"12"	"0"	"2"	"3"	"3"	"2"	"21"	"3"	"0"	"3"	"0"	"0"	"2"	"3"	"3"	"2"	"21"	"3"	"0"	"3"	"0"	"195"	"195"	"0"	"59"	"25"	"254"	"254"	"1"	"0"
"9432"	"3"	"9"	"5"	"2"	"0"	"5"	"86"	"2"	"0"	"3"	"81"	"12"	"1"	"0"	"7"	"4"	"3"	"0"	"1"	"4"	"16"	"2"	"1"	"0"	"1"	"1"	"1"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"237"	"24"	"38"	"0"	"299"	"299"	"1"	"0"
"9433"	"3"	"9"	"5"	"2"	"362"	"4"	"58"	"0"	"0"	"0"	"65"	"7"	"1"	"3"	"3"	"3"	"2"	"0"	"2"	"0"	"11"	"2"	"2"	"0"	"0"	"3"	"2"	"0"	"2"	"0"	"11"	"2"	"2"	"0"	"0"	"178"	"171"	"19"	"22"	"0"	"219"	"212"	"0"	"0"
"9434"	"3"	"9"	"5"	"2"	"361"	"6"	"56"	"1"	"0"	"1"	"67"	"8"	"0"	"1"	"9"	"2"	"0"	"0"	"1"	"3"	"17"	"1"	"0"	"2"	"2"	"1"	"0"	"4"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"21"	"15"	"0"	"227"	"227"	"1"	"0"
"9435"	"3"	"9"	"5"	"2"	"380"	"5"	"73"	"0"	"1"	"2"	"58"	"10"	"1"	"0"	"6"	"1"	"1"	"0"	"0"	"2"	"21"	"1"	"1"	"1"	"1"	"1"	"1"	"0"	"0"	"2"	"21"	"1"	"1"	"1"	"1"	"188"	"188"	"18"	"34"	"0"	"240"	"240"	"1"	"0"
"9436"	"3"	"9"	"5"	"2"	"274"	"3"	"45"	"0"	"0"	"1"	"42"	"9"	"0"	"0"	"3"	"2"	"3"	"1"	"0"	"1"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"124"	"124"	"10"	"28"	"0"	"162"	"162"	"1"	"0"
"9437"	"3"	"9"	"5"	"2"	"273"	"4"	"50"	"0"	"0"	"1"	"50"	"11"	"0"	"2"	"7"	"1"	"0"	"0"	"0"	"1"	"6"	"1"	"0"	"0"	"3"	"0"	"0"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"145"	"145"	"7"	"13"	"0"	"165"	"165"	"1"	"0"
"9438"	"3"	"9"	"5"	"2"	"307"	"2"	"16"	"0"	"0"	"0"	"14"	"6"	"1"	"0"	"6"	"1"	"0"	"0"	"0"	"4"	"3"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"60"	"60"	"7"	"18"	"0"	"85"	"85"	"1"	"0"
"9439"	"3"	"9"	"5"	"2"	"307"	"3"	"10"	"0"	"0"	"0"	"14"	"5"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"40"	"40"	"1"	"8"	"0"	"49"	"49"	"1"	"0"
"9440"	"3"	"9"	"6"	"2"	"397"	"69"	"0"	"4"	"0"	"4"	"6"	"5"	"2"	"3"	"7"	"3"	"5"	"1"	"11"	"2"	"28"	"88"	"0"	"2"	"0"	"2"	"1"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"252"	"252"	"15"	"38"	"0"	"305"	"305"	"1"	"0"
"9441"	"3"	"9"	"6"	"2"	"400"	"63"	"2"	"1"	"1"	"6"	"9"	"6"	"1"	"1"	"8"	"0"	"3"	"1"	"13"	"4"	"31"	"89"	"0"	"2"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"8"	"43"	"0"	"295"	"295"	"1"	"0"
"9442"	"3"	"9"	"6"	"2"	"400"	"53"	"3"	"4"	"0"	"7"	"11"	"5"	"4"	"3"	"5"	"3"	"1"	"0"	"9"	"3"	"39"	"96"	"0"	"4"	"0"	"0"	"3"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"260"	"260"	"14"	"17"	"0"	"0"	"291"	"0"	"0"
"9443"	"3"	"9"	"6"	"2"	"400"	"36"	"5"	"7"	"1"	"7"	"10"	"7"	"5"	"1"	"3"	"4"	"1"	"0"	"13"	"2"	"35"	"85"	"0"	"0"	"0"	"0"	"5"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"237"	"12"	"26"	"0"	"275"	"275"	"1"	"0"
"9444"	"3"	"9"	"6"	"2"	"280"	"36"	"1"	"6"	"0"	"4"	"7"	"9"	"2"	"1"	"3"	"2"	"2"	"2"	"5"	"1"	"25"	"70"	"0"	"1"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"6"	"19"	"0"	"207"	"207"	"1"	"0"
"9445"	"3"	"9"	"6"	"2"	"281"	"38"	"1"	"4"	"0"	"5"	"7"	"6"	"2"	"0"	"0"	"3"	"1"	"1"	"8"	"2"	"21"	"70"	"0"	"1"	"1"	"0"	"1"	"2"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"185"	"183"	"6"	"10"	"0"	"201"	"199"	"0"	"0"
"9446"	"3"	"9"	"6"	"2"	"378"	"77"	"3"	"2"	"0"	"5"	"0"	"7"	"1"	"2"	"2"	"3"	"2"	"1"	"10"	"0"	"13"	"72"	"0"	"3"	"0"	"0"	"0"	"16"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"15"	"47"	"0"	"282"	"282"	"1"	"0"
"9447"	"3"	"9"	"6"	"2"	"280"	"47"	"1"	"1"	"1"	"1"	"2"	"5"	"0"	"2"	"2"	"1"	"1"	"2"	"7"	"0"	"10"	"60"	"0"	"1"	"0"	"0"	"0"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"9"	"30"	"0"	"192"	"192"	"1"	"0"
"9448"	"3"	"9"	"6"	"2"	"270"	"46"	"1"	"2"	"0"	"1"	"3"	"10"	"0"	"0"	"0"	"0"	"1"	"1"	"10"	"0"	"13"	"54"	"0"	"0"	"1"	"0"	"0"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"150"	"2"	"25"	"0"	"177"	"177"	"1"	"0"
"9449"	"3"	"9"	"6"	"2"	"380"	"30"	"2"	"4"	"0"	"14"	"15"	"5"	"2"	"1"	"3"	"0"	"3"	"1"	"10"	"2"	"32"	"51"	"0"	"3"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"15"	"60"	"0"	"256"	"256"	"1"	"0"
"9450"	"3"	"9"	"6"	"2"	"380"	"28"	"0"	"0"	"0"	"18"	"21"	"7"	"2"	"1"	"0"	"0"	"2"	"1"	"14"	"0"	"32"	"59"	"0"	"5"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"199"	"196"	"51"	"14"	"7"	"264"	"261"	"0"	"0"
"9451"	"3"	"9"	"6"	"2"	"380"	"45"	"0"	"0"	"0"	"7"	"12"	"5"	"0"	"0"	"1"	"2"	"0"	"2"	"11"	"2"	"45"	"70"	"0"	"1"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"21"	"47"	"0"	"275"	"275"	"1"	"0"
"9452"	"3"	"9"	"6"	"2"	"367"	"40"	"0"	"0"	"0"	"11"	"7"	"4"	"3"	"1"	"3"	"0"	"3"	"1"	"7"	"0"	"25"	"67"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"10"	"52"	"5"	"236"	"236"	"1"	"0"
"9453"	"3"	"9"	"6"	"2"	"366"	"26"	"0"	"1"	"0"	"7"	"17"	"3"	"2"	"0"	"0"	"0"	"3"	"0"	"14"	"1"	"38"	"43"	"0"	"2"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"12"	"23"	"0"	"195"	"195"	"1"	"0"
"9454"	"3"	"9"	"6"	"2"	"381"	"46"	"1"	"7"	"0"	"14"	"5"	"4"	"1"	"1"	"1"	"1"	"2"	"1"	"31"	"1"	"79"	"49"	"0"	"1"	"1"	"0"	"3"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"11"	"20"	"0"	"284"	"284"	"1"	"0"
"9455"	"3"	"9"	"6"	"2"	"380"	"42"	"4"	"6"	"0"	"6"	"6"	"8"	"1"	"3"	"4"	"0"	"3"	"2"	"32"	"5"	"69"	"49"	"1"	"0"	"1"	"0"	"1"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"252"	"252"	"23"	"27"	"0"	"302"	"302"	"1"	"0"
"9456"	"3"	"9"	"6"	"2"	"379"	"33"	"0"	"4"	"1"	"15"	"9"	"4"	"3"	"2"	"5"	"1"	"3"	"3"	"26"	"3"	"62"	"44"	"0"	"0"	"0"	"0"	"2"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"224"	"224"	"25"	"28"	"0"	"277"	"277"	"1"	"0"
"9457"	"3"	"9"	"6"	"2"	"380"	"48"	"1"	"5"	"0"	"23"	"7"	"4"	"2"	"3"	"6"	"0"	"3"	"0"	"25"	"5"	"61"	"43"	"0"	"1"	"0"	"2"	"2"	"1"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"8"	"31"	"0"	"289"	"289"	"1"	"0"
"9458"	"3"	"9"	"6"	"2"	"379"	"43"	"1"	"6"	"2"	"12"	"4"	"1"	"0"	"4"	"3"	"0"	"1"	"1"	"22"	"1"	"71"	"42"	"2"	"1"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"13"	"28"	"0"	"262"	"262"	"1"	"0"
"9459"	"3"	"9"	"6"	"2"	"377"	"55"	"3"	"4"	"0"	"5"	"7"	"7"	"1"	"6"	"4"	"3"	"2"	"0"	"28"	"2"	"55"	"41"	"0"	"2"	"0"	"0"	"0"	"1"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"233"	"7"	"27"	"0"	"243"	"267"	"0"	"0"
"9460"	"3"	"9"	"6"	"2"	"309"	"26"	"1"	"7"	"0"	"8"	"6"	"3"	"0"	"7"	"3"	"0"	"3"	"0"	"19"	"0"	"45"	"41"	"0"	"0"	"1"	"0"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"10"	"18"	"0"	"204"	"204"	"1"	"0"
"9461"	"3"	"9"	"6"	"2"	"308"	"25"	"5"	"12"	"0"	"8"	"2"	"4"	"3"	"3"	"0"	"0"	"3"	"0"	"24"	"1"	"46"	"54"	"0"	"1"	"2"	"0"	"1"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"4"	"10"	"0"	"214"	"214"	"1"	"0"
"9462"	"3"	"9"	"6"	"2"	"266"	"25"	"3"	"0"	"0"	"6"	"2"	"2"	"1"	"0"	"2"	"0"	"2"	"0"	"10"	"2"	"101"	"10"	"1"	"2"	"0"	"0"	"2"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"13"	"33"	"0"	"219"	"219"	"1"	"0"
"9463"	"3"	"9"	"6"	"2"	"266"	"21"	"1"	"2"	"0"	"0"	"11"	"3"	"0"	"1"	"0"	"0"	"0"	"1"	"4"	"3"	"92"	"17"	"1"	"2"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"4"	"23"	"0"	"188"	"188"	"1"	"0"
"9464"	"3"	"9"	"6"	"2"	"379"	"46"	"0"	"5"	"0"	"8"	"39"	"2"	"0"	"1"	"0"	"0"	"1"	"2"	"18"	"4"	"42"	"69"	"0"	"2"	"0"	"0"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"10"	"47"	"0"	"299"	"299"	"1"	"0"
"9465"	"3"	"9"	"6"	"2"	"379"	"34"	"0"	"6"	"0"	"5"	"49"	"4"	"1"	"1"	"2"	"0"	"5"	"2"	"16"	"0"	"36"	"81"	"0"	"2"	"0"	"0"	"2"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"252"	"252"	"18"	"40"	"0"	"310"	"310"	"1"	"0"
"9466"	"3"	"9"	"6"	"2"	"379"	"39"	"1"	"1"	"0"	"2"	"57"	"2"	"0"	"0"	"1"	"1"	"3"	"3"	"15"	"2"	"33"	"74"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"17"	"51"	"1"	"303"	"303"	"1"	"0"
"9467"	"3"	"9"	"6"	"2"	"377"	"40"	"3"	"2"	"1"	"10"	"70"	"3"	"0"	"0"	"1"	"1"	"1"	"2"	"12"	"1"	"38"	"55"	"0"	"0"	"1"	"0"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"19"	"42"	"0"	"307"	"307"	"1"	"0"
"9468"	"3"	"9"	"6"	"2"	"380"	"35"	"2"	"3"	"1"	"8"	"49"	"2"	"0"	"7"	"3"	"1"	"1"	"1"	"6"	"1"	"29"	"80"	"1"	"0"	"2"	"0"	"0"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"20"	"42"	"0"	"300"	"300"	"1"	"0"
"9469"	"3"	"9"	"6"	"2"	"380"	"35"	"0"	"5"	"1"	"3"	"48"	"1"	"1"	"0"	"0"	"3"	"3"	"1"	"11"	"1"	"35"	"69"	"0"	"0"	"1"	"2"	"2"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"17"	"34"	"0"	"278"	"278"	"1"	"0"
"9470"	"3"	"9"	"6"	"2"	"380"	"42"	"0"	"2"	"2"	"5"	"33"	"5"	"0"	"0"	"5"	"1"	"2"	"0"	"11"	"0"	"25"	"86"	"0"	"0"	"0"	"0"	"1"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"229"	"226"	"10"	"34"	"0"	"273"	"270"	"0"	"0"
"9471"	"3"	"9"	"6"	"2"	"380"	"32"	"6"	"4"	"0"	"2"	"39"	"1"	"0"	"2"	"3"	"0"	"0"	"0"	"3"	"0"	"24"	"80"	"0"	"1"	"0"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"11"	"17"	"0"	"229"	"229"	"1"	"0"
"9472"	"3"	"9"	"6"	"2"	"363"	"32"	"0"	"4"	"0"	"2"	"36"	"2"	"1"	"0"	"1"	"0"	"2"	"0"	"14"	"0"	"31"	"68"	"0"	"1"	"0"	"0"	"1"	"1"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"8"	"26"	"0"	"236"	"236"	"1"	"0"
"9473"	"3"	"9"	"6"	"2"	"0"	"58"	"2"	"3"	"0"	"6"	"30"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"12"	"0"	"23"	"94"	"1"	"0"	"0"	"0"	"0"	"2"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"242"	"5"	"16"	"0"	"268"	"263"	"0"	"0"
"9474"	"3"	"9"	"6"	"2"	"312"	"10"	"0"	"0"	"0"	"5"	"11"	"2"	"0"	"1"	"1"	"0"	"0"	"0"	"2"	"1"	"16"	"12"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"63"	"63"	"6"	"6"	"0"	"75"	"75"	"1"	"0"
"9475"	"3"	"9"	"6"	"2"	"312"	"13"	"1"	"4"	"1"	"1"	"2"	"4"	"2"	"2"	"3"	"1"	"2"	"0"	"3"	"1"	"14"	"19"	"2"	"1"	"0"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"80"	"80"	"4"	"9"	"0"	"93"	"93"	"1"	"0"
"9476"	"3"	"9"	"7"	"2"	"400"	"19"	"45"	"19"	"0"	"50"	"2"	"19"	"1"	"3"	"1"	"12"	"0"	"0"	"1"	"1"	"41"	"1"	"0"	"0"	"2"	"12"	"0"	"0"	"1"	"1"	"41"	"1"	"0"	"0"	"2"	"234"	"234"	"13"	"39"	"0"	"286"	"286"	"1"	"0"
"9477"	"3"	"9"	"7"	"2"	"400"	"15"	"61"	"24"	"0"	"35"	"1"	"19"	"0"	"2"	"0"	"14"	"0"	"1"	"6"	"2"	"32"	"7"	"1"	"2"	"3"	"0"	"1"	"0"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"236"	"236"	"18"	"44"	"0"	"298"	"298"	"1"	"0"
"9478"	"3"	"9"	"7"	"2"	"400"	"19"	"28"	"41"	"0"	"50"	"2"	"17"	"0"	"0"	"2"	"12"	"0"	"3"	"4"	"0"	"36"	"1"	"1"	"0"	"0"	"1"	"1"	"1"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"18"	"48"	"0"	"295"	"295"	"1"	"0"
"9479"	"3"	"9"	"7"	"2"	"400"	"29"	"40"	"34"	"0"	"46"	"2"	"14"	"2"	"5"	"1"	"9"	"0"	"1"	"3"	"1"	"26"	"3"	"0"	"2"	"2"	"0"	"0"	"1"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"19"	"46"	"0"	"297"	"297"	"1"	"0"
"9480"	"3"	"9"	"7"	"2"	"400"	"21"	"37"	"33"	"1"	"43"	"4"	"14"	"1"	"2"	"2"	"9"	"1"	"1"	"1"	"1"	"64"	"3"	"0"	"0"	"4"	"9"	"1"	"1"	"1"	"1"	"64"	"3"	"0"	"0"	"4"	"253"	"253"	"15"	"36"	"0"	"304"	"304"	"1"	"0"
"9481"	"3"	"9"	"7"	"2"	"400"	"25"	"59"	"27"	"1"	"47"	"0"	"21"	"3"	"2"	"0"	"11"	"2"	"3"	"2"	"1"	"31"	"0"	"0"	"0"	"3"	"11"	"2"	"3"	"2"	"1"	"31"	"0"	"0"	"0"	"3"	"251"	"251"	"11"	"29"	"2"	"291"	"291"	"1"	"0"
"9482"	"3"	"9"	"7"	"2"	"400"	"18"	"61"	"25"	"0"	"45"	"2"	"24"	"0"	"4"	"2"	"14"	"1"	"1"	"8"	"3"	"33"	"2"	"0"	"1"	"1"	"14"	"1"	"1"	"8"	"3"	"33"	"2"	"0"	"1"	"1"	"257"	"257"	"16"	"40"	"0"	"313"	"313"	"1"	"0"
"9483"	"3"	"9"	"7"	"2"	"400"	"10"	"54"	"20"	"0"	"51"	"2"	"21"	"1"	"3"	"1"	"13"	"1"	"2"	"6"	"1"	"51"	"1"	"0"	"1"	"0"	"3"	"1"	"1"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"254"	"254"	"15"	"35"	"0"	"304"	"304"	"1"	"0"
"9484"	"3"	"9"	"7"	"2"	"0"	"19"	"66"	"22"	"1"	"57"	"1"	"12"	"1"	"4"	"1"	"7"	"1"	"0"	"5"	"2"	"45"	"0"	"0"	"0"	"0"	"0"	"1"	"2"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"257"	"257"	"18"	"28"	"0"	"303"	"303"	"1"	"0"
"9485"	"3"	"9"	"7"	"2"	"400"	"18"	"59"	"19"	"0"	"55"	"2"	"17"	"0"	"0"	"0"	"4"	"0"	"1"	"2"	"1"	"57"	"1"	"0"	"0"	"2"	"0"	"2"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"23"	"31"	"0"	"302"	"302"	"1"	"0"
"9486"	"3"	"9"	"7"	"2"	"400"	"19"	"43"	"28"	"0"	"36"	"0"	"13"	"1"	"4"	"2"	"20"	"1"	"0"	"1"	"1"	"32"	"3"	"0"	"0"	"0"	"20"	"1"	"0"	"1"	"1"	"32"	"3"	"0"	"0"	"0"	"214"	"214"	"7"	"18"	"0"	"239"	"239"	"1"	"0"
"9487"	"3"	"9"	"7"	"2"	"400"	"16"	"50"	"23"	"1"	"35"	"1"	"8"	"0"	"4"	"0"	"15"	"1"	"1"	"2"	"1"	"27"	"2"	"1"	"1"	"3"	"15"	"1"	"1"	"2"	"1"	"27"	"2"	"1"	"1"	"3"	"212"	"212"	"9"	"19"	"0"	"240"	"240"	"1"	"0"
"9488"	"3"	"9"	"7"	"2"	"400"	"18"	"45"	"31"	"0"	"44"	"3"	"16"	"0"	"2"	"1"	"17"	"1"	"0"	"3"	"0"	"29"	"1"	"0"	"0"	"4"	"17"	"1"	"0"	"3"	"0"	"29"	"1"	"0"	"0"	"4"	"222"	"222"	"12"	"27"	"0"	"261"	"261"	"1"	"0"
"9489"	"3"	"9"	"7"	"2"	"401"	"14"	"42"	"27"	"0"	"37"	"1"	"18"	"0"	"6"	"0"	"22"	"1"	"1"	"3"	"0"	"31"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"5"	"32"	"0"	"258"	"258"	"1"	"0"
"9490"	"3"	"9"	"7"	"2"	"400"	"14"	"42"	"22"	"2"	"34"	"0"	"15"	"0"	"3"	"1"	"13"	"1"	"1"	"2"	"2"	"26"	"2"	"0"	"0"	"2"	"1"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"10"	"29"	"0"	"229"	"229"	"1"	"0"
"9491"	"3"	"9"	"7"	"2"	"400"	"18"	"37"	"18"	"0"	"42"	"0"	"14"	"0"	"4"	"1"	"17"	"0"	"1"	"6"	"1"	"34"	"0"	"0"	"0"	"4"	"17"	"0"	"1"	"6"	"1"	"34"	"0"	"0"	"0"	"4"	"215"	"215"	"6"	"13"	"1"	"234"	"234"	"1"	"0"
"9492"	"3"	"9"	"7"	"2"	"290"	"18"	"34"	"15"	"0"	"48"	"2"	"10"	"0"	"0"	"0"	"14"	"0"	"0"	"5"	"1"	"25"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"8"	"16"	"0"	"211"	"211"	"1"	"0"
"9493"	"3"	"9"	"7"	"2"	"289"	"14"	"36"	"31"	"0"	"28"	"2"	"13"	"0"	"1"	"0"	"17"	"0"	"0"	"6"	"0"	"11"	"1"	"0"	"0"	"3"	"0"	"0"	"2"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"7"	"11"	"0"	"192"	"192"	"1"	"0"
"9494"	"3"	"9"	"7"	"2"	"496"	"7"	"31"	"18"	"0"	"14"	"2"	"12"	"0"	"3"	"1"	"12"	"1"	"1"	"2"	"1"	"31"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"12"	"26"	"0"	"185"	"185"	"1"	"0"
"9495"	"3"	"9"	"8"	"2"	"403"	"4"	"30"	"4"	"0"	"35"	"0"	"1"	"52"	"5"	"1"	"12"	"3"	"2"	"4"	"7"	"19"	"5"	"1"	"1"	"1"	"4"	"3"	"0"	"10"	"2"	"0"	"0"	"0"	"0"	"0"	"207"	"206"	"19"	"75"	"0"	"301"	"300"	"0"	"1"
"9496"	"3"	"9"	"8"	"2"	"400"	"3"	"39"	"1"	"0"	"36"	"4"	"1"	"59"	"3"	"2"	"11"	"0"	"2"	"3"	"16"	"20"	"3"	"0"	"0"	"3"	"1"	"0"	"0"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"23"	"81"	"0"	"317"	"317"	"1"	"1"
"9497"	"3"	"9"	"8"	"2"	"402"	"6"	"38"	"5"	"0"	"33"	"0"	"1"	"70"	"5"	"0"	"4"	"0"	"1"	"2"	"10"	"39"	"3"	"0"	"0"	"4"	"0"	"2"	"0"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"242"	"234"	"14"	"61"	"0"	"317"	"309"	"0"	"0"
"9498"	"3"	"9"	"8"	"2"	"400"	"0"	"72"	"4"	"0"	"38"	"1"	"2"	"41"	"9"	"3"	"6"	"0"	"0"	"1"	"0"	"56"	"0"	"0"	"1"	"3"	"0"	"3"	"0"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"249"	"247"	"19"	"74"	"0"	"342"	"340"	"0"	"0"
"9499"	"3"	"9"	"8"	"2"	"400"	"4"	"55"	"3"	"4"	"36"	"1"	"1"	"64"	"5"	"1"	"7"	"2"	"5"	"3"	"5"	"37"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"28"	"53"	"0"	"326"	"326"	"1"	"0"
