"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"VICTORIA"	"UNE"	"FCN_NACION"	"VIVA"	"CONVERGENCIA"	"CREO"	"WINAQ"	"UNIONISTA"	"FUERZA"	"LIBRE"	"PPT"	"PHG"	"BIEN"	"UCN"	"MLP"	"PC"	"VALOR"	"SEMILLA"	"EG"	"UNIDOS"	"PAN"	"URNG_MAIZ"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"12612"	"3"	"12"	"20"	"2"	"262"	"1"	"0"	"3"	"9"	"2"	"0"	"0"	"10"	"1"	"2"	"3"	"0"	"0"	"5"	"4"	"51"	"2"	"2"	"1"	"2"	"24"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"126"	"126"	"10"	"14"	"0"	"150"	"150"	"1"	"0"
"12613"	"3"	"12"	"20"	"2"	"514"	"0"	"0"	"3"	"10"	"2"	"0"	"0"	"2"	"2"	"2"	"1"	"1"	"1"	"4"	"0"	"22"	"1"	"3"	"3"	"0"	"9"	"2"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"76"	"4"	"9"	"0"	"0"	"89"	"0"	"0"
"12614"	"3"	"12"	"20"	"2"	"514"	"1"	"0"	"3"	"7"	"3"	"2"	"0"	"3"	"1"	"1"	"1"	"0"	"0"	"3"	"1"	"12"	"2"	"1"	"2"	"0"	"4"	"2"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"54"	"54"	"4"	"9"	"0"	"67"	"67"	"1"	"0"
"12615"	"3"	"12"	"21"	"2"	"400"	"16"	"2"	"12"	"46"	"12"	"1"	"3"	"6"	"0"	"2"	"8"	"10"	"1"	"4"	"1"	"43"	"3"	"25"	"2"	"1"	"0"	"2"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"18"	"44"	"0"	"270"	"270"	"1"	"0"
"12616"	"3"	"12"	"21"	"2"	"400"	"16"	"0"	"13"	"46"	"20"	"1"	"2"	"7"	"2"	"0"	"2"	"8"	"1"	"8"	"2"	"44"	"2"	"35"	"2"	"2"	"1"	"1"	"5"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"12"	"41"	"0"	"282"	"282"	"1"	"0"
"12617"	"3"	"12"	"21"	"2"	"400"	"15"	"3"	"8"	"41"	"29"	"2"	"1"	"5"	"2"	"4"	"5"	"8"	"1"	"8"	"4"	"35"	"2"	"30"	"5"	"1"	"0"	"2"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"17"	"49"	"0"	"285"	"285"	"1"	"0"
"12618"	"3"	"12"	"21"	"2"	"400"	"18"	"2"	"12"	"45"	"23"	"2"	"2"	"5"	"2"	"2"	"2"	"9"	"1"	"4"	"0"	"46"	"5"	"31"	"7"	"0"	"0"	"1"	"3"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"25"	"39"	"0"	"290"	"290"	"1"	"0"
"12619"	"3"	"12"	"21"	"2"	"400"	"14"	"0"	"19"	"50"	"11"	"1"	"2"	"5"	"3"	"0"	"3"	"5"	"1"	"7"	"5"	"48"	"3"	"38"	"0"	"0"	"1"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"20"	"67"	"0"	"308"	"308"	"1"	"0"
"12620"	"3"	"12"	"21"	"2"	"400"	"25"	"1"	"9"	"52"	"44"	"1"	"1"	"4"	"1"	"0"	"3"	"6"	"1"	"6"	"2"	"45"	"3"	"25"	"4"	"0"	"0"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"20"	"40"	"0"	"298"	"298"	"1"	"0"
"12621"	"3"	"12"	"21"	"2"	"400"	"18"	"0"	"15"	"57"	"22"	"0"	"0"	"6"	"1"	"4"	"5"	"4"	"0"	"0"	"1"	"53"	"6"	"26"	"1"	"4"	"0"	"0"	"8"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"234"	"0"	"0"	"0"	"0"	"234"	"0"	"0"
"12622"	"3"	"12"	"21"	"2"	"400"	"13"	"0"	"16"	"43"	"25"	"2"	"1"	"11"	"0"	"0"	"4"	"7"	"2"	"7"	"1"	"49"	"0"	"47"	"1"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"19"	"55"	"0"	"306"	"306"	"1"	"0"
"12623"	"3"	"12"	"21"	"2"	"400"	"17"	"1"	"15"	"28"	"19"	"0"	"0"	"5"	"0"	"0"	"4"	"5"	"3"	"7"	"1"	"47"	"3"	"29"	"3"	"1"	"3"	"0"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"7"	"37"	"0"	"244"	"244"	"1"	"0"
"12624"	"3"	"12"	"21"	"2"	"400"	"17"	"1"	"12"	"48"	"15"	"2"	"1"	"5"	"1"	"0"	"2"	"5"	"1"	"4"	"4"	"44"	"4"	"22"	"2"	"2"	"0"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"14"	"39"	"0"	"251"	"251"	"1"	"0"
"12625"	"3"	"12"	"21"	"2"	"0"	"13"	"0"	"13"	"42"	"22"	"2"	"2"	"3"	"3"	"0"	"4"	"6"	"0"	"5"	"6"	"43"	"3"	"27"	"1"	"1"	"1"	"0"	"4"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"17"	"27"	"0"	"251"	"251"	"1"	"0"
"12626"	"3"	"12"	"21"	"2"	"400"	"10"	"0"	"15"	"37"	"20"	"2"	"3"	"6"	"5"	"0"	"4"	"9"	"2"	"7"	"3"	"32"	"3"	"29"	"2"	"2"	"0"	"0"	"3"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"14"	"38"	"0"	"254"	"254"	"1"	"0"
"12627"	"3"	"12"	"21"	"2"	"400"	"16"	"2"	"11"	"40"	"22"	"0"	"4"	"5"	"0"	"5"	"5"	"2"	"2"	"0"	"1"	"38"	"5"	"28"	"4"	"3"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"16"	"35"	"0"	"249"	"249"	"1"	"0"
"12628"	"3"	"12"	"21"	"2"	"400"	"17"	"0"	"8"	"37"	"17"	"1"	"2"	"8"	"0"	"1"	"4"	"8"	"0"	"10"	"4"	"56"	"0"	"25"	"0"	"0"	"0"	"0"	"3"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"10"	"19"	"0"	"237"	"237"	"1"	"0"
"12629"	"3"	"12"	"21"	"2"	"400"	"15"	"1"	"13"	"52"	"22"	"1"	"0"	"4"	"0"	"0"	"5"	"21"	"2"	"8"	"1"	"50"	"2"	"48"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"5"	"34"	"0"	"287"	"287"	"1"	"0"
"12630"	"3"	"12"	"21"	"2"	"400"	"12"	"1"	"12"	"38"	"10"	"1"	"0"	"5"	"0"	"1"	"5"	"8"	"2"	"5"	"1"	"57"	"1"	"31"	"3"	"0"	"0"	"0"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"5"	"44"	"0"	"251"	"251"	"1"	"0"
"12631"	"3"	"12"	"21"	"2"	"400"	"25"	"0"	"15"	"46"	"11"	"0"	"0"	"8"	"1"	"0"	"2"	"7"	"3"	"5"	"1"	"43"	"4"	"33"	"2"	"0"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"8"	"31"	"0"	"248"	"248"	"1"	"0"
"12632"	"3"	"12"	"21"	"2"	"380"	"4"	"0"	"9"	"43"	"18"	"1"	"2"	"20"	"0"	"0"	"1"	"0"	"0"	"2"	"2"	"29"	"0"	"14"	"3"	"1"	"0"	"1"	"4"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"148"	"166"	"40"	"43"	"0"	"231"	"249"	"0"	"0"
"12633"	"3"	"12"	"21"	"2"	"377"	"4"	"1"	"3"	"50"	"19"	"0"	"0"	"19"	"0"	"0"	"5"	"0"	"0"	"0"	"2"	"27"	"2"	"13"	"4"	"1"	"0"	"0"	"2"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"20"	"69"	"0"	"253"	"253"	"1"	"0"
"12634"	"3"	"12"	"21"	"2"	"400"	"7"	"0"	"6"	"47"	"14"	"2"	"4"	"9"	"1"	"0"	"5"	"1"	"0"	"0"	"2"	"31"	"2"	"21"	"0"	"1"	"0"	"0"	"1"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"178"	"178"	"35"	"59"	"0"	"272"	"272"	"1"	"0"
"12635"	"3"	"12"	"21"	"2"	"400"	"6"	"1"	"5"	"34"	"18"	"1"	"5"	"9"	"0"	"1"	"8"	"0"	"0"	"2"	"2"	"28"	"1"	"20"	"3"	"2"	"0"	"2"	"4"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"18"	"38"	"0"	"225"	"225"	"1"	"0"
"12636"	"3"	"12"	"21"	"2"	"376"	"8"	"1"	"12"	"35"	"11"	"1"	"3"	"12"	"1"	"1"	"6"	"0"	"0"	"1"	"0"	"28"	"1"	"13"	"2"	"0"	"0"	"0"	"1"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"22"	"49"	"0"	"220"	"220"	"1"	"0"
"12637"	"3"	"12"	"21"	"2"	"351"	"6"	"1"	"9"	"32"	"15"	"1"	"0"	"9"	"1"	"1"	"6"	"0"	"0"	"2"	"2"	"26"	"2"	"11"	"2"	"0"	"1"	"0"	"5"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"145"	"145"	"15"	"30"	"0"	"190"	"190"	"1"	"0"
"12638"	"3"	"12"	"21"	"2"	"400"	"11"	"1"	"8"	"38"	"15"	"1"	"0"	"14"	"0"	"1"	"4"	"2"	"0"	"3"	"0"	"28"	"0"	"20"	"2"	"0"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"11"	"21"	"0"	"188"	"188"	"1"	"0"
"12639"	"3"	"12"	"21"	"2"	"400"	"4"	"2"	"10"	"43"	"11"	"0"	"2"	"1"	"1"	"1"	"0"	"3"	"0"	"7"	"2"	"61"	"2"	"34"	"5"	"5"	"0"	"1"	"3"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"11"	"55"	"0"	"272"	"272"	"1"	"0"
"12640"	"3"	"12"	"21"	"2"	"400"	"4"	"0"	"7"	"20"	"9"	"2"	"1"	"1"	"1"	"0"	"1"	"1"	"0"	"4"	"2"	"22"	"1"	"8"	"3"	"1"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"92"	"92"	"13"	"22"	"0"	"127"	"127"	"1"	"0"
"12641"	"3"	"12"	"21"	"2"	"222"	"7"	"0"	"6"	"19"	"6"	"1"	"1"	"3"	"0"	"0"	"1"	"0"	"0"	"5"	"0"	"28"	"2"	"14"	"3"	"0"	"1"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"103"	"103"	"5"	"22"	"0"	"130"	"130"	"1"	"0"
"12642"	"3"	"12"	"21"	"2"	"380"	"6"	"0"	"6"	"24"	"54"	"1"	"2"	"4"	"0"	"1"	"5"	"2"	"0"	"1"	"2"	"6"	"1"	"80"	"4"	"0"	"0"	"0"	"5"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"16"	"47"	"0"	"273"	"273"	"1"	"0"
"12643"	"3"	"12"	"21"	"2"	"199"	"3"	"0"	"4"	"2"	"30"	"0"	"2"	"1"	"0"	"0"	"2"	"2"	"0"	"3"	"0"	"2"	"2"	"47"	"4"	"0"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"109"	"109"	"9"	"20"	"0"	"138"	"138"	"1"	"0"
"12644"	"3"	"12"	"21"	"2"	"198"	"4"	"0"	"2"	"5"	"14"	"1"	"1"	"3"	"2"	"1"	"8"	"1"	"0"	"0"	"0"	"9"	"2"	"60"	"7"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"122"	"122"	"5"	"12"	"0"	"139"	"139"	"1"	"0"
"12645"	"3"	"12"	"21"	"2"	"400"	"2"	"1"	"2"	"9"	"6"	"1"	"0"	"3"	"1"	"1"	"2"	"1"	"1"	"2"	"2"	"18"	"2"	"6"	"4"	"0"	"1"	"0"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"71"	"71"	"3"	"15"	"0"	"89"	"89"	"1"	"0"
"12646"	"3"	"12"	"21"	"2"	"400"	"4"	"1"	"2"	"12"	"3"	"2"	"0"	"7"	"0"	"1"	"0"	"3"	"0"	"2"	"1"	"4"	"1"	"7"	"1"	"1"	"0"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"59"	"59"	"6"	"8"	"0"	"73"	"73"	"1"	"0"
"12647"	"3"	"12"	"22"	"2"	"400"	"7"	"42"	"7"	"50"	"6"	"2"	"0"	"11"	"0"	"1"	"12"	"1"	"0"	"19"	"5"	"17"	"0"	"0"	"20"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"28"	"16"	"0"	"247"	"247"	"1"	"0"
"12648"	"3"	"12"	"22"	"2"	"400"	"12"	"41"	"8"	"51"	"12"	"10"	"0"	"7"	"3"	"2"	"6"	"1"	"0"	"15"	"0"	"22"	"2"	"5"	"32"	"0"	"1"	"2"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"21"	"22"	"0"	"282"	"282"	"1"	"0"
"12649"	"3"	"12"	"22"	"2"	"400"	"5"	"52"	"9"	"42"	"10"	"6"	"2"	"7"	"1"	"1"	"8"	"3"	"0"	"9"	"3"	"17"	"1"	"0"	"22"	"1"	"1"	"0"	"7"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"16"	"17"	"0"	"243"	"243"	"1"	"0"
"12650"	"3"	"12"	"22"	"2"	"400"	"12"	"35"	"9"	"50"	"6"	"7"	"1"	"6"	"1"	"0"	"5"	"0"	"1"	"16"	"2"	"27"	"3"	"0"	"25"	"2"	"2"	"2"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"24"	"18"	"0"	"261"	"261"	"1"	"0"
"12651"	"3"	"12"	"22"	"2"	"400"	"7"	"48"	"11"	"41"	"11"	"6"	"1"	"8"	"0"	"0"	"19"	"1"	"0"	"17"	"0"	"23"	"1"	"1"	"27"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"17"	"21"	"0"	"266"	"266"	"1"	"0"
"12652"	"3"	"12"	"22"	"2"	"400"	"8"	"43"	"11"	"42"	"13"	"10"	"1"	"6"	"2"	"0"	"19"	"0"	"1"	"18"	"4"	"16"	"3"	"0"	"25"	"1"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"24"	"26"	"0"	"278"	"278"	"1"	"0"
"12653"	"3"	"12"	"22"	"2"	"400"	"15"	"49"	"6"	"28"	"9"	"10"	"2"	"7"	"6"	"1"	"22"	"2"	"0"	"12"	"5"	"18"	"2"	"1"	"30"	"2"	"1"	"1"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"236"	"236"	"25"	"23"	"0"	"284"	"284"	"1"	"0"
"12654"	"3"	"12"	"22"	"2"	"400"	"16"	"51"	"15"	"64"	"13"	"2"	"0"	"4"	"2"	"1"	"11"	"2"	"2"	"14"	"5"	"14"	"0"	"2"	"21"	"4"	"1"	"1"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"26"	"18"	"0"	"297"	"297"	"1"	"0"
"12655"	"3"	"12"	"22"	"2"	"400"	"19"	"42"	"9"	"27"	"10"	"7"	"0"	"11"	"2"	"0"	"15"	"1"	"0"	"23"	"5"	"16"	"2"	"4"	"29"	"2"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"27"	"14"	"0"	"268"	"268"	"1"	"0"
"12656"	"3"	"12"	"22"	"2"	"400"	"8"	"33"	"15"	"35"	"13"	"2"	"0"	"17"	"4"	"0"	"6"	"3"	"1"	"21"	"4"	"12"	"1"	"1"	"21"	"2"	"0"	"4"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"16"	"12"	"0"	"233"	"233"	"1"	"0"
"12657"	"3"	"12"	"22"	"2"	"400"	"8"	"47"	"5"	"37"	"9"	"8"	"1"	"10"	"2"	"1"	"11"	"2"	"0"	"28"	"1"	"13"	"1"	"3"	"27"	"1"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"21"	"12"	"0"	"254"	"254"	"1"	"0"
"12658"	"3"	"12"	"22"	"2"	"400"	"5"	"31"	"6"	"48"	"8"	"4"	"0"	"6"	"1"	"1"	"5"	"0"	"0"	"28"	"1"	"11"	"2"	"1"	"30"	"2"	"0"	"2"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"18"	"13"	"0"	"229"	"229"	"1"	"0"
"12659"	"3"	"12"	"22"	"2"	"400"	"3"	"38"	"5"	"40"	"9"	"12"	"0"	"8"	"2"	"2"	"4"	"1"	"0"	"26"	"2"	"15"	"0"	"4"	"37"	"1"	"1"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"12"	"14"	"0"	"244"	"244"	"1"	"0"
"12660"	"3"	"12"	"22"	"2"	"400"	"8"	"41"	"3"	"41"	"9"	"5"	"0"	"6"	"3"	"1"	"10"	"0"	"0"	"23"	"2"	"14"	"1"	"3"	"22"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"19"	"22"	"0"	"238"	"238"	"1"	"0"
"12661"	"3"	"12"	"22"	"2"	"400"	"4"	"49"	"12"	"33"	"10"	"8"	"0"	"9"	"3"	"1"	"6"	"0"	"2"	"26"	"2"	"23"	"0"	"0"	"18"	"2"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"211"	"21"	"18"	"0"	"251"	"250"	"0"	"0"
"12662"	"3"	"12"	"22"	"2"	"400"	"10"	"49"	"10"	"33"	"12"	"2"	"0"	"11"	"2"	"0"	"8"	"2"	"0"	"13"	"2"	"20"	"2"	"1"	"20"	"1"	"1"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"23"	"19"	"0"	"246"	"246"	"1"	"0"
"12663"	"3"	"12"	"22"	"2"	"400"	"6"	"36"	"11"	"36"	"8"	"5"	"0"	"14"	"1"	"2"	"18"	"2"	"0"	"42"	"1"	"12"	"1"	"0"	"23"	"0"	"1"	"4"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"8"	"20"	"0"	"257"	"257"	"1"	"0"
"12664"	"3"	"12"	"22"	"2"	"399"	"6"	"43"	"6"	"30"	"13"	"3"	"0"	"8"	"2"	"2"	"13"	"2"	"0"	"54"	"1"	"20"	"3"	"1"	"31"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"243"	"7"	"13"	"0"	"265"	"263"	"0"	"0"
"12665"	"3"	"12"	"22"	"2"	"209"	"7"	"22"	"5"	"11"	"9"	"3"	"0"	"5"	"2"	"0"	"12"	"0"	"0"	"37"	"0"	"11"	"0"	"1"	"17"	"0"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"145"	"145"	"3"	"3"	"0"	"151"	"151"	"1"	"0"
"12666"	"3"	"12"	"22"	"2"	"208"	"4"	"21"	"6"	"16"	"3"	"5"	"0"	"6"	"1"	"0"	"10"	"0"	"0"	"7"	"1"	"12"	"0"	"1"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"106"	"106"	"6"	"6"	"0"	"118"	"118"	"1"	"0"
"12667"	"3"	"12"	"22"	"2"	"380"	"7"	"39"	"5"	"30"	"11"	"4"	"0"	"11"	"1"	"1"	"6"	"0"	"1"	"22"	"12"	"46"	"2"	"1"	"11"	"1"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"30"	"25"	"0"	"268"	"268"	"1"	"0"
"12668"	"3"	"12"	"22"	"2"	"380"	"3"	"32"	"3"	"38"	"12"	"2"	"1"	"12"	"2"	"2"	"17"	"1"	"1"	"18"	"12"	"50"	"4"	"0"	"10"	"1"	"2"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"29"	"34"	"0"	"291"	"291"	"1"	"0"
"12669"	"3"	"12"	"22"	"2"	"380"	"10"	"35"	"4"	"31"	"12"	"3"	"0"	"15"	"1"	"0"	"9"	"1"	"0"	"16"	"15"	"49"	"2"	"0"	"16"	"0"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"18"	"44"	"0"	"287"	"287"	"1"	"0"
"12670"	"3"	"12"	"22"	"2"	"377"	"12"	"32"	"4"	"35"	"10"	"0"	"1"	"15"	"1"	"1"	"9"	"0"	"0"	"15"	"3"	"45"	"2"	"2"	"7"	"2"	"0"	"1"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"13"	"38"	"0"	"251"	"251"	"1"	"0"
"12671"	"3"	"12"	"22"	"2"	"380"	"10"	"32"	"8"	"34"	"7"	"2"	"0"	"16"	"1"	"2"	"6"	"0"	"0"	"15"	"9"	"46"	"5"	"1"	"12"	"2"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"24"	"32"	"0"	"268"	"268"	"1"	"0"
"12672"	"3"	"12"	"22"	"2"	"240"	"4"	"22"	"1"	"11"	"6"	"1"	"0"	"14"	"3"	"0"	"5"	"0"	"0"	"26"	"8"	"35"	"2"	"0"	"4"	"0"	"5"	"0"	"0"	"26"	"8"	"35"	"2"	"0"	"4"	"0"	"145"	"145"	"0"	"19"	"0"	"164"	"164"	"1"	"0"
"12673"	"3"	"12"	"22"	"2"	"240"	"2"	"13"	"2"	"15"	"10"	"1"	"0"	"7"	"1"	"0"	"5"	"1"	"0"	"22"	"2"	"41"	"3"	"1"	"7"	"1"	"5"	"1"	"0"	"22"	"2"	"41"	"3"	"1"	"7"	"1"	"134"	"134"	"6"	"18"	"0"	"158"	"158"	"1"	"0"
"12674"	"3"	"12"	"22"	"2"	"277"	"52"	"26"	"3"	"14"	"3"	"4"	"0"	"6"	"0"	"0"	"35"	"0"	"0"	"4"	"1"	"6"	"0"	"0"	"6"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"5"	"28"	"0"	"197"	"197"	"1"	"0"
"12675"	"3"	"12"	"22"	"2"	"277"	"43"	"24"	"2"	"12"	"0"	"3"	"1"	"8"	"1"	"1"	"31"	"0"	"1"	"21"	"2"	"2"	"1"	"0"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"12"	"23"	"0"	"192"	"192"	"1"	"0"
"12676"	"3"	"12"	"22"	"2"	"383"	"31"	"22"	"7"	"22"	"6"	"4"	"0"	"15"	"2"	"0"	"19"	"3"	"0"	"12"	"0"	"31"	"1"	"0"	"16"	"0"	"0"	"1"	"6"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"18"	"32"	"0"	"251"	"251"	"1"	"0"
"12677"	"3"	"12"	"22"	"2"	"380"	"36"	"26"	"12"	"38"	"11"	"5"	"2"	"7"	"0"	"2"	"14"	"0"	"3"	"12"	"1"	"20"	"0"	"1"	"18"	"2"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"16"	"34"	"0"	"266"	"266"	"1"	"0"
"12678"	"3"	"12"	"22"	"2"	"380"	"31"	"14"	"8"	"31"	"9"	"9"	"1"	"9"	"3"	"1"	"15"	"0"	"0"	"14"	"2"	"28"	"1"	"0"	"14"	"0"	"2"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"25"	"25"	"0"	"248"	"248"	"1"	"0"
"12679"	"3"	"12"	"22"	"2"	"380"	"32"	"23"	"6"	"37"	"4"	"9"	"0"	"15"	"2"	"1"	"15"	"3"	"0"	"15"	"3"	"26"	"3"	"0"	"16"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"24"	"17"	"0"	"253"	"253"	"1"	"0"
"12680"	"3"	"12"	"22"	"2"	"199"	"25"	"9"	"5"	"17"	"4"	"1"	"0"	"6"	"0"	"1"	"8"	"0"	"0"	"16"	"1"	"15"	"1"	"0"	"5"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"115"	"115"	"8"	"12"	"0"	"135"	"135"	"1"	"0"
"12681"	"3"	"12"	"22"	"2"	"199"	"21"	"14"	"5"	"15"	"7"	"2"	"0"	"10"	"0"	"0"	"9"	"0"	"0"	"11"	"0"	"15"	"0"	"0"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"123"	"123"	"10"	"11"	"0"	"144"	"144"	"1"	"0"
"12682"	"3"	"12"	"22"	"2"	"553"	"9"	"14"	"3"	"13"	"1"	"5"	"1"	"2"	"1"	"2"	"12"	"3"	"1"	"5"	"3"	"11"	"2"	"0"	"15"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"106"	"106"	"23"	"16"	"0"	"145"	"145"	"1"	"0"
"12683"	"3"	"12"	"22"	"2"	"553"	"10"	"6"	"1"	"6"	"4"	"4"	"1"	"3"	"0"	"0"	"4"	"1"	"0"	"3"	"3"	"7"	"2"	"1"	"12"	"1"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"72"	"72"	"8"	"13"	"0"	"93"	"93"	"1"	"0"
"12684"	"3"	"12"	"23"	"2"	"400"	"43"	"0"	"2"	"25"	"1"	"1"	"0"	"46"	"8"	"0"	"0"	"1"	"0"	"0"	"9"	"9"	"2"	"0"	"1"	"19"	"0"	"0"	"0"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"12"	"29"	"0"	"232"	"232"	"1"	"0"
"12685"	"3"	"12"	"23"	"2"	"400"	"21"	"1"	"0"	"31"	"4"	"1"	"2"	"39"	"10"	"1"	"1"	"6"	"0"	"0"	"4"	"25"	"6"	"2"	"0"	"11"	"2"	"0"	"0"	"28"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"10"	"42"	"0"	"247"	"247"	"1"	"0"
"12686"	"3"	"12"	"23"	"2"	"400"	"53"	"1"	"1"	"18"	"7"	"0"	"0"	"7"	"11"	"0"	"1"	"1"	"0"	"0"	"13"	"11"	"4"	"2"	"1"	"23"	"1"	"1"	"1"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"27"	"40"	"0"	"254"	"254"	"1"	"0"
