"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"UNE"	"WINAQ"	"TODOS"	"UCN"	"PAN"	"PODEMOS"	"CREO"	"VALOR"	"VICTORIA"	"PC"	"SEMILLA"	"VIVA"	"BIEN"	"LIBRE"	"CONVERGENCIA"	"UNIONISTA"	"PPT"	"FUERZA"	"MLP"	"EG"	"FCN_NACION"	"AVANZA"	"UNIDOS"	"URNG_MAIZ"	"PHG"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"6558"	"3"	"5"	"2"	"2"	"380"	"7"	"45"	"0"	"7"	"26"	"7"	"2"	"24"	"3"	"3"	"0"	"10"	"2"	"13"	"4"	"0"	"2"	"80"	"0"	"0"	"1"	"3"	"10"	"2"	"4"	"14"	"0"	"0"	"0"	"0"	"269"	"269"	"15"	"15"	"0"	"299"	"299"	"1"	"0"
"6559"	"3"	"5"	"2"	"2"	"380"	"8"	"48"	"2"	"4"	"23"	"5"	"1"	"20"	"1"	"0"	"0"	"5"	"4"	"7"	"3"	"1"	"1"	"80"	"1"	"1"	"0"	"11"	"15"	"3"	"2"	"7"	"0"	"0"	"0"	"0"	"253"	"253"	"16"	"16"	"0"	"285"	"285"	"1"	"0"
"6560"	"3"	"5"	"2"	"2"	"380"	"7"	"63"	"0"	"5"	"9"	"3"	"4"	"19"	"2"	"2"	"3"	"5"	"3"	"4"	"3"	"0"	"1"	"71"	"1"	"0"	"1"	"2"	"8"	"2"	"1"	"8"	"0"	"0"	"0"	"0"	"227"	"227"	"34"	"25"	"0"	"286"	"286"	"1"	"0"
"6561"	"3"	"5"	"2"	"2"	"235"	"3"	"48"	"1"	"3"	"8"	"3"	"0"	"9"	"1"	"0"	"0"	"1"	"3"	"2"	"2"	"1"	"0"	"49"	"0"	"1"	"0"	"0"	"5"	"0"	"1"	"10"	"0"	"0"	"0"	"0"	"151"	"151"	"19"	"17"	"0"	"187"	"187"	"1"	"0"
"6562"	"3"	"5"	"2"	"2"	"236"	"4"	"25"	"3"	"3"	"14"	"3"	"1"	"15"	"0"	"1"	"7"	"4"	"3"	"2"	"3"	"0"	"0"	"56"	"0"	"1"	"1"	"1"	"3"	"1"	"0"	"6"	"0"	"0"	"0"	"0"	"157"	"157"	"7"	"6"	"0"	"170"	"170"	"1"	"0"
"6563"	"3"	"5"	"2"	"2"	"380"	"10"	"77"	"2"	"3"	"3"	"1"	"1"	"33"	"2"	"1"	"0"	"0"	"0"	"4"	"2"	"0"	"0"	"37"	"4"	"2"	"0"	"0"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"194"	"187"	"28"	"20"	"0"	"242"	"235"	"0"	"0"
"6564"	"3"	"5"	"2"	"2"	"380"	"6"	"63"	"1"	"4"	"6"	"3"	"0"	"37"	"0"	"1"	"1"	"2"	"1"	"6"	"4"	"1"	"0"	"52"	"0"	"1"	"0"	"3"	"1"	"0"	"5"	"2"	"0"	"0"	"0"	"0"	"200"	"200"	"11"	"18"	"0"	"229"	"229"	"1"	"0"
"6565"	"3"	"5"	"2"	"2"	"380"	"3"	"72"	"1"	"6"	"1"	"1"	"0"	"31"	"2"	"1"	"1"	"1"	"0"	"8"	"1"	"0"	"1"	"56"	"1"	"2"	"0"	"2"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"195"	"196"	"26"	"30"	"0"	"251"	"252"	"0"	"0"
"6566"	"3"	"5"	"2"	"2"	"380"	"4"	"66"	"1"	"4"	"5"	"3"	"1"	"39"	"2"	"3"	"1"	"0"	"0"	"6"	"2"	"1"	"0"	"51"	"1"	"0"	"1"	"5"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"198"	"198"	"34"	"31"	"0"	"263"	"263"	"1"	"0"
"6567"	"3"	"5"	"2"	"2"	"340"	"3"	"46"	"1"	"1"	"2"	"3"	"0"	"29"	"2"	"1"	"0"	"1"	"1"	"8"	"3"	"1"	"0"	"40"	"0"	"3"	"0"	"6"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"0"	"157"	"157"	"21"	"13"	"0"	"191"	"191"	"1"	"0"
"6568"	"3"	"5"	"2"	"2"	"339"	"4"	"57"	"0"	"5"	"6"	"1"	"1"	"36"	"1"	"0"	"0"	"1"	"0"	"9"	"4"	"1"	"0"	"67"	"1"	"0"	"0"	"1"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"10"	"14"	"0"	"222"	"222"	"1"	"0"
"6569"	"3"	"5"	"2"	"2"	"377"	"10"	"86"	"2"	"8"	"11"	"4"	"2"	"9"	"5"	"6"	"5"	"9"	"5"	"10"	"1"	"2"	"1"	"47"	"1"	"1"	"2"	"3"	"2"	"0"	"5"	"9"	"0"	"0"	"0"	"0"	"246"	"246"	"31"	"27"	"0"	"304"	"304"	"1"	"0"
"6570"	"3"	"5"	"2"	"2"	"380"	"5"	"83"	"2"	"13"	"12"	"13"	"1"	"6"	"2"	"14"	"3"	"13"	"2"	"16"	"2"	"3"	"1"	"43"	"1"	"2"	"1"	"3"	"0"	"2"	"3"	"5"	"0"	"0"	"0"	"0"	"251"	"251"	"32"	"21"	"0"	"304"	"304"	"1"	"0"
"6571"	"3"	"5"	"2"	"2"	"380"	"12"	"70"	"3"	"8"	"5"	"6"	"1"	"8"	"3"	"12"	"6"	"14"	"6"	"9"	"6"	"0"	"0"	"46"	"3"	"2"	"1"	"2"	"3"	"2"	"3"	"8"	"0"	"0"	"0"	"0"	"239"	"239"	"42"	"21"	"0"	"302"	"302"	"1"	"0"
"6572"	"3"	"5"	"2"	"2"	"0"	"3"	"85"	"2"	"11"	"4"	"2"	"2"	"7"	"6"	"14"	"3"	"14"	"4"	"11"	"3"	"2"	"1"	"50"	"5"	"3"	"0"	"8"	"3"	"1"	"4"	"10"	"0"	"0"	"0"	"0"	"258"	"258"	"25"	"16"	"0"	"299"	"299"	"1"	"0"
"6573"	"3"	"5"	"2"	"2"	"380"	"5"	"96"	"3"	"10"	"5"	"2"	"0"	"13"	"2"	"8"	"6"	"16"	"2"	"14"	"2"	"0"	"1"	"65"	"4"	"2"	"1"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"24"	"24"	"0"	"263"	"311"	"0"	"0"
"6574"	"3"	"5"	"2"	"2"	"0"	"8"	"77"	"2"	"4"	"4"	"5"	"1"	"9"	"5"	"6"	"10"	"17"	"6"	"12"	"3"	"0"	"0"	"48"	"2"	"4"	"2"	"3"	"2"	"1"	"2"	"18"	"0"	"0"	"0"	"0"	"248"	"251"	"18"	"17"	"0"	"283"	"286"	"0"	"0"
"6575"	"3"	"5"	"2"	"2"	"380"	"7"	"103"	"2"	"5"	"7"	"5"	"2"	"7"	"1"	"8"	"3"	"14"	"2"	"4"	"3"	"0"	"0"	"49"	"4"	"1"	"4"	"3"	"0"	"0"	"2"	"11"	"0"	"0"	"0"	"0"	"247"	"247"	"14"	"12"	"0"	"273"	"273"	"1"	"0"
"6576"	"3"	"5"	"2"	"2"	"377"	"3"	"74"	"2"	"3"	"4"	"1"	"1"	"6"	"3"	"10"	"4"	"4"	"3"	"9"	"3"	"1"	"0"	"28"	"4"	"3"	"0"	"2"	"1"	"2"	"1"	"7"	"0"	"0"	"0"	"0"	"179"	"179"	"85"	"17"	"0"	"281"	"281"	"1"	"0"
"6577"	"3"	"5"	"2"	"2"	"380"	"2"	"92"	"1"	"6"	"7"	"4"	"3"	"2"	"4"	"13"	"6"	"6"	"6"	"14"	"1"	"1"	"4"	"42"	"2"	"1"	"1"	"2"	"1"	"3"	"5"	"8"	"0"	"0"	"0"	"0"	"237"	"237"	"22"	"18"	"0"	"277"	"277"	"1"	"0"
"6578"	"3"	"5"	"2"	"2"	"379"	"5"	"110"	"3"	"1"	"2"	"2"	"2"	"2"	"4"	"10"	"5"	"13"	"4"	"12"	"2"	"0"	"0"	"48"	"2"	"3"	"3"	"0"	"0"	"3"	"1"	"12"	"0"	"0"	"0"	"0"	"249"	"249"	"29"	"12"	"0"	"290"	"290"	"1"	"0"
"6579"	"3"	"5"	"2"	"2"	"380"	"6"	"88"	"2"	"4"	"11"	"1"	"0"	"5"	"4"	"10"	"1"	"9"	"5"	"5"	"2"	"1"	"1"	"51"	"5"	"0"	"0"	"4"	"0"	"0"	"6"	"10"	"0"	"0"	"0"	"0"	"231"	"231"	"34"	"16"	"0"	"281"	"281"	"1"	"0"
"6580"	"3"	"5"	"2"	"2"	"380"	"3"	"97"	"0"	"1"	"8"	"4"	"1"	"8"	"4"	"4"	"2"	"11"	"1"	"14"	"2"	"0"	"0"	"49"	"0"	"2"	"2"	"1"	"1"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"222"	"222"	"34"	"13"	"0"	"269"	"269"	"1"	"0"
"6581"	"3"	"5"	"2"	"2"	"275"	"4"	"62"	"0"	"5"	"7"	"2"	"1"	"3"	"3"	"2"	"3"	"15"	"0"	"5"	"3"	"1"	"0"	"54"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"8"	"0"	"0"	"0"	"0"	"184"	"184"	"10"	"8"	"0"	"202"	"202"	"1"	"0"
"6582"	"3"	"5"	"2"	"2"	"275"	"8"	"68"	"1"	"4"	"2"	"1"	"0"	"7"	"5"	"14"	"4"	"11"	"1"	"11"	"3"	"0"	"1"	"40"	"1"	"2"	"2"	"3"	"0"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"195"	"195"	"10"	"10"	"0"	"215"	"215"	"1"	"0"
"6583"	"3"	"5"	"2"	"2"	"600"	"8"	"41"	"9"	"1"	"13"	"9"	"3"	"14"	"4"	"3"	"6"	"27"	"6"	"12"	"8"	"0"	"2"	"30"	"2"	"1"	"7"	"0"	"0"	"3"	"8"	"18"	"0"	"0"	"0"	"0"	"235"	"235"	"23"	"19"	"0"	"277"	"277"	"1"	"0"
"6584"	"3"	"5"	"2"	"2"	"603"	"8"	"32"	"8"	"11"	"25"	"6"	"2"	"16"	"7"	"7"	"3"	"30"	"9"	"11"	"4"	"4"	"1"	"34"	"5"	"4"	"4"	"4"	"2"	"1"	"4"	"21"	"0"	"0"	"0"	"0"	"263"	"263"	"30"	"14"	"0"	"307"	"307"	"1"	"0"
"6585"	"3"	"5"	"2"	"2"	"600"	"9"	"37"	"6"	"8"	"22"	"4"	"1"	"12"	"7"	"6"	"6"	"32"	"10"	"14"	"6"	"3"	"3"	"30"	"1"	"0"	"3"	"6"	"2"	"5"	"4"	"25"	"0"	"0"	"0"	"0"	"262"	"262"	"37"	"14"	"0"	"313"	"313"	"1"	"0"
"6586"	"3"	"5"	"2"	"2"	"600"	"6"	"38"	"5"	"11"	"13"	"12"	"0"	"13"	"7"	"6"	"8"	"24"	"12"	"7"	"3"	"2"	"1"	"30"	"2"	"1"	"3"	"6"	"0"	"0"	"4"	"22"	"0"	"0"	"0"	"0"	"236"	"236"	"21"	"7"	"0"	"264"	"264"	"1"	"0"
"6587"	"3"	"5"	"2"	"2"	"600"	"5"	"27"	"8"	"8"	"21"	"7"	"0"	"16"	"7"	"5"	"4"	"35"	"8"	"4"	"4"	"1"	"0"	"26"	"5"	"4"	"3"	"5"	"2"	"1"	"3"	"17"	"0"	"0"	"0"	"0"	"226"	"226"	"35"	"21"	"0"	"282"	"282"	"1"	"0"
"6588"	"3"	"5"	"2"	"2"	"0"	"6"	"39"	"4"	"4"	"18"	"6"	"1"	"11"	"4"	"3"	"4"	"41"	"14"	"11"	"5"	"1"	"3"	"35"	"2"	"5"	"0"	"9"	"0"	"2"	"6"	"13"	"0"	"0"	"0"	"0"	"247"	"247"	"37"	"22"	"0"	"306"	"306"	"1"	"0"
"6589"	"3"	"5"	"2"	"2"	"601"	"7"	"40"	"7"	"5"	"18"	"3"	"2"	"21"	"6"	"1"	"3"	"51"	"10"	"11"	"1"	"1"	"2"	"22"	"1"	"1"	"2"	"4"	"2"	"0"	"7"	"15"	"0"	"0"	"0"	"0"	"243"	"243"	"23"	"17"	"0"	"283"	"283"	"1"	"0"
"6590"	"3"	"5"	"2"	"2"	"597"	"11"	"37"	"4"	"7"	"20"	"8"	"1"	"13"	"7"	"8"	"9"	"28"	"5"	"15"	"1"	"0"	"1"	"10"	"4"	"2"	"2"	"5"	"2"	"0"	"4"	"15"	"0"	"0"	"0"	"0"	"219"	"219"	"33"	"9"	"0"	"261"	"261"	"1"	"0"
"6591"	"3"	"5"	"2"	"2"	"600"	"6"	"33"	"6"	"5"	"19"	"7"	"0"	"19"	"3"	"4"	"8"	"42"	"8"	"7"	"2"	"0"	"2"	"29"	"2"	"6"	"1"	"3"	"0"	"2"	"2"	"14"	"0"	"0"	"0"	"0"	"230"	"230"	"30"	"13"	"0"	"273"	"273"	"1"	"0"
"6592"	"3"	"5"	"2"	"2"	"600"	"8"	"25"	"4"	"3"	"18"	"5"	"1"	"18"	"8"	"7"	"5"	"34"	"5"	"10"	"1"	"0"	"0"	"32"	"1"	"1"	"1"	"6"	"0"	"1"	"3"	"24"	"0"	"0"	"0"	"0"	"221"	"221"	"31"	"10"	"0"	"262"	"262"	"1"	"0"
"6593"	"3"	"5"	"2"	"2"	"600"	"4"	"23"	"1"	"3"	"15"	"7"	"1"	"11"	"2"	"2"	"8"	"24"	"5"	"1"	"1"	"5"	"1"	"13"	"3"	"0"	"2"	"3"	"0"	"1"	"2"	"16"	"0"	"0"	"0"	"0"	"154"	"154"	"18"	"17"	"0"	"189"	"189"	"1"	"0"
"6594"	"3"	"5"	"2"	"2"	"440"	"6"	"24"	"0"	"1"	"4"	"3"	"0"	"7"	"5"	"1"	"1"	"12"	"2"	"3"	"3"	"0"	"1"	"7"	"0"	"1"	"1"	"2"	"3"	"0"	"4"	"13"	"0"	"0"	"0"	"0"	"104"	"104"	"9"	"7"	"0"	"120"	"120"	"1"	"0"
"6595"	"3"	"5"	"2"	"2"	"440"	"2"	"9"	"0"	"1"	"0"	"1"	"1"	"3"	"1"	"0"	"1"	"4"	"5"	"1"	"2"	"0"	"1"	"3"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"6"	"0"	"0"	"0"	"0"	"43"	"43"	"0"	"1"	"0"	"46"	"44"	"0"	"0"
"6596"	"3"	"5"	"3"	"2"	"0"	"4"	"29"	"3"	"5"	"6"	"2"	"51"	"5"	"2"	"1"	"14"	"4"	"2"	"35"	"3"	"1"	"3"	"1"	"0"	"2"	"1"	"2"	"2"	"0"	"5"	"56"	"0"	"0"	"0"	"0"	"239"	"239"	"19"	"28"	"0"	"286"	"286"	"1"	"0"
"6597"	"3"	"5"	"3"	"2"	"405"	"11"	"40"	"4"	"5"	"2"	"4"	"53"	"6"	"4"	"2"	"15"	"5"	"2"	"33"	"3"	"0"	"2"	"0"	"2"	"1"	"0"	"5"	"0"	"2"	"2"	"59"	"0"	"0"	"0"	"0"	"262"	"262"	"20"	"22"	"0"	"304"	"304"	"1"	"0"
"6598"	"3"	"5"	"3"	"2"	"0"	"9"	"42"	"9"	"0"	"4"	"3"	"50"	"2"	"7"	"3"	"13"	"0"	"6"	"17"	"2"	"0"	"1"	"3"	"2"	"0"	"0"	"2"	"2"	"0"	"1"	"44"	"0"	"0"	"0"	"0"	"0"	"222"	"24"	"32"	"0"	"0"	"278"	"0"	"0"
"6599"	"3"	"5"	"3"	"2"	"0"	"9"	"32"	"2"	"7"	"4"	"6"	"51"	"7"	"5"	"5"	"16"	"5"	"3"	"29"	"2"	"1"	"2"	"0"	"1"	"0"	"0"	"3"	"1"	"0"	"0"	"57"	"0"	"0"	"0"	"0"	"248"	"248"	"28"	"11"	"0"	"287"	"287"	"1"	"0"
"6600"	"3"	"5"	"3"	"2"	"0"	"9"	"49"	"3"	"3"	"9"	"5"	"61"	"4"	"11"	"4"	"15"	"4"	"1"	"31"	"1"	"1"	"1"	"0"	"3"	"0"	"0"	"3"	"1"	"0"	"2"	"55"	"0"	"0"	"0"	"0"	"276"	"276"	"20"	"33"	"0"	"329"	"329"	"1"	"0"
"6601"	"3"	"5"	"3"	"2"	"400"	"9"	"38"	"0"	"3"	"5"	"10"	"45"	"7"	"6"	"4"	"21"	"2"	"2"	"37"	"1"	"1"	"2"	"0"	"1"	"0"	"0"	"5"	"0"	"1"	"3"	"50"	"0"	"0"	"0"	"0"	"253"	"253"	"17"	"30"	"0"	"301"	"300"	"0"	"1"
"6602"	"3"	"5"	"3"	"2"	"400"	"6"	"23"	"1"	"6"	"9"	"4"	"65"	"2"	"6"	"3"	"0"	"6"	"5"	"29"	"3"	"0"	"4"	"0"	"2"	"0"	"0"	"3"	"1"	"0"	"0"	"62"	"0"	"0"	"0"	"0"	"265"	"240"	"19"	"19"	"38"	"265"	"278"	"0"	"0"
"6603"	"3"	"5"	"3"	"2"	"0"	"2"	"25"	"2"	"2"	"4"	"1"	"45"	"8"	"7"	"2"	"22"	"2"	"3"	"42"	"1"	"1"	"4"	"1"	"0"	"2"	"1"	"2"	"0"	"0"	"1"	"53"	"0"	"0"	"0"	"0"	"234"	"233"	"12"	"13"	"0"	"259"	"258"	"0"	"0"
"6604"	"3"	"5"	"3"	"2"	"400"	"4"	"31"	"1"	"6"	"4"	"4"	"52"	"4"	"9"	"2"	"14"	"1"	"2"	"24"	"1"	"0"	"3"	"0"	"1"	"1"	"0"	"4"	"0"	"2"	"2"	"48"	"0"	"0"	"0"	"0"	"220"	"220"	"24"	"24"	"0"	"268"	"268"	"1"	"0"
"6605"	"3"	"5"	"3"	"2"	"0"	"5"	"44"	"2"	"5"	"4"	"5"	"52"	"2"	"4"	"2"	"11"	"3"	"3"	"33"	"3"	"1"	"2"	"0"	"1"	"0"	"1"	"2"	"1"	"0"	"1"	"55"	"0"	"0"	"0"	"0"	"242"	"242"	"22"	"15"	"0"	"279"	"279"	"1"	"0"
"6606"	"3"	"5"	"3"	"2"	"400"	"5"	"36"	"2"	"4"	"5"	"2"	"55"	"5"	"2"	"3"	"17"	"2"	"2"	"42"	"1"	"0"	"0"	"3"	"0"	"3"	"1"	"4"	"1"	"0"	"1"	"41"	"0"	"0"	"0"	"0"	"237"	"237"	"22"	"21"	"0"	"280"	"280"	"1"	"0"
"6607"	"3"	"5"	"3"	"2"	"400"	"8"	"43"	"5"	"4"	"3"	"9"	"42"	"2"	"2"	"3"	"15"	"6"	"2"	"39"	"1"	"0"	"0"	"0"	"2"	"1"	"0"	"3"	"2"	"0"	"1"	"53"	"0"	"0"	"0"	"0"	"246"	"246"	"15"	"21"	"0"	"282"	"282"	"1"	"0"
"6608"	"3"	"5"	"3"	"2"	"400"	"3"	"44"	"1"	"2"	"5"	"3"	"49"	"5"	"6"	"4"	"11"	"5"	"1"	"32"	"3"	"0"	"4"	"0"	"1"	"1"	"0"	"5"	"3"	"0"	"2"	"49"	"0"	"0"	"0"	"0"	"239"	"239"	"19"	"22"	"0"	"280"	"280"	"1"	"0"
"6609"	"3"	"5"	"3"	"2"	"397"	"0"	"27"	"1"	"3"	"3"	"4"	"49"	"5"	"2"	"5"	"14"	"2"	"4"	"38"	"3"	"0"	"2"	"1"	"1"	"1"	"1"	"3"	"0"	"1"	"0"	"51"	"0"	"0"	"0"	"0"	"221"	"221"	"16"	"20"	"0"	"257"	"257"	"1"	"0"
"6610"	"3"	"5"	"3"	"2"	"400"	"2"	"39"	"1"	"7"	"2"	"4"	"44"	"8"	"7"	"3"	"17"	"4"	"3"	"35"	"3"	"1"	"4"	"2"	"1"	"1"	"2"	"3"	"0"	"0"	"1"	"64"	"0"	"0"	"0"	"0"	"258"	"258"	"13"	"12"	"0"	"283"	"283"	"1"	"0"
"6611"	"3"	"5"	"3"	"2"	"356"	"7"	"36"	"1"	"5"	"2"	"1"	"45"	"2"	"7"	"1"	"17"	"4"	"4"	"44"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"3"	"0"	"1"	"0"	"87"	"0"	"0"	"0"	"0"	"272"	"272"	"7"	"13"	"0"	"292"	"292"	"1"	"0"
"6612"	"3"	"5"	"3"	"2"	"0"	"4"	"33"	"2"	"6"	"1"	"1"	"39"	"4"	"7"	"0"	"19"	"3"	"1"	"33"	"0"	"1"	"3"	"0"	"1"	"1"	"0"	"2"	"2"	"0"	"0"	"43"	"0"	"0"	"0"	"0"	"207"	"206"	"8"	"28"	"0"	"243"	"242"	"0"	"0"
"6613"	"3"	"5"	"3"	"2"	"0"	"7"	"42"	"1"	"3"	"5"	"7"	"49"	"5"	"5"	"4"	"15"	"4"	"3"	"9"	"4"	"1"	"0"	"1"	"7"	"0"	"0"	"4"	"2"	"0"	"1"	"36"	"0"	"0"	"0"	"0"	"230"	"215"	"18"	"22"	"0"	"270"	"255"	"0"	"0"
"6614"	"3"	"5"	"3"	"2"	"400"	"4"	"56"	"1"	"3"	"5"	"6"	"46"	"5"	"7"	"4"	"9"	"2"	"2"	"34"	"3"	"0"	"2"	"1"	"1"	"1"	"0"	"3"	"3"	"0"	"2"	"36"	"0"	"0"	"0"	"0"	"236"	"236"	"24"	"33"	"0"	"293"	"293"	"1"	"0"
"6615"	"3"	"5"	"3"	"2"	"0"	"7"	"40"	"2"	"3"	"6"	"4"	"48"	"6"	"7"	"1"	"18"	"4"	"5"	"32"	"2"	"1"	"2"	"0"	"1"	"2"	"2"	"6"	"0"	"1"	"1"	"37"	"0"	"0"	"0"	"0"	"238"	"238"	"18"	"31"	"0"	"287"	"287"	"1"	"0"
"6616"	"3"	"5"	"3"	"2"	"401"	"5"	"56"	"0"	"5"	"6"	"2"	"63"	"2"	"6"	"0"	"10"	"1"	"3"	"31"	"5"	"0"	"2"	"1"	"1"	"3"	"0"	"5"	"0"	"37"	"2"	"37"	"0"	"0"	"0"	"0"	"253"	"283"	"26"	"29"	"0"	"308"	"338"	"0"	"0"
"6617"	"3"	"5"	"3"	"2"	"0"	"7"	"55"	"2"	"5"	"2"	"4"	"53"	"6"	"6"	"3"	"16"	"1"	"3"	"29"	"2"	"1"	"0"	"0"	"4"	"1"	"1"	"2"	"0"	"1"	"3"	"43"	"0"	"0"	"0"	"0"	"250"	"250"	"18"	"37"	"0"	"305"	"305"	"1"	"0"
"6618"	"3"	"5"	"3"	"2"	"0"	"4"	"53"	"2"	"2"	"5"	"0"	"45"	"4"	"2"	"7"	"20"	"8"	"5"	"25"	"3"	"2"	"4"	"0"	"2"	"0"	"0"	"6"	"0"	"0"	"2"	"47"	"0"	"0"	"0"	"0"	"248"	"248"	"16"	"44"	"0"	"308"	"308"	"1"	"0"
"6619"	"3"	"5"	"3"	"2"	"400"	"3"	"53"	"4"	"2"	"1"	"4"	"51"	"5"	"11"	"4"	"22"	"5"	"5"	"24"	"5"	"1"	"0"	"0"	"1"	"1"	"1"	"2"	"1"	"3"	"0"	"62"	"0"	"0"	"0"	"0"	"271"	"271"	"19"	"28"	"0"	"318"	"318"	"1"	"0"
"6620"	"3"	"5"	"3"	"2"	"0"	"10"	"56"	"1"	"2"	"10"	"7"	"48"	"1"	"3"	"10"	"13"	"4"	"6"	"26"	"5"	"1"	"4"	"0"	"1"	"1"	"1"	"4"	"0"	"2"	"1"	"48"	"0"	"0"	"0"	"0"	"265"	"265"	"53"	"80"	"0"	"398"	"398"	"1"	"0"
"6621"	"3"	"5"	"3"	"2"	"0"	"8"	"46"	"2"	"3"	"7"	"4"	"46"	"9"	"2"	"2"	"0"	"5"	"3"	"27"	"3"	"1"	"3"	"1"	"2"	"3"	"0"	"2"	"0"	"0"	"1"	"40"	"0"	"0"	"0"	"0"	"232"	"220"	"14"	"13"	"0"	"259"	"247"	"0"	"0"
"6622"	"3"	"5"	"3"	"2"	"0"	"3"	"55"	"1"	"5"	"6"	"3"	"43"	"1"	"5"	"5"	"13"	"4"	"3"	"30"	"3"	"0"	"5"	"0"	"0"	"0"	"0"	"2"	"0"	"2"	"5"	"36"	"0"	"0"	"0"	"0"	"230"	"230"	"16"	"22"	"0"	"268"	"268"	"1"	"0"
"6623"	"3"	"5"	"3"	"2"	"400"	"9"	"48"	"4"	"5"	"5"	"2"	"43"	"6"	"10"	"3"	"10"	"5"	"1"	"28"	"3"	"0"	"2"	"0"	"1"	"0"	"0"	"4"	"0"	"1"	"1"	"39"	"0"	"0"	"0"	"0"	"230"	"230"	"13"	"24"	"0"	"267"	"267"	"1"	"0"
"6624"	"3"	"5"	"3"	"2"	"0"	"6"	"49"	"2"	"12"	"3"	"2"	"52"	"1"	"10"	"3"	"19"	"6"	"6"	"27"	"2"	"0"	"2"	"0"	"0"	"2"	"0"	"3"	"2"	"0"	"4"	"32"	"0"	"0"	"0"	"0"	"244"	"245"	"23"	"19"	"0"	"287"	"287"	"0"	"0"
"6625"	"3"	"5"	"3"	"2"	"400"	"6"	"45"	"5"	"6"	"6"	"1"	"57"	"3"	"4"	"3"	"17"	"2"	"2"	"22"	"2"	"1"	"0"	"0"	"2"	"2"	"1"	"2"	"0"	"0"	"2"	"45"	"0"	"0"	"0"	"0"	"236"	"236"	"20"	"21"	"41"	"277"	"277"	"1"	"0"
"6626"	"3"	"5"	"3"	"2"	"400"	"6"	"49"	"4"	"2"	"5"	"2"	"46"	"2"	"3"	"2"	"9"	"6"	"3"	"31"	"4"	"0"	"2"	"0"	"3"	"0"	"1"	"3"	"1"	"1"	"1"	"38"	"0"	"0"	"0"	"0"	"224"	"224"	"10"	"25"	"0"	"259"	"259"	"1"	"0"
"6627"	"3"	"5"	"3"	"2"	"400"	"4"	"42"	"5"	"7"	"7"	"2"	"35"	"7"	"9"	"1"	"11"	"3"	"3"	"32"	"1"	"1"	"2"	"1"	"2"	"0"	"0"	"3"	"0"	"1"	"0"	"42"	"0"	"0"	"0"	"0"	"221"	"221"	"21"	"24"	"0"	"266"	"266"	"1"	"0"
"6628"	"3"	"5"	"3"	"2"	"400"	"3"	"34"	"0"	"4"	"3"	"2"	"48"	"3"	"12"	"2"	"18"	"7"	"4"	"27"	"4"	"0"	"2"	"0"	"1"	"2"	"0"	"4"	"1"	"0"	"0"	"48"	"0"	"0"	"0"	"0"	"229"	"229"	"16"	"20"	"0"	"265"	"265"	"1"	"0"
"6629"	"3"	"5"	"3"	"2"	"397"	"8"	"56"	"2"	"8"	"5"	"4"	"59"	"9"	"15"	"2"	"13"	"5"	"2"	"21"	"2"	"2"	"2"	"1"	"3"	"3"	"0"	"2"	"2"	"1"	"2"	"45"	"0"	"0"	"0"	"0"	"274"	"274"	"16"	"18"	"0"	"308"	"308"	"1"	"0"
"6630"	"3"	"5"	"3"	"2"	"278"	"2"	"51"	"3"	"7"	"6"	"3"	"41"	"4"	"7"	"1"	"25"	"4"	"3"	"35"	"1"	"0"	"2"	"0"	"0"	"2"	"0"	"1"	"0"	"2"	"4"	"44"	"0"	"0"	"0"	"0"	"248"	"248"	"2"	"16"	"0"	"266"	"266"	"1"	"0"
