"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"CREO"	"VAMOS"	"FCN_NACION"	"MLP"	"TODOS"	"WINAQ"	"UNE"	"PC"	"VALOR"	"UCN"	"PODEMOS"	"BIEN"	"VIVA"	"SEMILLA"	"UNIDOS"	"CONVERGENCIA"	"PPT"	"UNIONISTA"	"VICTORIA"	"LIBRE"	"EG"	"PAN"	"FUERZA"	"URNG_MAIZ"	"PHG"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"16851"	"3"	"16"	"9"	"2"	"380"	"0"	"1"	"0"	"1"	"1"	"8"	"21"	"7"	"3"	"3"	"8"	"1"	"32"	"0"	"0"	"1"	"2"	"0"	"81"	"0"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"41"	"17"	"0"	"231"	"231"	"1"	"0"
"16852"	"3"	"16"	"9"	"2"	"380"	"0"	"0"	"4"	"3"	"4"	"1"	"40"	"3"	"2"	"1"	"8"	"0"	"31"	"0"	"0"	"2"	"1"	"0"	"89"	"2"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"193"	"193"	"29"	"11"	"0"	"233"	"233"	"1"	"0"
"16853"	"3"	"16"	"9"	"2"	"377"	"1"	"2"	"3"	"1"	"2"	"4"	"34"	"5"	"4"	"2"	"2"	"3"	"33"	"1"	"0"	"0"	"0"	"0"	"69"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"32"	"20"	"0"	"222"	"222"	"1"	"0"
"16854"	"3"	"16"	"9"	"2"	"380"	"1"	"0"	"5"	"0"	"3"	"5"	"31"	"2"	"1"	"1"	"6"	"0"	"38"	"0"	"0"	"1"	"1"	"2"	"63"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"43"	"10"	"0"	"217"	"217"	"1"	"0"
"16855"	"3"	"16"	"9"	"2"	"380"	"0"	"0"	"2"	"1"	"2"	"3"	"25"	"6"	"1"	"5"	"7"	"1"	"38"	"0"	"0"	"0"	"2"	"1"	"59"	"0"	"1"	"1"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"28"	"14"	"0"	"203"	"203"	"1"	"0"
"16856"	"3"	"16"	"9"	"2"	"377"	"0"	"1"	"5"	"1"	"2"	"2"	"26"	"3"	"2"	"4"	"6"	"2"	"27"	"0"	"0"	"2"	"0"	"0"	"54"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"141"	"141"	"32"	"13"	"0"	"186"	"186"	"1"	"0"
"16857"	"3"	"16"	"9"	"2"	"301"	"1"	"1"	"0"	"0"	"3"	"2"	"16"	"8"	"1"	"2"	"8"	"1"	"27"	"0"	"0"	"0"	"0"	"2"	"50"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"123"	"123"	"14"	"5"	"0"	"142"	"142"	"1"	"0"
"16858"	"3"	"16"	"9"	"2"	"300"	"0"	"0"	"2"	"1"	"0"	"2"	"15"	"4"	"5"	"0"	"4"	"0"	"27"	"0"	"0"	"0"	"1"	"2"	"36"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"102"	"100"	"17"	"9"	"0"	"128"	"126"	"0"	"0"
"16859"	"3"	"16"	"9"	"2"	"380"	"1"	"0"	"11"	"0"	"0"	"4"	"50"	"7"	"18"	"4"	"3"	"1"	"9"	"1"	"0"	"0"	"0"	"4"	"88"	"3"	"0"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"43"	"21"	"9"	"274"	"274"	"1"	"0"
"16860"	"3"	"16"	"9"	"2"	"380"	"0"	"3"	"13"	"0"	"4"	"4"	"33"	"4"	"26"	"6"	"3"	"1"	"12"	"0"	"0"	"1"	"0"	"0"	"93"	"1"	"1"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"29"	"13"	"8"	"252"	"252"	"1"	"0"
"16861"	"3"	"16"	"9"	"2"	"380"	"1"	"2"	"17"	"1"	"3"	"3"	"38"	"1"	"21"	"1"	"7"	"5"	"29"	"0"	"0"	"1"	"1"	"1"	"99"	"4"	"0"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"26"	"21"	"0"	"285"	"285"	"1"	"0"
"16862"	"3"	"16"	"9"	"2"	"380"	"1"	"2"	"9"	"2"	"4"	"7"	"37"	"9"	"25"	"2"	"7"	"4"	"21"	"2"	"0"	"2"	"0"	"0"	"90"	"3"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"231"	"231"	"30"	"20"	"0"	"281"	"281"	"1"	"0"
"16863"	"3"	"16"	"9"	"2"	"377"	"1"	"4"	"13"	"3"	"2"	"5"	"27"	"6"	"34"	"1"	"6"	"3"	"22"	"0"	"1"	"1"	"1"	"5"	"81"	"8"	"0"	"2"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"24"	"18"	"0"	"277"	"277"	"1"	"0"
"16864"	"3"	"16"	"9"	"2"	"380"	"0"	"0"	"6"	"2"	"0"	"5"	"20"	"3"	"16"	"0"	"6"	"4"	"18"	"0"	"0"	"1"	"0"	"0"	"86"	"6"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"21"	"19"	"0"	"216"	"216"	"1"	"0"
"16865"	"3"	"16"	"9"	"2"	"380"	"0"	"2"	"9"	"0"	"1"	"2"	"28"	"0"	"28"	"1"	"2"	"0"	"19"	"1"	"0"	"2"	"1"	"0"	"99"	"6"	"0"	"0"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"9"	"9"	"25"	"224"	"224"	"1"	"0"
"16866"	"3"	"16"	"9"	"2"	"380"	"1"	"0"	"4"	"2"	"2"	"4"	"20"	"7"	"17"	"2"	"6"	"4"	"16"	"0"	"1"	"1"	"3"	"0"	"93"	"1"	"0"	"0"	"7"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"23"	"21"	"0"	"239"	"239"	"1"	"0"
"16867"	"3"	"16"	"9"	"2"	"380"	"2"	"1"	"10"	"2"	"1"	"4"	"39"	"4"	"20"	"1"	"2"	"3"	"17"	"1"	"2"	"0"	"1"	"0"	"76"	"5"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"37"	"17"	"0"	"251"	"251"	"1"	"0"
"16868"	"3"	"16"	"9"	"2"	"380"	"0"	"4"	"5"	"2"	"3"	"5"	"38"	"4"	"22"	"2"	"6"	"9"	"15"	"0"	"0"	"1"	"1"	"3"	"91"	"2"	"0"	"0"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"12"	"4"	"17"	"236"	"236"	"1"	"0"
"16869"	"3"	"16"	"9"	"2"	"380"	"0"	"3"	"7"	"0"	"4"	"6"	"24"	"4"	"16"	"2"	"5"	"5"	"24"	"0"	"0"	"1"	"2"	"2"	"74"	"4"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"188"	"188"	"39"	"17"	"0"	"244"	"244"	"1"	"0"
"16870"	"3"	"16"	"9"	"2"	"380"	"2"	"1"	"11"	"1"	"4"	"5"	"28"	"4"	"17"	"1"	"4"	"2"	"29"	"0"	"0"	"0"	"0"	"3"	"84"	"1"	"0"	"2"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"42"	"12"	"0"	"257"	"257"	"1"	"0"
"16871"	"3"	"16"	"9"	"2"	"380"	"0"	"2"	"9"	"2"	"2"	"8"	"41"	"3"	"21"	"2"	"2"	"4"	"26"	"0"	"0"	"1"	"1"	"2"	"71"	"6"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"31"	"14"	"0"	"253"	"253"	"1"	"0"
"16872"	"3"	"16"	"9"	"2"	"380"	"0"	"5"	"11"	"0"	"3"	"4"	"38"	"7"	"15"	"4"	"4"	"3"	"13"	"1"	"0"	"0"	"3"	"2"	"70"	"2"	"1"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"39"	"13"	"0"	"243"	"243"	"1"	"0"
"16873"	"3"	"16"	"9"	"2"	"380"	"0"	"1"	"11"	"0"	"3"	"2"	"34"	"3"	"13"	"2"	"0"	"3"	"8"	"0"	"0"	"1"	"1"	"3"	"92"	"1"	"1"	"0"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"38"	"14"	"0"	"235"	"235"	"1"	"0"
"16874"	"3"	"16"	"9"	"2"	"380"	"2"	"4"	"8"	"0"	"1"	"1"	"30"	"5"	"15"	"1"	"2"	"3"	"2"	"0"	"0"	"1"	"5"	"2"	"75"	"1"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"163"	"8"	"10"	"21"	"198"	"181"	"0"	"0"
"16875"	"3"	"16"	"9"	"2"	"380"	"0"	"1"	"4"	"3"	"1"	"3"	"27"	"7"	"11"	"0"	"3"	"4"	"14"	"0"	"0"	"1"	"0"	"0"	"69"	"1"	"1"	"3"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"5"	"21"	"31"	"183"	"183"	"1"	"0"
"16876"	"3"	"16"	"9"	"2"	"380"	"0"	"3"	"8"	"0"	"1"	"2"	"29"	"5"	"17"	"2"	"4"	"2"	"15"	"1"	"0"	"0"	"1"	"0"	"51"	"1"	"0"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"41"	"14"	"1"	"202"	"202"	"1"	"0"
"16877"	"3"	"16"	"9"	"2"	"377"	"0"	"1"	"7"	"1"	"2"	"1"	"36"	"6"	"14"	"0"	"4"	"3"	"11"	"0"	"0"	"2"	"1"	"2"	"71"	"2"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"169"	"169"	"33"	"13"	"0"	"215"	"215"	"1"	"0"
"16878"	"3"	"16"	"9"	"2"	"246"	"0"	"0"	"1"	"1"	"2"	"1"	"21"	"8"	"27"	"3"	"3"	"3"	"17"	"0"	"0"	"1"	"0"	"0"	"40"	"2"	"0"	"1"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"134"	"134"	"6"	"3"	"0"	"143"	"143"	"1"	"0"
"16879"	"3"	"16"	"9"	"2"	"380"	"0"	"1"	"2"	"1"	"3"	"0"	"14"	"2"	"23"	"1"	"5"	"1"	"14"	"0"	"0"	"0"	"0"	"0"	"50"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"118"	"118"	"1"	"9"	"7"	"128"	"128"	"1"	"0"
"16880"	"3"	"16"	"9"	"2"	"380"	"1"	"3"	"18"	"3"	"2"	"8"	"22"	"3"	"1"	"2"	"6"	"1"	"15"	"1"	"0"	"0"	"0"	"0"	"111"	"4"	"0"	"2"	"2"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"44"	"16"	"0"	"268"	"268"	"1"	"0"
"16881"	"3"	"16"	"9"	"2"	"380"	"2"	"1"	"16"	"4"	"1"	"5"	"26"	"4"	"2"	"2"	"9"	"3"	"16"	"1"	"0"	"0"	"2"	"1"	"112"	"4"	"0"	"1"	"3"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"218"	"218"	"25"	"20"	"1"	"263"	"263"	"1"	"0"
"16882"	"3"	"16"	"9"	"2"	"380"	"2"	"2"	"18"	"0"	"4"	"7"	"30"	"1"	"1"	"5"	"3"	"3"	"16"	"1"	"0"	"2"	"2"	"1"	"106"	"1"	"0"	"1"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"40"	"18"	"0"	"268"	"268"	"1"	"0"
"16883"	"3"	"16"	"9"	"2"	"380"	"1"	"2"	"18"	"0"	"2"	"5"	"34"	"3"	"3"	"0"	"6"	"9"	"10"	"1"	"0"	"0"	"1"	"2"	"104"	"11"	"2"	"3"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"28"	"17"	"0"	"264"	"264"	"1"	"0"
"16884"	"3"	"16"	"9"	"2"	"380"	"2"	"0"	"14"	"1"	"2"	"8"	"27"	"2"	"4"	"2"	"5"	"4"	"10"	"0"	"0"	"1"	"3"	"1"	"97"	"2"	"1"	"7"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"40"	"24"	"0"	"262"	"262"	"1"	"0"
"16885"	"3"	"16"	"9"	"2"	"332"	"0"	"1"	"14"	"5"	"5"	"8"	"38"	"4"	"1"	"2"	"11"	"3"	"24"	"1"	"0"	"0"	"3"	"0"	"117"	"3"	"1"	"2"	"2"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"10"	"15"	"25"	"275"	"275"	"1"	"0"
"16886"	"3"	"16"	"9"	"2"	"380"	"2"	"0"	"15"	"3"	"1"	"13"	"25"	"7"	"4"	"0"	"4"	"5"	"11"	"0"	"2"	"0"	"1"	"1"	"131"	"1"	"1"	"3"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"284"	"236"	"31"	"17"	"0"	"284"	"284"	"0"	"0"
"16887"	"3"	"16"	"9"	"2"	"380"	"1"	"1"	"16"	"2"	"2"	"5"	"31"	"6"	"5"	"2"	"7"	"6"	"18"	"1"	"0"	"1"	"2"	"0"	"117"	"4"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"31"	"17"	"0"	"278"	"278"	"1"	"0"
"16888"	"3"	"16"	"9"	"2"	"380"	"1"	"1"	"13"	"3"	"0"	"11"	"41"	"3"	"4"	"0"	"8"	"3"	"12"	"0"	"0"	"1"	"0"	"1"	"115"	"6"	"0"	"1"	"1"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"25"	"21"	"0"	"275"	"275"	"1"	"0"
"16889"	"3"	"16"	"9"	"2"	"377"	"0"	"4"	"20"	"1"	"1"	"6"	"25"	"2"	"4"	"2"	"5"	"2"	"19"	"1"	"0"	"1"	"1"	"2"	"114"	"2"	"0"	"3"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"220"	"24"	"13"	"0"	"258"	"257"	"0"	"0"
"16890"	"3"	"16"	"9"	"2"	"380"	"0"	"5"	"15"	"1"	"4"	"5"	"16"	"7"	"4"	"0"	"4"	"6"	"15"	"1"	"0"	"1"	"0"	"0"	"124"	"3"	"1"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"14"	"14"	"0"	"244"	"244"	"1"	"0"
"16891"	"3"	"16"	"9"	"2"	"380"	"1"	"1"	"14"	"0"	"4"	"7"	"28"	"1"	"1"	"1"	"7"	"2"	"20"	"1"	"0"	"1"	"2"	"1"	"90"	"1"	"0"	"3"	"4"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"30"	"23"	"0"	"248"	"248"	"1"	"0"
"16892"	"3"	"16"	"9"	"2"	"380"	"2"	"2"	"15"	"1"	"3"	"3"	"37"	"4"	"5"	"1"	"7"	"6"	"14"	"0"	"0"	"0"	"0"	"0"	"85"	"0"	"4"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"31"	"13"	"0"	"236"	"236"	"1"	"0"
"16893"	"3"	"16"	"9"	"2"	"380"	"0"	"1"	"17"	"1"	"0"	"6"	"29"	"2"	"2"	"1"	"4"	"3"	"10"	"0"	"0"	"0"	"1"	"0"	"106"	"3"	"0"	"3"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"37"	"32"	"0"	"261"	"261"	"1"	"0"
"16894"	"3"	"16"	"9"	"2"	"380"	"1"	"2"	"16"	"1"	"1"	"7"	"27"	"3"	"1"	"0"	"10"	"2"	"15"	"0"	"0"	"0"	"0"	"4"	"91"	"2"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"29"	"19"	"0"	"235"	"235"	"1"	"0"
"16895"	"3"	"16"	"9"	"2"	"380"	"1"	"0"	"19"	"0"	"2"	"4"	"29"	"4"	"3"	"0"	"5"	"3"	"16"	"0"	"0"	"0"	"0"	"2"	"100"	"3"	"0"	"3"	"1"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"34"	"14"	"0"	"248"	"248"	"1"	"0"
"16896"	"3"	"16"	"9"	"2"	"380"	"0"	"3"	"15"	"2"	"4"	"3"	"30"	"3"	"1"	"1"	"10"	"5"	"12"	"0"	"1"	"0"	"1"	"1"	"97"	"3"	"1"	"2"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"47"	"18"	"0"	"264"	"264"	"1"	"0"
"16897"	"3"	"16"	"9"	"2"	"380"	"0"	"4"	"15"	"3"	"3"	"4"	"31"	"6"	"7"	"0"	"8"	"2"	"16"	"0"	"0"	"2"	"1"	"3"	"91"	"0"	"3"	"3"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"206"	"206"	"41"	"26"	"0"	"273"	"273"	"1"	"0"
"16898"	"3"	"16"	"9"	"2"	"380"	"0"	"5"	"11"	"2"	"1"	"1"	"23"	"1"	"4"	"0"	"11"	"2"	"13"	"1"	"0"	"0"	"0"	"2"	"89"	"1"	"1"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"44"	"19"	"0"	"236"	"236"	"1"	"0"
"16899"	"3"	"16"	"9"	"2"	"380"	"1"	"2"	"6"	"3"	"2"	"3"	"26"	"3"	"3"	"2"	"6"	"3"	"13"	"0"	"0"	"3"	"3"	"3"	"74"	"1"	"0"	"2"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"37"	"15"	"0"	"214"	"214"	"1"	"0"
"16900"	"3"	"16"	"9"	"2"	"381"	"0"	"3"	"3"	"1"	"2"	"2"	"10"	"2"	"2"	"1"	"5"	"9"	"13"	"1"	"0"	"0"	"2"	"0"	"77"	"7"	"0"	"2"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"19"	"21"	"0"	"189"	"189"	"1"	"0"
"16901"	"3"	"16"	"9"	"2"	"327"	"2"	"2"	"13"	"0"	"1"	"5"	"22"	"3"	"1"	"3"	"14"	"5"	"16"	"1"	"1"	"0"	"1"	"1"	"83"	"4"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"5"	"6"	"0"	"192"	"192"	"1"	"0"
"16902"	"3"	"16"	"9"	"2"	"380"	"2"	"1"	"13"	"0"	"9"	"27"	"35"	"1"	"2"	"0"	"10"	"3"	"51"	"0"	"2"	"0"	"0"	"0"	"64"	"4"	"0"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"14"	"27"	"14"	"270"	"270"	"1"	"0"
"16903"	"3"	"16"	"9"	"2"	"380"	"1"	"3"	"11"	"1"	"5"	"22"	"27"	"3"	"6"	"1"	"4"	"5"	"64"	"0"	"4"	"0"	"0"	"0"	"81"	"1"	"1"	"0"	"8"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"28"	"16"	"0"	"294"	"294"	"1"	"0"
"16904"	"3"	"16"	"9"	"2"	"380"	"3"	"2"	"13"	"0"	"4"	"20"	"21"	"7"	"4"	"0"	"4"	"1"	"68"	"0"	"0"	"0"	"0"	"1"	"75"	"0"	"0"	"0"	"3"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"241"	"232"	"25"	"24"	"0"	"290"	"281"	"0"	"0"
"16905"	"3"	"16"	"9"	"2"	"380"	"4"	"3"	"22"	"0"	"11"	"24"	"47"	"4"	"0"	"2"	"7"	"5"	"44"	"0"	"3"	"0"	"0"	"0"	"48"	"4"	"0"	"1"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"237"	"27"	"20"	"0"	"284"	"284"	"1"	"0"
"16906"	"3"	"16"	"9"	"2"	"380"	"4"	"1"	"15"	"1"	"12"	"8"	"36"	"0"	"3"	"0"	"10"	"1"	"48"	"0"	"0"	"3"	"0"	"1"	"78"	"5"	"0"	"0"	"3"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"235"	"235"	"19"	"21"	"0"	"275"	"275"	"1"	"0"
"16907"	"3"	"16"	"9"	"2"	"379"	"1"	"2"	"6"	"1"	"8"	"16"	"23"	"3"	"3"	"1"	"9"	"3"	"55"	"0"	"2"	"1"	"0"	"0"	"64"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"10"	"13"	"0"	"223"	"223"	"1"	"0"
"16908"	"3"	"16"	"9"	"2"	"380"	"1"	"2"	"16"	"2"	"2"	"23"	"25"	"3"	"2"	"1"	"5"	"2"	"58"	"0"	"1"	"2"	"0"	"0"	"69"	"1"	"0"	"0"	"4"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"16"	"15"	"0"	"252"	"252"	"1"	"0"
"16909"	"3"	"16"	"9"	"2"	"386"	"2"	"1"	"14"	"0"	"9"	"21"	"14"	"0"	"0"	"1"	"0"	"2"	"54"	"1"	"3"	"0"	"1"	"0"	"65"	"5"	"0"	"1"	"6"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"27"	"16"	"0"	"263"	"244"	"0"	"0"
"16910"	"3"	"16"	"9"	"2"	"380"	"2"	"2"	"11"	"2"	"3"	"12"	"30"	"1"	"1"	"0"	"13"	"2"	"58"	"0"	"2"	"1"	"1"	"2"	"69"	"1"	"0"	"2"	"3"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"25"	"20"	"0"	"268"	"264"	"0"	"0"
"16911"	"3"	"16"	"9"	"2"	"380"	"2"	"3"	"16"	"1"	"0"	"17"	"19"	"4"	"2"	"1"	"7"	"2"	"58"	"0"	"0"	"2"	"3"	"1"	"60"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"30"	"23"	"0"	"255"	"255"	"1"	"0"
"16912"	"3"	"16"	"9"	"2"	"380"	"1"	"3"	"17"	"0"	"1"	"24"	"30"	"2"	"4"	"0"	"8"	"1"	"48"	"0"	"1"	"0"	"2"	"0"	"64"	"0"	"0"	"1"	"3"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"33"	"16"	"0"	"263"	"263"	"1"	"0"
"16913"	"3"	"16"	"9"	"2"	"380"	"1"	"2"	"6"	"0"	"1"	"14"	"24"	"5"	"2"	"1"	"5"	"4"	"54"	"0"	"2"	"2"	"0"	"0"	"66"	"0"	"0"	"3"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"30"	"16"	"0"	"245"	"245"	"1"	"0"
"16914"	"3"	"16"	"9"	"2"	"380"	"1"	"0"	"5"	"2"	"2"	"23"	"23"	"3"	"2"	"0"	"8"	"3"	"53"	"0"	"2"	"1"	"0"	"0"	"47"	"1"	"0"	"3"	"8"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"193"	"193"	"30"	"22"	"0"	"245"	"245"	"1"	"0"
"16915"	"3"	"16"	"9"	"2"	"316"	"0"	"3"	"8"	"0"	"3"	"5"	"19"	"5"	"0"	"1"	"6"	"1"	"33"	"0"	"1"	"0"	"0"	"0"	"51"	"0"	"1"	"1"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"142"	"142"	"15"	"9"	"0"	"166"	"166"	"1"	"0"
"16916"	"3"	"16"	"9"	"2"	"316"	"1"	"2"	"5"	"0"	"2"	"16"	"13"	"5"	"1"	"3"	"8"	"4"	"78"	"0"	"0"	"1"	"0"	"0"	"52"	"0"	"0"	"0"	"8"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"202"	"202"	"5"	"11"	"0"	"218"	"218"	"1"	"0"
"16917"	"3"	"16"	"9"	"2"	"380"	"0"	"8"	"5"	"1"	"3"	"8"	"51"	"5"	"8"	"1"	"39"	"7"	"16"	"0"	"0"	"0"	"2"	"3"	"77"	"1"	"0"	"4"	"3"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"21"	"24"	"0"	"292"	"292"	"1"	"0"
"16918"	"3"	"16"	"9"	"2"	"0"	"0"	"7"	"14"	"0"	"3"	"6"	"50"	"6"	"6"	"1"	"37"	"3"	"22"	"0"	"2"	"0"	"1"	"6"	"70"	"4"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"32"	"30"	"0"	"304"	"304"	"1"	"0"
"16919"	"3"	"16"	"9"	"2"	"378"	"1"	"2"	"7"	"0"	"1"	"5"	"48"	"6"	"6"	"2"	"38"	"3"	"19"	"0"	"0"	"0"	"1"	"5"	"58"	"2"	"0"	"5"	"1"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"215"	"215"	"63"	"15"	"0"	"293"	"293"	"1"	"0"
"16920"	"3"	"16"	"9"	"2"	"380"	"0"	"6"	"2"	"1"	"2"	"10"	"58"	"5"	"7"	"1"	"41"	"3"	"15"	"2"	"0"	"0"	"1"	"7"	"47"	"4"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"213"	"213"	"27"	"32"	"0"	"272"	"272"	"1"	"0"
"16921"	"3"	"16"	"9"	"2"	"380"	"0"	"6"	"5"	"0"	"0"	"11"	"46"	"6"	"6"	"3"	"23"	"3"	"14"	"0"	"1"	"1"	"0"	"3"	"94"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"225"	"225"	"13"	"19"	"0"	"257"	"257"	"1"	"0"
"16922"	"3"	"16"	"9"	"2"	"380"	"0"	"0"	"5"	"1"	"1"	"10"	"61"	"16"	"4"	"1"	"22"	"15"	"14"	"0"	"1"	"0"	"1"	"3"	"72"	"4"	"0"	"2"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"26"	"19"	"0"	"283"	"283"	"1"	"0"
"16923"	"3"	"16"	"9"	"2"	"380"	"0"	"14"	"5"	"1"	"0"	"5"	"58"	"10"	"0"	"1"	"30"	"1"	"14"	"0"	"1"	"1"	"2"	"1"	"67"	"2"	"3"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"220"	"220"	"42"	"24"	"0"	"286"	"286"	"1"	"0"
"16924"	"3"	"16"	"9"	"2"	"380"	"0"	"9"	"5"	"1"	"0"	"8"	"46"	"13"	"3"	"0"	"17"	"3"	"6"	"0"	"1"	"1"	"0"	"1"	"71"	"7"	"0"	"3"	"2"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"199"	"199"	"40"	"41"	"0"	"280"	"280"	"1"	"0"
"16925"	"3"	"16"	"9"	"2"	"379"	"0"	"5"	"6"	"0"	"2"	"7"	"44"	"7"	"3"	"1"	"19"	"2"	"7"	"2"	"1"	"5"	"1"	"5"	"71"	"1"	"0"	"3"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"26"	"35"	"0"	"255"	"255"	"1"	"0"
