"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"AVANZA"	"UNE"	"VIVA"	"VALOR"	"WINAQ"	"TODOS"	"CREO"	"UCN"	"PAN"	"FCN_NACION"	"UNIDOS"	"VICTORIA"	"BIEN"	"SEMILLA"	"PHG"	"UNIONISTA"	"PC"	"MLP"	"EG"	"FUERZA"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"7424"	"3"	"6"	"3"	"2"	"400"	"33"	"1"	"38"	"2"	"25"	"4"	"0"	"11"	"14"	"8"	"15"	"1"	"3"	"6"	"2"	"2"	"6"	"2"	"2"	"46"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"16"	"30"	"0"	"267"	"267"	"1"	"0"
"7425"	"3"	"6"	"3"	"2"	"400"	"30"	"0"	"45"	"2"	"14"	"0"	"1"	"13"	"26"	"10"	"6"	"0"	"3"	"2"	"2"	"2"	"1"	"0"	"2"	"48"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"41"	"28"	"0"	"276"	"276"	"1"	"0"
"7426"	"3"	"6"	"3"	"2"	"400"	"38"	"0"	"24"	"2"	"9"	"0"	"3"	"15"	"23"	"7"	"7"	"0"	"4"	"3"	"2"	"2"	"4"	"3"	"2"	"60"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"208"	"208"	"24"	"21"	"0"	"253"	"253"	"1"	"0"
"7427"	"3"	"6"	"3"	"2"	"400"	"27"	"2"	"33"	"5"	"10"	"2"	"2"	"14"	"22"	"4"	"11"	"1"	"0"	"1"	"5"	"4"	"3"	"0"	"3"	"36"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"18"	"18"	"0"	"223"	"223"	"1"	"0"
"7428"	"3"	"6"	"3"	"2"	"400"	"30"	"1"	"35"	"2"	"12"	"2"	"0"	"9"	"20"	"4"	"15"	"0"	"2"	"2"	"1"	"7"	"2"	"0"	"1"	"34"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"179"	"179"	"18"	"24"	"0"	"221"	"221"	"1"	"0"
"7429"	"3"	"6"	"3"	"2"	"400"	"24"	"1"	"30"	"2"	"18"	"0"	"1"	"8"	"11"	"2"	"11"	"0"	"2"	"2"	"1"	"7"	"1"	"3"	"1"	"47"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"15"	"18"	"0"	"206"	"206"	"1"	"0"
"7430"	"3"	"6"	"3"	"2"	"205"	"17"	"0"	"33"	"1"	"6"	"1"	"0"	"3"	"12"	"3"	"5"	"1"	"0"	"1"	"3"	"2"	"0"	"2"	"1"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"6"	"5"	"0"	"143"	"143"	"1"	"0"
"7431"	"3"	"6"	"3"	"2"	"204"	"20"	"0"	"22"	"2"	"7"	"0"	"0"	"7"	"10"	"2"	"6"	"0"	"0"	"1"	"0"	"3"	"0"	"1"	"3"	"24"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"109"	"109"	"15"	"14"	"0"	"138"	"138"	"1"	"0"
"7432"	"3"	"6"	"3"	"2"	"380"	"16"	"2"	"38"	"0"	"13"	"3"	"0"	"12"	"29"	"6"	"22"	"3"	"0"	"2"	"1"	"4"	"1"	"1"	"1"	"53"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"209"	"209"	"15"	"28"	"0"	"252"	"252"	"1"	"0"
"7433"	"3"	"6"	"3"	"2"	"380"	"12"	"2"	"17"	"2"	"31"	"0"	"1"	"8"	"31"	"13"	"21"	"0"	"1"	"6"	"1"	"4"	"2"	"2"	"5"	"56"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"24"	"28"	"0"	"268"	"268"	"1"	"0"
"7434"	"3"	"6"	"3"	"2"	"380"	"11"	"3"	"32"	"4"	"20"	"2"	"3"	"6"	"34"	"12"	"14"	"2"	"0"	"1"	"1"	"3"	"2"	"4"	"5"	"50"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"9"	"47"	"4"	"266"	"266"	"1"	"0"
"7435"	"3"	"6"	"3"	"2"	"380"	"5"	"1"	"19"	"5"	"20"	"1"	"0"	"4"	"25"	"11"	"19"	"1"	"1"	"3"	"1"	"2"	"2"	"1"	"0"	"53"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"175"	"175"	"9"	"42"	"7"	"226"	"226"	"1"	"0"
"7436"	"3"	"6"	"3"	"2"	"380"	"7"	"1"	"15"	"2"	"16"	"0"	"1"	"16"	"20"	"7"	"12"	"0"	"0"	"0"	"2"	"6"	"2"	"0"	"0"	"56"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"19"	"21"	"0"	"203"	"203"	"1"	"0"
"7437"	"3"	"6"	"3"	"2"	"202"	"3"	"0"	"15"	"0"	"10"	"4"	"1"	"4"	"17"	"3"	"6"	"0"	"0"	"1"	"2"	"2"	"1"	"0"	"2"	"30"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"101"	"101"	"3"	"6"	"0"	"110"	"110"	"1"	"0"
"7438"	"3"	"6"	"3"	"2"	"202"	"2"	"0"	"20"	"0"	"15"	"4"	"0"	"6"	"14"	"3"	"8"	"0"	"1"	"0"	"0"	"4"	"0"	"0"	"0"	"46"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"125"	"125"	"5"	"6"	"0"	"136"	"136"	"1"	"0"
"7439"	"3"	"6"	"3"	"2"	"380"	"21"	"0"	"101"	"3"	"19"	"0"	"1"	"3"	"16"	"4"	"38"	"2"	"1"	"0"	"1"	"5"	"2"	"1"	"3"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"229"	"229"	"11"	"41"	"3"	"281"	"281"	"1"	"0"
"7440"	"3"	"6"	"3"	"2"	"378"	"8"	"1"	"76"	"3"	"22"	"3"	"0"	"2"	"20"	"8"	"36"	"2"	"6"	"5"	"8"	"2"	"2"	"1"	"7"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"224"	"224"	"14"	"49"	"0"	"287"	"287"	"1"	"0"
"7441"	"3"	"6"	"3"	"2"	"380"	"7"	"2"	"78"	"2"	"20"	"1"	"1"	"10"	"18"	"6"	"41"	"3"	"3"	"0"	"2"	"3"	"3"	"3"	"2"	"15"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"14"	"52"	"0"	"287"	"287"	"1"	"0"
"7442"	"3"	"6"	"3"	"2"	"380"	"15"	"1"	"64"	"5"	"25"	"0"	"1"	"8"	"11"	"2"	"29"	"0"	"2"	"2"	"0"	"7"	"2"	"1"	"2"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"11"	"30"	"0"	"228"	"228"	"1"	"0"
"7443"	"3"	"6"	"3"	"2"	"281"	"11"	"1"	"57"	"0"	"14"	"2"	"4"	"1"	"7"	"4"	"23"	"1"	"1"	"1"	"1"	"4"	"0"	"0"	"0"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"137"	"137"	"12"	"23"	"0"	"172"	"172"	"1"	"0"
"7444"	"3"	"6"	"3"	"2"	"281"	"6"	"0"	"63"	"2"	"15"	"1"	"1"	"6"	"15"	"3"	"25"	"2"	"3"	"1"	"1"	"5"	"4"	"2"	"3"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"8"	"17"	"0"	"190"	"190"	"1"	"0"
"7445"	"3"	"6"	"3"	"2"	"400"	"31"	"2"	"40"	"7"	"17"	"1"	"1"	"4"	"24"	"14"	"33"	"1"	"2"	"5"	"3"	"2"	"5"	"0"	"0"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"205"	"205"	"19"	"36"	"0"	"260"	"260"	"1"	"0"
"7446"	"3"	"6"	"3"	"2"	"400"	"29"	"1"	"46"	"4"	"16"	"0"	"2"	"13"	"16"	"7"	"34"	"0"	"2"	"4"	"1"	"0"	"3"	"0"	"3"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"192"	"192"	"17"	"42"	"0"	"251"	"251"	"1"	"0"
"7447"	"3"	"6"	"3"	"2"	"399"	"26"	"1"	"34"	"3"	"14"	"2"	"2"	"8"	"29"	"11"	"27"	"1"	"3"	"1"	"4"	"7"	"5"	"4"	"2"	"18"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"26"	"57"	"0"	"287"	"287"	"1"	"0"
"7448"	"3"	"6"	"3"	"2"	"400"	"30"	"1"	"37"	"3"	"13"	"2"	"3"	"14"	"37"	"6"	"25"	"2"	"2"	"2"	"1"	"3"	"4"	"2"	"3"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"19"	"49"	"0"	"271"	"271"	"1"	"0"
"7449"	"3"	"6"	"3"	"2"	"400"	"26"	"0"	"38"	"1"	"15"	"2"	"2"	"11"	"21"	"9"	"42"	"0"	"0"	"1"	"3"	"4"	"2"	"0"	"3"	"22"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"203"	"203"	"12"	"26"	"0"	"241"	"241"	"1"	"0"
"7450"	"3"	"6"	"3"	"2"	"397"	"22"	"0"	"37"	"2"	"12"	"2"	"1"	"7"	"11"	"8"	"16"	"2"	"1"	"3"	"1"	"7"	"4"	"1"	"0"	"11"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"15"	"21"	"0"	"185"	"185"	"1"	"0"
"7451"	"3"	"6"	"3"	"2"	"396"	"37"	"1"	"33"	"1"	"18"	"3"	"1"	"15"	"40"	"4"	"32"	"1"	"2"	"2"	"0"	"6"	"5"	"5"	"2"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"222"	"222"	"18"	"23"	"0"	"263"	"263"	"1"	"0"
"7452"	"3"	"6"	"3"	"2"	"442"	"10"	"0"	"7"	"2"	"4"	"2"	"2"	"2"	"9"	"2"	"5"	"0"	"2"	"1"	"2"	"2"	"1"	"1"	"2"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"69"	"69"	"11"	"12"	"0"	"92"	"92"	"1"	"0"
"7453"	"3"	"6"	"3"	"2"	"441"	"3"	"2"	"2"	"2"	"3"	"0"	"0"	"2"	"3"	"4"	"5"	"0"	"1"	"0"	"2"	"2"	"2"	"0"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"42"	"42"	"3"	"3"	"0"	"48"	"48"	"1"	"0"
"7454"	"3"	"6"	"4"	"2"	"397"	"21"	"0"	"32"	"0"	"13"	"0"	"1"	"15"	"6"	"9"	"16"	"0"	"8"	"2"	"1"	"0"	"6"	"0"	"4"	"35"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"8"	"25"	"1"	"203"	"203"	"1"	"0"
"7455"	"3"	"6"	"4"	"2"	"400"	"24"	"0"	"50"	"1"	"13"	"1"	"1"	"7"	"8"	"8"	"10"	"1"	"3"	"5"	"0"	"1"	"4"	"0"	"5"	"37"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"22"	"35"	"0"	"237"	"237"	"1"	"0"
"7456"	"3"	"6"	"4"	"2"	"400"	"34"	"1"	"36"	"2"	"21"	"0"	"0"	"15"	"9"	"10"	"3"	"2"	"4"	"3"	"0"	"4"	"1"	"3"	"2"	"44"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"20"	"29"	"0"	"243"	"243"	"1"	"0"
"7457"	"3"	"6"	"4"	"2"	"400"	"17"	"1"	"37"	"5"	"15"	"4"	"1"	"16"	"10"	"13"	"12"	"0"	"3"	"3"	"2"	"3"	"8"	"3"	"2"	"36"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"32"	"38"	"0"	"261"	"261"	"1"	"0"
"7458"	"3"	"6"	"4"	"2"	"400"	"23"	"3"	"39"	"1"	"13"	"1"	"0"	"11"	"14"	"14"	"13"	"1"	"7"	"2"	"2"	"2"	"3"	"2"	"5"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"20"	"50"	"0"	"250"	"250"	"1"	"0"
"7459"	"3"	"6"	"4"	"2"	"400"	"15"	"0"	"46"	"3"	"17"	"0"	"0"	"12"	"25"	"9"	"16"	"0"	"5"	"1"	"2"	"2"	"1"	"2"	"4"	"31"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"10"	"52"	"1"	"253"	"253"	"1"	"0"
"7460"	"3"	"6"	"4"	"2"	"400"	"24"	"1"	"30"	"4"	"11"	"2"	"2"	"11"	"12"	"16"	"17"	"0"	"4"	"2"	"1"	"2"	"1"	"1"	"1"	"45"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"18"	"36"	"0"	"241"	"241"	"1"	"0"
"7461"	"3"	"6"	"4"	"2"	"400"	"15"	"2"	"32"	"0"	"17"	"1"	"1"	"18"	"17"	"2"	"13"	"1"	"2"	"0"	"4"	"0"	"0"	"1"	"4"	"39"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"13"	"29"	"0"	"212"	"212"	"1"	"0"
"7462"	"3"	"6"	"4"	"2"	"400"	"21"	"0"	"30"	"2"	"30"	"1"	"0"	"14"	"21"	"4"	"11"	"0"	"2"	"2"	"3"	"3"	"5"	"1"	"0"	"36"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"186"	"186"	"17"	"28"	"0"	"231"	"231"	"1"	"0"
"7463"	"3"	"6"	"4"	"2"	"400"	"23"	"0"	"26"	"1"	"21"	"2"	"1"	"19"	"10"	"3"	"9"	"0"	"3"	"2"	"2"	"5"	"0"	"0"	"2"	"36"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"166"	"166"	"14"	"27"	"0"	"207"	"207"	"1"	"0"
"7464"	"3"	"6"	"4"	"2"	"236"	"14"	"0"	"23"	"2"	"13"	"0"	"0"	"16"	"11"	"7"	"6"	"1"	"3"	"2"	"1"	"5"	"2"	"0"	"1"	"41"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"148"	"148"	"5"	"12"	"0"	"165"	"165"	"1"	"0"
"7465"	"3"	"6"	"4"	"2"	"236"	"19"	"0"	"24"	"0"	"8"	"1"	"0"	"11"	"18"	"2"	"3"	"0"	"1"	"0"	"1"	"3"	"2"	"0"	"3"	"26"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"123"	"123"	"10"	"17"	"0"	"150"	"150"	"1"	"0"
"7466"	"3"	"6"	"4"	"2"	"380"	"7"	"1"	"24"	"2"	"13"	"1"	"0"	"4"	"69"	"10"	"3"	"0"	"2"	"0"	"0"	"3"	"8"	"0"	"7"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"14"	"48"	"0"	"220"	"220"	"1"	"0"
"7467"	"3"	"6"	"4"	"2"	"380"	"6"	"2"	"20"	"1"	"21"	"2"	"1"	"1"	"72"	"8"	"8"	"0"	"1"	"1"	"1"	"2"	"4"	"0"	"10"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"15"	"49"	"0"	"229"	"229"	"1"	"0"
"7468"	"3"	"6"	"4"	"2"	"380"	"6"	"3"	"22"	"1"	"14"	"0"	"1"	"6"	"61"	"3"	"9"	"0"	"0"	"2"	"1"	"3"	"1"	"1"	"12"	"9"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"23"	"56"	"0"	"235"	"235"	"1"	"0"
"7469"	"3"	"6"	"4"	"2"	"380"	"3"	"5"	"28"	"1"	"16"	"1"	"1"	"5"	"60"	"9"	"10"	"0"	"0"	"0"	"1"	"5"	"4"	"1"	"12"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"31"	"44"	"0"	"242"	"242"	"1"	"0"
"7470"	"3"	"6"	"4"	"2"	"380"	"6"	"0"	"39"	"0"	"15"	"2"	"2"	"4"	"63"	"7"	"7"	"0"	"3"	"0"	"0"	"2"	"0"	"0"	"9"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"18"	"50"	"0"	"233"	"233"	"1"	"0"
"7471"	"3"	"6"	"4"	"2"	"380"	"3"	"0"	"33"	"0"	"14"	"2"	"1"	"2"	"65"	"9"	"5"	"0"	"1"	"1"	"1"	"2"	"2"	"1"	"11"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"15"	"55"	"0"	"228"	"228"	"1"	"0"
"7472"	"3"	"6"	"4"	"2"	"380"	"9"	"1"	"52"	"2"	"31"	"0"	"1"	"6"	"63"	"4"	"7"	"0"	"1"	"0"	"1"	"1"	"2"	"1"	"7"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"26"	"41"	"0"	"258"	"258"	"1"	"0"
"7473"	"3"	"6"	"4"	"2"	"380"	"3"	"1"	"22"	"1"	"12"	"2"	"1"	"2"	"71"	"5"	"8"	"0"	"2"	"0"	"0"	"5"	"9"	"0"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"10"	"45"	"0"	"207"	"207"	"1"	"0"
"7474"	"3"	"6"	"4"	"2"	"380"	"5"	"0"	"14"	"2"	"19"	"1"	"1"	"2"	"72"	"4"	"8"	"0"	"1"	"1"	"0"	"3"	"2"	"1"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"142"	"142"	"10"	"28"	"0"	"180"	"180"	"1"	"0"
"7475"	"3"	"6"	"4"	"2"	"380"	"6"	"0"	"26"	"1"	"25"	"1"	"1"	"6"	"69"	"6"	"4"	"0"	"1"	"1"	"0"	"4"	"2"	"0"	"10"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"6"	"40"	"0"	"216"	"216"	"1"	"0"
"7476"	"3"	"6"	"4"	"2"	"380"	"3"	"0"	"22"	"1"	"19"	"0"	"2"	"6"	"77"	"1"	"5"	"0"	"0"	"1"	"1"	"3"	"4"	"0"	"6"	"5"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"7"	"28"	"0"	"192"	"192"	"1"	"0"
"7477"	"3"	"6"	"4"	"2"	"349"	"3"	"0"	"14"	"0"	"18"	"0"	"0"	"2"	"66"	"5"	"6"	"1"	"2"	"0"	"0"	"3"	"2"	"1"	"5"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"7"	"35"	"0"	"174"	"174"	"1"	"0"
"7478"	"3"	"6"	"4"	"2"	"348"	"4"	"0"	"19"	"0"	"18"	"0"	"0"	"6"	"68"	"1"	"5"	"0"	"5"	"1"	"0"	"1"	"4"	"0"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"140"	"140"	"8"	"23"	"0"	"171"	"171"	"1"	"0"
"7479"	"3"	"6"	"4"	"2"	"380"	"7"	"1"	"55"	"1"	"18"	"1"	"1"	"16"	"18"	"10"	"10"	"0"	"2"	"2"	"1"	"1"	"5"	"1"	"6"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"15"	"40"	"0"	"216"	"216"	"1"	"0"
"7480"	"3"	"6"	"4"	"2"	"380"	"5"	"0"	"43"	"2"	"12"	"1"	"1"	"19"	"17"	"12"	"9"	"3"	"0"	"2"	"1"	"1"	"2"	"0"	"2"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"139"	"139"	"19"	"53"	"0"	"211"	"211"	"1"	"0"
"7481"	"3"	"6"	"4"	"2"	"380"	"15"	"2"	"43"	"1"	"18"	"0"	"1"	"16"	"12"	"10"	"6"	"2"	"1"	"1"	"0"	"0"	"2"	"2"	"5"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"144"	"144"	"15"	"57"	"0"	"216"	"216"	"1"	"0"
"7482"	"3"	"6"	"4"	"2"	"380"	"8"	"2"	"31"	"1"	"12"	"0"	"0"	"12"	"7"	"13"	"3"	"0"	"3"	"1"	"0"	"2"	"1"	"0"	"7"	"4"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"108"	"108"	"23"	"69"	"0"	"200"	"200"	"1"	"0"
"7483"	"3"	"6"	"4"	"2"	"380"	"9"	"1"	"37"	"0"	"14"	"1"	"2"	"23"	"17"	"17"	"9"	"1"	"4"	"4"	"0"	"0"	"1"	"4"	"4"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"18"	"52"	"0"	"227"	"227"	"1"	"0"
"7484"	"3"	"6"	"4"	"2"	"380"	"4"	"2"	"30"	"1"	"15"	"5"	"1"	"15"	"17"	"10"	"9"	"0"	"1"	"1"	"1"	"1"	"2"	"0"	"4"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"129"	"129"	"17"	"25"	"0"	"171"	"171"	"1"	"0"
"7485"	"3"	"6"	"4"	"2"	"281"	"8"	"1"	"24"	"1"	"14"	"0"	"0"	"22"	"11"	"8"	"3"	"0"	"1"	"2"	"0"	"1"	"1"	"0"	"2"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"102"	"102"	"15"	"25"	"0"	"142"	"142"	"1"	"0"
"7486"	"3"	"6"	"4"	"2"	"281"	"3"	"0"	"25"	"0"	"11"	"1"	"2"	"17"	"15"	"5"	"8"	"1"	"0"	"0"	"1"	"1"	"3"	"3"	"4"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"112"	"112"	"8"	"23"	"0"	"143"	"143"	"1"	"0"
"7487"	"3"	"6"	"4"	"2"	"600"	"4"	"2"	"20"	"2"	"7"	"0"	"0"	"4"	"8"	"10"	"3"	"0"	"1"	"2"	"1"	"0"	"2"	"0"	"4"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"77"	"77"	"8"	"23"	"0"	"108"	"108"	"1"	"0"
"7488"	"3"	"6"	"4"	"2"	"388"	"3"	"1"	"6"	"0"	"2"	"1"	"1"	"3"	"2"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"1"	"0"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"26"	"26"	"6"	"8"	"0"	"40"	"40"	"1"	"0"
"7489"	"3"	"6"	"4"	"2"	"338"	"1"	"0"	"2"	"0"	"3"	"0"	"0"	"1"	"4"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"2"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"20"	"20"	"2"	"5"	"0"	"27"	"27"	"1"	"0"
"7490"	"3"	"6"	"5"	"2"	"400"	"61"	"0"	"51"	"1"	"4"	"1"	"0"	"7"	"5"	"6"	"6"	"0"	"7"	"3"	"2"	"5"	"0"	"4"	"2"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"20"	"61"	"0"	"255"	"255"	"1"	"0"
"7491"	"3"	"6"	"5"	"2"	"400"	"43"	"0"	"60"	"2"	"6"	"3"	"0"	"8"	"6"	"8"	"12"	"0"	"3"	"5"	"4"	"4"	"3"	"0"	"9"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"15"	"73"	"0"	"275"	"275"	"1"	"0"
"7492"	"3"	"6"	"5"	"2"	"400"	"60"	"2"	"58"	"1"	"3"	"1"	"3"	"10"	"1"	"9"	"9"	"1"	"5"	"2"	"2"	"3"	"1"	"3"	"8"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"15"	"84"	"2"	"296"	"296"	"1"	"0"
"7493"	"3"	"6"	"5"	"2"	"405"	"62"	"1"	"47"	"2"	"2"	"2"	"5"	"9"	"1"	"11"	"8"	"0"	"1"	"6"	"1"	"4"	"2"	"4"	"10"	"12"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"191"	"191"	"14"	"110"	"0"	"315"	"315"	"1"	"0"
"7494"	"3"	"6"	"5"	"2"	"400"	"72"	"0"	"60"	"2"	"5"	"1"	"8"	"11"	"4"	"13"	"7"	"0"	"7"	"2"	"3"	"1"	"4"	"3"	"6"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"5"	"82"	"0"	"308"	"308"	"1"	"0"
"7495"	"3"	"6"	"5"	"2"	"400"	"61"	"1"	"77"	"2"	"2"	"0"	"1"	"14"	"1"	"8"	"8"	"0"	"1"	"1"	"1"	"3"	"2"	"3"	"7"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"200"	"11"	"102"	"0"	"313"	"313"	"1"	"0"
"7496"	"3"	"6"	"5"	"2"	"400"	"72"	"2"	"96"	"2"	"2"	"0"	"1"	"2"	"1"	"12"	"7"	"0"	"4"	"0"	"1"	"2"	"0"	"1"	"10"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"228"	"228"	"13"	"84"	"0"	"325"	"325"	"1"	"0"
"7497"	"3"	"6"	"5"	"2"	"400"	"26"	"1"	"95"	"5"	"7"	"3"	"1"	"10"	"1"	"11"	"9"	"2"	"2"	"4"	"2"	"1"	"4"	"1"	"5"	"13"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"10"	"93"	"0"	"307"	"307"	"1"	"0"
"7498"	"3"	"6"	"5"	"2"	"397"	"21"	"0"	"101"	"7"	"3"	"0"	"1"	"3"	"1"	"11"	"9"	"0"	"1"	"1"	"0"	"3"	"2"	"0"	"1"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"9"	"145"	"0"	"327"	"327"	"1"	"0"
