"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"UNE"	"UCN"	"BIEN"	"CREO"	"UNIONISTA"	"FUERZA"	"VALOR"	"WINAQ"	"FCN_NACION"	"VAMOS"	"EG"	"UNIDOS"	"SEMILLA"	"TODOS"	"CONVERGENCIA"	"PHG"	"PAN"	"PODEMOS"	"URNG_MAIZ"	"AVANZA"	"VIVA"	"MLP"	"PC"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"17990"	"3"	"17"	"10"	"2"	"400"	"36"	"4"	"17"	"30"	"11"	"5"	"2"	"3"	"4"	"10"	"3"	"0"	"15"	"1"	"1"	"2"	"7"	"0"	"5"	"1"	"33"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"195"	"195"	"14"	"28"	"42"	"237"	"237"	"1"	"0"
"17991"	"3"	"17"	"10"	"2"	"400"	"42"	"2"	"17"	"30"	"10"	"8"	"3"	"3"	"5"	"0"	"1"	"0"	"5"	"2"	"2"	"5"	"3"	"0"	"5"	"5"	"5"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"196"	"156"	"10"	"26"	"0"	"232"	"192"	"0"	"0"
"17992"	"3"	"17"	"10"	"2"	"397"	"36"	"3"	"10"	"32"	"7"	"12"	"2"	"2"	"3"	"10"	"0"	"2"	"13"	"0"	"0"	"0"	"3"	"1"	"3"	"1"	"28"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"171"	"171"	"16"	"36"	"0"	"223"	"223"	"1"	"0"
"17993"	"3"	"17"	"10"	"2"	"400"	"40"	"5"	"13"	"37"	"4"	"4"	"1"	"2"	"4"	"8"	"1"	"0"	"11"	"3"	"4"	"4"	"4"	"0"	"6"	"0"	"31"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"26"	"29"	"0"	"245"	"245"	"1"	"0"
"17994"	"3"	"17"	"10"	"2"	"400"	"32"	"4"	"12"	"41"	"6"	"5"	"1"	"1"	"0"	"9"	"0"	"1"	"16"	"0"	"0"	"3"	"5"	"0"	"3"	"1"	"31"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"174"	"174"	"22"	"46"	"0"	"242"	"242"	"1"	"0"
"17995"	"3"	"17"	"10"	"2"	"400"	"46"	"2"	"10"	"42"	"6"	"3"	"0"	"3"	"7"	"6"	"2"	"0"	"9"	"0"	"0"	"1"	"3"	"1"	"3"	"2"	"19"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"21"	"44"	"0"	"232"	"232"	"1"	"0"
"17996"	"3"	"17"	"10"	"2"	"400"	"35"	"2"	"18"	"19"	"11"	"4"	"1"	"4"	"4"	"8"	"0"	"2"	"16"	"3"	"0"	"7"	"1"	"0"	"5"	"1"	"21"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"17"	"22"	"0"	"206"	"206"	"1"	"0"
"17997"	"3"	"17"	"10"	"2"	"400"	"28"	"6"	"7"	"28"	"6"	"4"	"0"	"1"	"5"	"6"	"0"	"0"	"20"	"1"	"1"	"3"	"1"	"0"	"1"	"2"	"25"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"149"	"149"	"18"	"20"	"0"	"187"	"187"	"1"	"0"
"17998"	"3"	"17"	"10"	"2"	"400"	"47"	"4"	"8"	"22"	"3"	"3"	"1"	"3"	"6"	"6"	"0"	"2"	"14"	"0"	"3"	"2"	"1"	"0"	"6"	"2"	"33"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"168"	"168"	"8"	"31"	"0"	"207"	"207"	"1"	"0"
"17999"	"3"	"17"	"10"	"2"	"400"	"29"	"2"	"12"	"22"	"5"	"6"	"0"	"4"	"3"	"15"	"0"	"3"	"20"	"0"	"1"	"3"	"3"	"2"	"3"	"1"	"23"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"15"	"28"	"0"	"204"	"204"	"1"	"0"
"18000"	"3"	"17"	"10"	"2"	"400"	"28"	"4"	"12"	"36"	"8"	"4"	"1"	"3"	"4"	"15"	"0"	"0"	"14"	"1"	"0"	"2"	"3"	"0"	"5"	"1"	"25"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"23"	"31"	"0"	"224"	"224"	"1"	"0"
"18001"	"3"	"17"	"10"	"2"	"400"	"43"	"5"	"10"	"26"	"3"	"3"	"2"	"4"	"2"	"16"	"0"	"2"	"15"	"6"	"0"	"1"	"2"	"0"	"2"	"2"	"24"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"175"	"175"	"15"	"30"	"0"	"220"	"220"	"1"	"0"
"18002"	"3"	"17"	"10"	"2"	"396"	"38"	"3"	"13"	"29"	"8"	"6"	"1"	"5"	"3"	"17"	"3"	"0"	"11"	"0"	"0"	"3"	"4"	"0"	"3"	"3"	"26"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"12"	"33"	"0"	"226"	"226"	"1"	"0"
"18003"	"3"	"17"	"10"	"2"	"400"	"24"	"2"	"5"	"30"	"10"	"5"	"3"	"5"	"4"	"5"	"0"	"2"	"9"	"5"	"0"	"5"	"6"	"0"	"2"	"1"	"31"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"14"	"32"	"0"	"202"	"202"	"1"	"0"
"18004"	"3"	"17"	"10"	"2"	"400"	"33"	"2"	"4"	"28"	"15"	"4"	"1"	"4"	"3"	"6"	"3"	"0"	"12"	"0"	"0"	"8"	"3"	"1"	"2"	"1"	"17"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"150"	"18"	"27"	"0"	"195"	"195"	"1"	"0"
"18005"	"3"	"17"	"10"	"2"	"400"	"31"	"3"	"10"	"57"	"9"	"2"	"0"	"2"	"10"	"14"	"1"	"1"	"16"	"1"	"1"	"8"	"2"	"6"	"4"	"6"	"29"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"13"	"18"	"0"	"247"	"247"	"1"	"0"
"18006"	"3"	"17"	"10"	"2"	"345"	"26"	"1"	"8"	"36"	"8"	"10"	"0"	"3"	"3"	"11"	"1"	"2"	"19"	"2"	"2"	"11"	"1"	"0"	"2"	"4"	"33"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"187"	"187"	"14"	"23"	"0"	"224"	"224"	"1"	"0"
"18007"	"3"	"17"	"10"	"2"	"345"	"26"	"2"	"6"	"28"	"6"	"7"	"2"	"3"	"1"	"12"	"1"	"1"	"16"	"1"	"1"	"6"	"3"	"0"	"1"	"1"	"10"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"137"	"137"	"15"	"16"	"0"	"168"	"168"	"1"	"0"
"18008"	"3"	"17"	"10"	"2"	"380"	"82"	"0"	"4"	"25"	"1"	"6"	"1"	"5"	"3"	"4"	"1"	"1"	"3"	"0"	"0"	"2"	"4"	"0"	"2"	"2"	"6"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"157"	"157"	"20"	"46"	"0"	"223"	"223"	"1"	"0"
"18009"	"3"	"17"	"10"	"2"	"380"	"81"	"0"	"5"	"29"	"0"	"12"	"1"	"5"	"0"	"4"	"0"	"0"	"4"	"3"	"0"	"1"	"8"	"1"	"5"	"2"	"11"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"9"	"45"	"0"	"236"	"236"	"1"	"0"
"18010"	"3"	"17"	"10"	"2"	"380"	"82"	"1"	"7"	"11"	"2"	"6"	"0"	"5"	"3"	"6"	"0"	"1"	"2"	"3"	"0"	"1"	"4"	"0"	"0"	"2"	"7"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"17"	"52"	"69"	"216"	"216"	"1"	"0"
"18011"	"3"	"17"	"10"	"2"	"380"	"89"	"2"	"3"	"17"	"0"	"16"	"1"	"2"	"2"	"4"	"0"	"0"	"2"	"2"	"0"	"1"	"2"	"1"	"7"	"1"	"3"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"17"	"32"	"0"	"209"	"209"	"1"	"0"
"18012"	"3"	"17"	"10"	"2"	"292"	"54"	"0"	"3"	"9"	"1"	"12"	"0"	"1"	"0"	"4"	"0"	"0"	"2"	"1"	"1"	"0"	"2"	"0"	"4"	"1"	"3"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"105"	"105"	"15"	"37"	"0"	"157"	"157"	"1"	"0"
"18013"	"3"	"17"	"10"	"2"	"291"	"59"	"1"	"2"	"12"	"2"	"10"	"2"	"0"	"1"	"3"	"1"	"0"	"6"	"1"	"1"	"3"	"3"	"1"	"2"	"0"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"120"	"120"	"8"	"25"	"0"	"153"	"153"	"1"	"0"
"18014"	"3"	"17"	"10"	"2"	"380"	"64"	"0"	"9"	"38"	"0"	"2"	"0"	"3"	"1"	"2"	"1"	"2"	"5"	"2"	"0"	"0"	"0"	"0"	"3"	"0"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"141"	"141"	"23"	"25"	"0"	"189"	"189"	"1"	"0"
"18015"	"3"	"17"	"10"	"2"	"380"	"76"	"1"	"10"	"44"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"0"	"3"	"2"	"0"	"3"	"1"	"0"	"7"	"1"	"8"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"15"	"29"	"0"	"209"	"209"	"1"	"0"
"18016"	"3"	"17"	"10"	"2"	"380"	"66"	"0"	"13"	"45"	"1"	"1"	"1"	"1"	"4"	"5"	"0"	"2"	"9"	"0"	"0"	"2"	"0"	"1"	"6"	"0"	"11"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"176"	"176"	"16"	"16"	"0"	"208"	"208"	"1"	"0"
"18017"	"3"	"17"	"10"	"2"	"377"	"52"	"3"	"10"	"46"	"2"	"1"	"1"	"3"	"2"	"5"	"0"	"4"	"2"	"3"	"0"	"0"	"1"	"0"	"5"	"0"	"4"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"148"	"19"	"17"	"0"	"183"	"184"	"0"	"0"
"18018"	"3"	"17"	"10"	"2"	"380"	"67"	"1"	"11"	"37"	"1"	"3"	"0"	"0"	"1"	"5"	"2"	"4"	"4"	"0"	"1"	"0"	"2"	"0"	"7"	"4"	"5"	"3"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"16"	"22"	"0"	"197"	"197"	"1"	"0"
"18019"	"3"	"17"	"10"	"2"	"380"	"59"	"2"	"10"	"44"	"3"	"7"	"1"	"1"	"1"	"4"	"0"	"2"	"3"	"3"	"0"	"0"	"2"	"0"	"12"	"3"	"0"	"2"	"3"	"3"	"0"	"0"	"2"	"0"	"12"	"3"	"164"	"164"	"24"	"20"	"0"	"208"	"208"	"1"	"0"
"18020"	"3"	"17"	"10"	"2"	"310"	"42"	"0"	"9"	"34"	"0"	"1"	"0"	"2"	"3"	"4"	"1"	"3"	"4"	"1"	"0"	"0"	"0"	"0"	"5"	"0"	"1"	"3"	"4"	"1"	"0"	"0"	"0"	"0"	"5"	"0"	"119"	"119"	"18"	"20"	"0"	"157"	"157"	"1"	"0"
"18021"	"3"	"17"	"10"	"2"	"309"	"49"	"0"	"10"	"44"	"0"	"2"	"0"	"3"	"1"	"1"	"0"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"3"	"1"	"6"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"5"	"26"	"0"	"163"	"163"	"1"	"0"
"18022"	"3"	"17"	"10"	"2"	"380"	"66"	"0"	"16"	"35"	"0"	"5"	"0"	"6"	"0"	"6"	"1"	"2"	"3"	"0"	"0"	"0"	"2"	"0"	"4"	"0"	"4"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"16"	"44"	"0"	"215"	"215"	"1"	"0"
"18023"	"3"	"17"	"10"	"2"	"380"	"70"	"2"	"7"	"32"	"0"	"8"	"1"	"7"	"2"	"8"	"1"	"2"	"4"	"2"	"0"	"0"	"4"	"0"	"8"	"5"	"2"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"23"	"43"	"0"	"233"	"233"	"1"	"0"
"18024"	"3"	"17"	"10"	"2"	"380"	"78"	"1"	"10"	"42"	"0"	"10"	"0"	"4"	"0"	"10"	"3"	"0"	"0"	"2"	"0"	"0"	"1"	"0"	"2"	"0"	"6"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"173"	"173"	"23"	"62"	"85"	"258"	"258"	"1"	"0"
"18025"	"3"	"17"	"10"	"2"	"380"	"75"	"0"	"8"	"46"	"2"	"7"	"0"	"2"	"0"	"12"	"0"	"0"	"4"	"2"	"0"	"0"	"4"	"0"	"5"	"2"	"10"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"184"	"184"	"17"	"47"	"0"	"248"	"248"	"1"	"0"
"18026"	"3"	"17"	"10"	"2"	"380"	"65"	"1"	"12"	"38"	"1"	"10"	"2"	"10"	"1"	"7"	"2"	"2"	"6"	"2"	"0"	"3"	"0"	"0"	"2"	"1"	"11"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"12"	"41"	"0"	"236"	"236"	"1"	"0"
"18027"	"3"	"17"	"10"	"2"	"380"	"63"	"0"	"14"	"44"	"3"	"7"	"1"	"2"	"2"	"11"	"0"	"1"	"6"	"1"	"0"	"0"	"3"	"0"	"1"	"5"	"7"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"183"	"183"	"17"	"41"	"0"	"241"	"241"	"1"	"0"
"18028"	"3"	"17"	"10"	"2"	"380"	"71"	"4"	"7"	"40"	"0"	"6"	"1"	"7"	"1"	"7"	"1"	"1"	"5"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"4"	"3"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"165"	"165"	"18"	"40"	"0"	"223"	"223"	"1"	"0"
"18029"	"3"	"17"	"10"	"2"	"380"	"72"	"1"	"7"	"34"	"1"	"4"	"1"	"3"	"1"	"8"	"3"	"0"	"2"	"1"	"1"	"1"	"3"	"0"	"4"	"1"	"5"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"15"	"37"	"0"	"210"	"210"	"1"	"0"
"18030"	"3"	"17"	"10"	"2"	"380"	"64"	"1"	"10"	"33"	"1"	"12"	"0"	"3"	"0"	"8"	"1"	"2"	"2"	"1"	"2"	"0"	"2"	"1"	"4"	"0"	"6"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"161"	"161"	"21"	"35"	"0"	"217"	"217"	"1"	"0"
"18031"	"3"	"17"	"10"	"2"	"380"	"64"	"2"	"15"	"31"	"2"	"9"	"1"	"6"	"3"	"7"	"2"	"2"	"2"	"1"	"0"	"0"	"2"	"0"	"2"	"3"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"159"	"159"	"19"	"46"	"0"	"224"	"224"	"1"	"0"
"18032"	"3"	"17"	"10"	"2"	"381"	"60"	"2"	"11"	"32"	"1"	"5"	"3"	"7"	"1"	"12"	"1"	"0"	"1"	"1"	"0"	"1"	"2"	"0"	"3"	"1"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"150"	"150"	"11"	"50"	"0"	"211"	"211"	"1"	"0"
"18033"	"3"	"17"	"10"	"2"	"377"	"59"	"3"	"10"	"35"	"1"	"7"	"0"	"5"	"1"	"13"	"0"	"0"	"1"	"1"	"0"	"0"	"1"	"0"	"3"	"0"	"6"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"154"	"154"	"17"	"40"	"0"	"211"	"211"	"1"	"0"
"18034"	"3"	"17"	"10"	"2"	"276"	"40"	"1"	"6"	"33"	"2"	"5"	"1"	"7"	"1"	"11"	"1"	"1"	"1"	"0"	"0"	"3"	"1"	"0"	"3"	"2"	"2"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"129"	"129"	"9"	"42"	"0"	"180"	"180"	"1"	"0"
"18035"	"3"	"17"	"10"	"2"	"275"	"42"	"0"	"7"	"30"	"3"	"5"	"0"	"7"	"1"	"10"	"0"	"1"	"6"	"0"	"2"	"1"	"1"	"0"	"2"	"1"	"5"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"131"	"131"	"11"	"30"	"0"	"172"	"172"	"1"	"0"
"18036"	"3"	"17"	"10"	"2"	"380"	"65"	"2"	"4"	"33"	"0"	"7"	"0"	"7"	"1"	"4"	"2"	"1"	"3"	"1"	"2"	"0"	"1"	"1"	"9"	"1"	"10"	"8"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"164"	"164"	"22"	"27"	"49"	"213"	"213"	"1"	"0"
"18037"	"3"	"17"	"10"	"2"	"380"	"61"	"2"	"6"	"33"	"1"	"4"	"0"	"12"	"4"	"7"	"1"	"0"	"5"	"4"	"0"	"0"	"2"	"1"	"6"	"3"	"8"	"10"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"171"	"171"	"18"	"43"	"61"	"232"	"232"	"1"	"0"
"18038"	"3"	"17"	"10"	"2"	"380"	"71"	"3"	"6"	"24"	"0"	"5"	"1"	"8"	"2"	"8"	"0"	"2"	"2"	"1"	"1"	"1"	"4"	"1"	"5"	"2"	"7"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"26"	"39"	"65"	"227"	"227"	"1"	"0"
"18039"	"3"	"17"	"10"	"2"	"379"	"42"	"1"	"3"	"43"	"1"	"6"	"0"	"8"	"4"	"14"	"0"	"1"	"4"	"0"	"1"	"1"	"4"	"0"	"0"	"5"	"12"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"160"	"160"	"20"	"25"	"45"	"205"	"205"	"1"	"0"
"18040"	"3"	"17"	"10"	"2"	"380"	"67"	"0"	"10"	"26"	"3"	"10"	"1"	"6"	"4"	"9"	"2"	"2"	"7"	"0"	"0"	"0"	"4"	"0"	"2"	"0"	"12"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"167"	"23"	"29"	"52"	"219"	"219"	"1"	"0"
"18041"	"3"	"17"	"10"	"2"	"380"	"59"	"3"	"7"	"36"	"3"	"7"	"0"	"7"	"1"	"9"	"2"	"1"	"5"	"1"	"0"	"1"	"1"	"0"	"1"	"1"	"6"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"152"	"152"	"18"	"38"	"56"	"208"	"208"	"1"	"0"
"18042"	"3"	"17"	"10"	"2"	"380"	"57"	"2"	"4"	"31"	"0"	"5"	"0"	"10"	"1"	"10"	"2"	"0"	"2"	"1"	"0"	"1"	"4"	"1"	"8"	"3"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"21"	"33"	"54"	"207"	"207"	"1"	"0"
"18043"	"3"	"17"	"10"	"2"	"377"	"60"	"1"	"9"	"23"	"2"	"4"	"1"	"9"	"2"	"15"	"1"	"1"	"5"	"2"	"0"	"1"	"3"	"1"	"6"	"0"	"9"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"158"	"158"	"23"	"29"	"52"	"210"	"210"	"1"	"0"
"18044"	"3"	"17"	"10"	"2"	"380"	"44"	"2"	"6"	"22"	"3"	"7"	"0"	"9"	"2"	"19"	"0"	"0"	"6"	"3"	"1"	"0"	"3"	"2"	"5"	"3"	"15"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"153"	"153"	"19"	"24"	"43"	"196"	"196"	"1"	"0"
"18045"	"3"	"17"	"10"	"2"	"338"	"46"	"1"	"2"	"25"	"1"	"7"	"0"	"2"	"2"	"9"	"1"	"3"	"5"	"0"	"1"	"1"	"2"	"1"	"6"	"0"	"11"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"130"	"130"	"10"	"23"	"33"	"163"	"163"	"1"	"0"
"18046"	"3"	"17"	"10"	"2"	"338"	"42"	"1"	"9"	"43"	"0"	"8"	"0"	"6"	"2"	"8"	"0"	"0"	"5"	"0"	"0"	"0"	"1"	"3"	"5"	"1"	"28"	"7"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"11"	"25"	"36"	"206"	"206"	"1"	"0"
"18047"	"3"	"17"	"10"	"2"	"380"	"36"	"1"	"3"	"24"	"2"	"3"	"1"	"2"	"1"	"5"	"0"	"0"	"3"	"0"	"0"	"0"	"2"	"1"	"3"	"1"	"80"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"170"	"170"	"16"	"22"	"0"	"208"	"208"	"1"	"0"
"18048"	"3"	"17"	"10"	"2"	"380"	"29"	"1"	"7"	"21"	"2"	"5"	"1"	"2"	"4"	"3"	"3"	"1"	"4"	"4"	"1"	"2"	"2"	"0"	"3"	"0"	"88"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"188"	"188"	"13"	"14"	"0"	"215"	"215"	"1"	"0"
"18049"	"3"	"17"	"10"	"2"	"332"	"25"	"0"	"2"	"17"	"1"	"2"	"1"	"3"	"7"	"3"	"0"	"0"	"4"	"2"	"0"	"0"	"1"	"2"	"1"	"3"	"64"	"7"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"147"	"147"	"9"	"23"	"0"	"179"	"179"	"1"	"0"
"18050"	"3"	"17"	"10"	"2"	"332"	"41"	"0"	"4"	"10"	"5"	"8"	"0"	"2"	"0"	"4"	"0"	"1"	"2"	"4"	"2"	"2"	"2"	"0"	"3"	"2"	"59"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"16"	"24"	"0"	"196"	"196"	"1"	"0"
"18051"	"3"	"17"	"10"	"2"	"380"	"201"	"0"	"12"	"26"	"2"	"0"	"0"	"1"	"0"	"4"	"1"	"0"	"4"	"1"	"0"	"0"	"1"	"0"	"1"	"0"	"9"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"265"	"265"	"18"	"35"	"0"	"318"	"318"	"1"	"0"
"18052"	"3"	"17"	"10"	"2"	"380"	"181"	"0"	"6"	"43"	"1"	"6"	"0"	"1"	"2"	"2"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"9"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"12"	"31"	"0"	"299"	"299"	"1"	"0"
"18053"	"3"	"17"	"10"	"2"	"380"	"197"	"0"	"9"	"35"	"0"	"1"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"2"	"1"	"8"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"261"	"261"	"5"	"39"	"0"	"305"	"305"	"1"	"0"
"18054"	"3"	"17"	"10"	"2"	"380"	"166"	"0"	"18"	"51"	"0"	"3"	"0"	"0"	"2"	"1"	"0"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"18"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"266"	"266"	"12"	"27"	"39"	"305"	"305"	"1"	"0"
"18055"	"3"	"17"	"10"	"2"	"262"	"115"	"0"	"3"	"26"	"0"	"2"	"0"	"0"	"1"	"5"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"1"	"0"	"6"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"163"	"163"	"8"	"16"	"0"	"187"	"187"	"1"	"0"
"18056"	"3"	"17"	"10"	"2"	"257"	"133"	"0"	"11"	"30"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"182"	"182"	"5"	"15"	"0"	"202"	"202"	"1"	"0"
"18057"	"3"	"17"	"10"	"2"	"380"	"17"	"1"	"12"	"20"	"0"	"3"	"1"	"2"	"16"	"6"	"1"	"1"	"8"	"0"	"1"	"2"	"0"	"4"	"16"	"0"	"11"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"132"	"132"	"13"	"18"	"0"	"163"	"163"	"1"	"0"
"18058"	"3"	"17"	"10"	"2"	"380"	"17"	"1"	"13"	"30"	"2"	"6"	"1"	"1"	"16"	"4"	"0"	"2"	"15"	"2"	"1"	"2"	"2"	"3"	"11"	"0"	"17"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"156"	"156"	"20"	"19"	"0"	"195"	"195"	"1"	"0"
"18059"	"3"	"17"	"10"	"2"	"380"	"24"	"1"	"10"	"26"	"2"	"2"	"0"	"2"	"6"	"6"	"1"	"0"	"9"	"1"	"0"	"0"	"1"	"5"	"12"	"0"	"12"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"128"	"128"	"19"	"23"	"0"	"170"	"170"	"1"	"0"
