"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"VAMOS"	"TODOS"	"CONVERGENCIA"	"EG"	"UNIDOS"	"UNE"	"VALOR"	"FUERZA"	"PHG"	"FCN_NACION"	"UNIONISTA"	"VICTORIA"	"MLP"	"VIVA"	"PPT"	"URNG_MAIZ"	"SEMILLA"	"BIEN"	"PC"	"LIBRE"	"AVANZA"	"UCN"	"PODEMOS"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"9010"	"3"	"8"	"7"	"2"	"397"	"86"	"26"	"3"	"1"	"0"	"9"	"4"	"0"	"3"	"1"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"54"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"194"	"194"	"7"	"43"	"0"	"244"	"244"	"1"	"0"
"9011"	"3"	"8"	"7"	"2"	"401"	"99"	"32"	"1"	"0"	"1"	"3"	"3"	"1"	"4"	"1"	"0"	"0"	"4"	"0"	"0"	"3"	"0"	"75"	"0"	"0"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"232"	"232"	"11"	"38"	"0"	"281"	"281"	"1"	"0"
"9012"	"3"	"8"	"7"	"2"	"397"	"80"	"36"	"1"	"1"	"1"	"6"	"3"	"0"	"4"	"1"	"0"	"0"	"6"	"1"	"0"	"4"	"1"	"82"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"16"	"37"	"0"	"283"	"283"	"1"	"0"
"9013"	"3"	"8"	"7"	"2"	"402"	"119"	"22"	"2"	"0"	"0"	"13"	"2"	"1"	"1"	"0"	"0"	"0"	"6"	"0"	"0"	"2"	"1"	"103"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"273"	"273"	"13"	"38"	"0"	"324"	"324"	"1"	"0"
"9014"	"3"	"8"	"7"	"2"	"400"	"114"	"19"	"2"	"0"	"0"	"23"	"1"	"0"	"3"	"0"	"1"	"0"	"4"	"0"	"1"	"3"	"0"	"95"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"269"	"268"	"25"	"40"	"0"	"334"	"333"	"0"	"0"
"9015"	"3"	"8"	"7"	"2"	"402"	"109"	"46"	"2"	"1"	"1"	"11"	"3"	"0"	"4"	"1"	"1"	"0"	"2"	"2"	"0"	"1"	"1"	"61"	"0"	"0"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"24"	"41"	"0"	"315"	"315"	"1"	"0"
"9016"	"3"	"8"	"7"	"2"	"400"	"90"	"20"	"0"	"1"	"0"	"16"	"1"	"0"	"3"	"0"	"0"	"0"	"2"	"1"	"0"	"1"	"1"	"103"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"241"	"241"	"9"	"39"	"0"	"289"	"289"	"1"	"0"
"9017"	"3"	"8"	"7"	"2"	"400"	"86"	"47"	"1"	"0"	"1"	"18"	"4"	"0"	"10"	"0"	"0"	"1"	"7"	"2"	"1"	"1"	"0"	"50"	"2"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"233"	"6"	"31"	"0"	"270"	"270"	"1"	"0"
"9018"	"3"	"8"	"7"	"2"	"400"	"129"	"29"	"0"	"0"	"0"	"18"	"3"	"0"	"5"	"1"	"2"	"1"	"5"	"0"	"0"	"0"	"1"	"50"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"12"	"43"	"0"	"302"	"302"	"1"	"0"
"9019"	"3"	"8"	"7"	"2"	"400"	"115"	"32"	"1"	"0"	"0"	"8"	"5"	"0"	"4"	"1"	"2"	"0"	"10"	"1"	"0"	"2"	"0"	"54"	"1"	"0"	"0"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"12"	"47"	"0"	"299"	"299"	"1"	"0"
"9020"	"3"	"8"	"7"	"2"	"398"	"86"	"32"	"1"	"0"	"0"	"19"	"6"	"0"	"14"	"5"	"0"	"1"	"6"	"0"	"0"	"3"	"1"	"62"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"238"	"238"	"18"	"49"	"0"	"305"	"305"	"1"	"0"
"9021"	"3"	"8"	"7"	"2"	"402"	"86"	"47"	"3"	"1"	"1"	"11"	"13"	"1"	"12"	"0"	"1"	"0"	"16"	"1"	"0"	"2"	"2"	"55"	"2"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"257"	"257"	"17"	"45"	"0"	"319"	"319"	"1"	"0"
"9022"	"3"	"8"	"7"	"2"	"400"	"94"	"38"	"3"	"1"	"0"	"9"	"11"	"0"	"6"	"1"	"0"	"0"	"13"	"3"	"0"	"1"	"1"	"71"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"254"	"254"	"16"	"25"	"0"	"295"	"295"	"1"	"0"
"9023"	"3"	"8"	"7"	"2"	"399"	"89"	"20"	"0"	"1"	"0"	"8"	"10"	"0"	"1"	"1"	"0"	"0"	"4"	"0"	"1"	"1"	"1"	"62"	"1"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"5"	"27"	"0"	"236"	"236"	"1"	"0"
"9024"	"3"	"8"	"7"	"2"	"400"	"78"	"30"	"0"	"0"	"0"	"7"	"8"	"1"	"6"	"0"	"0"	"0"	"7"	"2"	"0"	"1"	"4"	"72"	"0"	"0"	"1"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"11"	"27"	"0"	"259"	"259"	"1"	"0"
"9025"	"3"	"8"	"7"	"2"	"400"	"70"	"25"	"1"	"0"	"0"	"9"	"10"	"0"	"6"	"0"	"0"	"0"	"7"	"1"	"0"	"2"	"1"	"70"	"0"	"2"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"207"	"207"	"9"	"22"	"0"	"238"	"238"	"1"	"0"
"9026"	"3"	"8"	"7"	"2"	"400"	"76"	"25"	"0"	"0"	"0"	"9"	"6"	"0"	"6"	"3"	"0"	"2"	"16"	"1"	"0"	"1"	"2"	"62"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"210"	"210"	"7"	"32"	"0"	"249"	"249"	"1"	"0"
"9027"	"3"	"8"	"7"	"2"	"398"	"78"	"18"	"1"	"0"	"1"	"11"	"7"	"0"	"6"	"0"	"1"	"1"	"10"	"1"	"1"	"1"	"0"	"64"	"0"	"0"	"1"	"1"	"10"	"1"	"1"	"1"	"0"	"64"	"0"	"0"	"201"	"201"	"8"	"21"	"0"	"230"	"230"	"1"	"0"
"9028"	"3"	"8"	"7"	"2"	"377"	"113"	"32"	"0"	"1"	"0"	"12"	"8"	"0"	"15"	"2"	"0"	"1"	"8"	"0"	"0"	"0"	"2"	"74"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"4"	"19"	"0"	"293"	"293"	"1"	"0"
"9029"	"3"	"8"	"7"	"2"	"376"	"91"	"35"	"0"	"2"	"0"	"13"	"12"	"0"	"2"	"0"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"68"	"0"	"0"	"0"	"2"	"5"	"0"	"0"	"0"	"0"	"68"	"0"	"0"	"232"	"232"	"4"	"26"	"0"	"262"	"262"	"1"	"0"
"9030"	"3"	"8"	"7"	"2"	"381"	"85"	"65"	"1"	"0"	"1"	"5"	"4"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"78"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"3"	"51"	"0"	"299"	"299"	"1"	"0"
"9031"	"3"	"8"	"7"	"2"	"381"	"72"	"77"	"1"	"0"	"0"	"9"	"2"	"1"	"2"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"69"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"239"	"239"	"17"	"76"	"0"	"332"	"332"	"1"	"0"
"9032"	"3"	"8"	"7"	"2"	"380"	"86"	"60"	"0"	"0"	"0"	"14"	"1"	"0"	"2"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"81"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"14"	"53"	"0"	"317"	"317"	"1"	"0"
"9033"	"3"	"8"	"7"	"2"	"401"	"72"	"63"	"0"	"1"	"0"	"10"	"2"	"0"	"3"	"1"	"0"	"0"	"3"	"1"	"0"	"3"	"2"	"86"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"4"	"30"	"0"	"281"	"281"	"1"	"0"
"9034"	"3"	"8"	"7"	"2"	"382"	"76"	"66"	"0"	"0"	"0"	"9"	"7"	"0"	"3"	"1"	"1"	"0"	"3"	"0"	"0"	"1"	"0"	"80"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"248"	"248"	"5"	"34"	"0"	"287"	"287"	"1"	"0"
"9035"	"3"	"8"	"7"	"2"	"236"	"52"	"43"	"0"	"0"	"0"	"4"	"3"	"1"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"48"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"155"	"155"	"3"	"31"	"0"	"189"	"189"	"1"	"0"
"9036"	"3"	"8"	"7"	"2"	"236"	"63"	"45"	"0"	"0"	"0"	"7"	"1"	"0"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"53"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"181"	"181"	"1"	"17"	"0"	"199"	"199"	"1"	"0"
"9037"	"3"	"8"	"8"	"2"	"398"	"67"	"2"	"1"	"4"	"0"	"46"	"2"	"1"	"39"	"2"	"0"	"5"	"4"	"2"	"1"	"3"	"4"	"6"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"8"	"42"	"1"	"240"	"240"	"1"	"1"
"9038"	"3"	"8"	"8"	"2"	"394"	"74"	"3"	"1"	"4"	"1"	"63"	"1"	"1"	"59"	"1"	"0"	"4"	"4"	"2"	"0"	"3"	"6"	"8"	"1"	"0"	"1"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"237"	"238"	"24"	"23"	"0"	"284"	"285"	"0"	"0"
"9039"	"3"	"8"	"8"	"2"	"398"	"93"	"1"	"1"	"1"	"0"	"68"	"0"	"0"	"59"	"5"	"0"	"7"	"3"	"4"	"1"	"2"	"1"	"3"	"1"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"253"	"253"	"18"	"27"	"0"	"298"	"298"	"1"	"0"
"9040"	"3"	"8"	"8"	"2"	"400"	"87"	"4"	"0"	"0"	"0"	"80"	"2"	"0"	"63"	"5"	"0"	"5"	"1"	"2"	"0"	"4"	"1"	"4"	"0"	"0"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"261"	"261"	"14"	"40"	"0"	"315"	"315"	"1"	"0"
"9041"	"3"	"8"	"8"	"2"	"398"	"55"	"0"	"1"	"0"	"0"	"94"	"3"	"0"	"65"	"11"	"2"	"10"	"2"	"3"	"0"	"2"	"0"	"4"	"2"	"1"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"258"	"258"	"15"	"35"	"0"	"308"	"308"	"1"	"0"
"9042"	"3"	"8"	"8"	"2"	"391"	"71"	"3"	"0"	"2"	"0"	"59"	"4"	"0"	"60"	"6"	"1"	"6"	"3"	"2"	"1"	"1"	"2"	"7"	"0"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"233"	"29"	"35"	"0"	"297"	"297"	"1"	"0"
"9043"	"3"	"8"	"8"	"2"	"400"	"68"	"3"	"1"	"2"	"0"	"66"	"7"	"0"	"52"	"10"	"1"	"8"	"3"	"7"	"2"	"3"	"2"	"2"	"0"	"2"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"23"	"35"	"0"	"298"	"298"	"1"	"0"
"9044"	"3"	"8"	"8"	"2"	"400"	"94"	"5"	"1"	"2"	"2"	"46"	"4"	"0"	"57"	"9"	"0"	"18"	"2"	"1"	"0"	"2"	"2"	"9"	"0"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"259"	"259"	"16"	"35"	"0"	"310"	"310"	"1"	"0"
"9045"	"3"	"8"	"8"	"2"	"400"	"80"	"0"	"3"	"0"	"1"	"62"	"5"	"0"	"48"	"6"	"1"	"7"	"4"	"1"	"1"	"2"	"6"	"5"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"233"	"24"	"38"	"0"	"295"	"295"	"1"	"0"
"9046"	"3"	"8"	"8"	"2"	"400"	"63"	"0"	"2"	"1"	"2"	"47"	"0"	"1"	"38"	"6"	"1"	"3"	"4"	"8"	"0"	"1"	"6"	"4"	"0"	"0"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"10"	"14"	"0"	"214"	"214"	"1"	"0"
"9047"	"3"	"8"	"8"	"2"	"398"	"64"	"3"	"0"	"2"	"1"	"56"	"2"	"1"	"50"	"4"	"0"	"5"	"13"	"6"	"0"	"2"	"6"	"4"	"0"	"0"	"0"	"5"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"226"	"226"	"16"	"23"	"0"	"265"	"265"	"1"	"0"
"9048"	"3"	"8"	"8"	"2"	"400"	"70"	"4"	"1"	"1"	"0"	"39"	"1"	"1"	"54"	"2"	"3"	"7"	"10"	"6"	"0"	"2"	"6"	"4"	"1"	"1"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"214"	"214"	"15"	"37"	"0"	"266"	"266"	"1"	"0"
"9049"	"3"	"8"	"8"	"2"	"422"	"57"	"3"	"1"	"4"	"0"	"46"	"3"	"1"	"44"	"7"	"0"	"8"	"3"	"4"	"1"	"3"	"5"	"3"	"1"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"197"	"197"	"25"	"24"	"0"	"246"	"246"	"1"	"1"
"9050"	"3"	"8"	"8"	"2"	"376"	"74"	"1"	"1"	"2"	"0"	"70"	"1"	"1"	"55"	"10"	"1"	"1"	"6"	"3"	"1"	"3"	"2"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"240"	"240"	"11"	"10"	"0"	"261"	"261"	"1"	"0"
"9051"	"3"	"8"	"8"	"2"	"375"	"83"	"1"	"1"	"2"	"0"	"52"	"3"	"1"	"52"	"2"	"2"	"7"	"3"	"3"	"1"	"3"	"2"	"11"	"2"	"0"	"1"	"1"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"236"	"236"	"15"	"16"	"0"	"267"	"267"	"1"	"0"
"9052"	"3"	"8"	"8"	"2"	"553"	"21"	"2"	"1"	"3"	"0"	"16"	"1"	"1"	"24"	"2"	"0"	"3"	"2"	"4"	"0"	"2"	"3"	"1"	"0"	"1"	"2"	"0"	"3"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"92"	"92"	"14"	"15"	"0"	"121"	"121"	"1"	"0"
