"MESA"	"TIPO_ELECCION"	"DEPTO"	"MUNI"	"ESTADO_ACTA"	"CANTIDAD_PAPELETAS"	"TODOS"	"VAMOS"	"BIEN"	"PC"	"FCN_NACION"	"WINAQ"	"URNG_MAIZ"	"EG"	"VICTORIA"	"UCN"	"SEMILLA"	"FUERZA"	"PODEMOS"	"PHG"	"UNIDOS"	"UNE"	"MLP"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"VOTOS_VALIDOS_ACTA"	"VOTOS_VALIDOS"	"NULOS"	"BLANCOS"	"INVALIDOS"	"TOTAL_ACTA"	"TOTAL_VOTOS"	"ACTA_CUADRA"	"IMPUGNACIONES"
"8235"	"3"	"7"	"7"	"2"	"400"	"5"	"55"	"3"	"1"	"25"	"7"	"3"	"1"	"1"	"77"	"2"	"8"	"3"	"2"	"0"	"51"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"255"	"255"	"17"	"55"	"0"	"327"	"327"	"1"	"0"
"8236"	"3"	"7"	"7"	"2"	"400"	"19"	"67"	"3"	"0"	"21"	"5"	"7"	"0"	"5"	"80"	"1"	"4"	"2"	"0"	"2"	"68"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"298"	"295"	"8"	"46"	"0"	"352"	"349"	"0"	"0"
"8237"	"3"	"7"	"7"	"2"	"400"	"12"	"51"	"3"	"3"	"23"	"4"	"4"	"1"	"3"	"66"	"2"	"6"	"1"	"7"	"3"	"64"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"262"	"262"	"12"	"73"	"0"	"347"	"347"	"1"	"0"
"8238"	"3"	"7"	"7"	"2"	"400"	"4"	"49"	"3"	"0"	"27"	"4"	"2"	"1"	"1"	"101"	"0"	"3"	"9"	"6"	"3"	"66"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"284"	"284"	"13"	"55"	"0"	"352"	"352"	"1"	"0"
"8239"	"3"	"7"	"7"	"2"	"400"	"7"	"66"	"0"	"0"	"21"	"4"	"2"	"1"	"4"	"94"	"1"	"3"	"3"	"7"	"0"	"54"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"281"	"281"	"12"	"61"	"0"	"354"	"354"	"1"	"0"
"8240"	"3"	"7"	"7"	"2"	"397"	"7"	"48"	"0"	"3"	"32"	"6"	"3"	"0"	"3"	"107"	"2"	"3"	"4"	"3"	"1"	"58"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"293"	"293"	"20"	"54"	"0"	"367"	"367"	"1"	"0"
"8241"	"3"	"7"	"7"	"2"	"400"	"5"	"66"	"1"	"1"	"23"	"4"	"3"	"1"	"0"	"106"	"1"	"5"	"4"	"6"	"0"	"66"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"306"	"301"	"8"	"53"	"0"	"367"	"362"	"0"	"0"
"8242"	"3"	"7"	"7"	"2"	"400"	"4"	"63"	"1"	"2"	"16"	"4"	"4"	"1"	"2"	"89"	"3"	"2"	"3"	"5"	"1"	"81"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"291"	"291"	"10"	"51"	"2"	"354"	"352"	"0"	"0"
"8243"	"3"	"7"	"7"	"2"	"400"	"14"	"57"	"4"	"0"	"18"	"4"	"7"	"0"	"1"	"76"	"8"	"4"	"12"	"6"	"0"	"56"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"281"	"281"	"8"	"36"	"0"	"325"	"325"	"1"	"0"
"8244"	"3"	"7"	"7"	"2"	"400"	"11"	"48"	"1"	"1"	"21"	"11"	"5"	"0"	"5"	"74"	"2"	"4"	"10"	"5"	"2"	"50"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"267"	"267"	"11"	"37"	"0"	"316"	"315"	"0"	"1"
"8245"	"3"	"7"	"7"	"2"	"400"	"6"	"56"	"0"	"1"	"22"	"5"	"3"	"0"	"1"	"110"	"5"	"8"	"5"	"4"	"0"	"49"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"281"	"281"	"11"	"51"	"0"	"343"	"343"	"1"	"0"
"8246"	"3"	"7"	"7"	"2"	"400"	"8"	"57"	"1"	"0"	"16"	"1"	"9"	"0"	"1"	"99"	"2"	"7"	"9"	"0"	"3"	"63"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"302"	"289"	"9"	"34"	"0"	"345"	"332"	"0"	"0"
"8247"	"3"	"7"	"7"	"2"	"297"	"8"	"64"	"0"	"0"	"10"	"3"	"4"	"2"	"0"	"77"	"2"	"7"	"9"	"2"	"0"	"41"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"242"	"242"	"5"	"10"	"0"	"257"	"257"	"1"	"0"
"8248"	"3"	"7"	"7"	"2"	"297"	"5"	"43"	"2"	"0"	"10"	"4"	"5"	"0"	"2"	"71"	"3"	"6"	"8"	"2"	"3"	"56"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"234"	"234"	"5"	"17"	"0"	"256"	"256"	"1"	"0"
"8249"	"3"	"7"	"8"	"2"	"400"	"1"	"2"	"4"	"23"	"15"	"1"	"38"	"1"	"2"	"2"	"0"	"66"	"4"	"1"	"0"	"18"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"185"	"185"	"6"	"138"	"0"	"329"	"329"	"1"	"0"
"8250"	"3"	"7"	"8"	"2"	"400"	"1"	"3"	"4"	"39"	"19"	"3"	"27"	"0"	"2"	"5"	"1"	"77"	"2"	"1"	"0"	"20"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"221"	"221"	"1"	"131"	"0"	"353"	"353"	"1"	"0"
"8251"	"3"	"7"	"8"	"2"	"400"	"2"	"2"	"9"	"31"	"12"	"0"	"28"	"0"	"1"	"4"	"1"	"66"	"7"	"0"	"0"	"17"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"6"	"168"	"0"	"364"	"364"	"1"	"0"
"8252"	"3"	"7"	"8"	"2"	"400"	"0"	"0"	"5"	"31"	"18"	"4"	"38"	"2"	"0"	"0"	"2"	"77"	"3"	"1"	"0"	"16"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"201"	"201"	"2"	"156"	"0"	"359"	"359"	"1"	"0"
"8253"	"3"	"7"	"8"	"2"	"396"	"0"	"1"	"1"	"37"	"34"	"2"	"40"	"0"	"3"	"4"	"0"	"80"	"2"	"1"	"1"	"19"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"236"	"236"	"3"	"129"	"0"	"368"	"368"	"1"	"0"
"8254"	"3"	"7"	"8"	"2"	"400"	"2"	"2"	"8"	"37"	"9"	"1"	"36"	"1"	"1"	"1"	"0"	"65"	"6"	"0"	"0"	"10"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"190"	"190"	"4"	"127"	"2"	"321"	"321"	"1"	"0"
"8255"	"3"	"7"	"8"	"2"	"400"	"1"	"3"	"4"	"43"	"11"	"1"	"42"	"0"	"2"	"0"	"1"	"64"	"1"	"0"	"0"	"11"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"198"	"198"	"5"	"110"	"0"	"313"	"313"	"1"	"0"
"8256"	"3"	"7"	"8"	"2"	"398"	"1"	"3"	"6"	"39"	"21"	"2"	"37"	"0"	"3"	"3"	"2"	"69"	"0"	"2"	"1"	"18"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"223"	"223"	"1"	"110"	"0"	"334"	"334"	"1"	"0"
"8257"	"3"	"7"	"8"	"2"	"398"	"1"	"1"	"6"	"45"	"12"	"1"	"39"	"0"	"0"	"0"	"1"	"76"	"6"	"0"	"0"	"8"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"219"	"219"	"5"	"120"	"0"	"344"	"344"	"1"	"0"
"8258"	"3"	"7"	"9"	"2"	"400"	"54"	"59"	"2"	"3"	"15"	"15"	"84"	"1"	"4"	"3"	"2"	"15"	"1"	"0"	"0"	"18"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"286"	"286"	"14"	"36"	"0"	"336"	"336"	"1"	"0"
"8259"	"3"	"7"	"9"	"2"	"400"	"57"	"53"	"4"	"9"	"13"	"15"	"77"	"0"	"7"	"2"	"1"	"24"	"3"	"3"	"0"	"14"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"290"	"290"	"24"	"30"	"0"	"344"	"344"	"1"	"0"
"8260"	"3"	"7"	"9"	"2"	"397"	"47"	"71"	"2"	"4"	"10"	"11"	"65"	"0"	"7"	"4"	"1"	"13"	"2"	"2"	"1"	"18"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"266"	"266"	"34"	"41"	"0"	"341"	"341"	"1"	"0"
"8261"	"3"	"7"	"9"	"2"	"400"	"57"	"64"	"4"	"4"	"14"	"8"	"43"	"3"	"0"	"1"	"2"	"15"	"1"	"2"	"0"	"16"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"20"	"39"	"0"	"309"	"309"	"1"	"0"
"8262"	"3"	"7"	"9"	"2"	"400"	"41"	"57"	"2"	"5"	"6"	"12"	"77"	"1"	"3"	"6"	"2"	"15"	"1"	"3"	"0"	"21"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"261"	"261"	"21"	"25"	"0"	"307"	"307"	"1"	"0"
"8263"	"3"	"7"	"9"	"2"	"400"	"56"	"61"	"4"	"5"	"11"	"8"	"76"	"2"	"5"	"7"	"3"	"15"	"1"	"2"	"0"	"15"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"281"	"281"	"21"	"21"	"2"	"323"	"323"	"1"	"0"
"8264"	"3"	"7"	"9"	"2"	"329"	"50"	"59"	"2"	"5"	"4"	"8"	"67"	"0"	"3"	"3"	"3"	"17"	"0"	"3"	"0"	"17"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"246"	"246"	"15"	"9"	"24"	"270"	"270"	"1"	"0"
"8265"	"3"	"7"	"9"	"2"	"328"	"47"	"52"	"1"	"6"	"10"	"15"	"48"	"1"	"1"	"2"	"7"	"21"	"1"	"4"	"0"	"15"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"7"	"10"	"0"	"262"	"262"	"1"	"0"
"8266"	"3"	"7"	"9"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8267"	"3"	"7"	"9"	"1"	"380"	"42"	"20"	"1"	"1"	"9"	"9"	"25"	"0"	"3"	"38"	"0"	"108"	"2"	"0"	"0"	"5"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"279"	"279"	"23"	"34"	"0"	"336"	"336"	"1"	"0"
"8268"	"3"	"7"	"9"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8269"	"3"	"7"	"9"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8270"	"3"	"7"	"9"	"0"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8271"	"3"	"7"	"9"	"2"	"330"	"42"	"58"	"1"	"1"	"9"	"6"	"60"	"1"	"2"	"11"	"0"	"21"	"0"	"0"	"0"	"24"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"247"	"247"	"41"	"44"	"0"	"332"	"332"	"1"	"0"
"8272"	"3"	"7"	"9"	"2"	"380"	"52"	"52"	"3"	"1"	"8"	"10"	"52"	"0"	"2"	"5"	"2"	"29"	"2"	"1"	"1"	"35"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"272"	"272"	"20"	"35"	"0"	"327"	"327"	"1"	"0"
"8273"	"3"	"7"	"9"	"2"	"380"	"14"	"40"	"2"	"0"	"13"	"5"	"124"	"0"	"2"	"14"	"2"	"9"	"1"	"0"	"0"	"23"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"255"	"255"	"18"	"46"	"0"	"319"	"319"	"1"	"0"
"8274"	"3"	"7"	"9"	"2"	"342"	"37"	"53"	"2"	"1"	"2"	"3"	"63"	"1"	"3"	"20"	"1"	"13"	"1"	"1"	"0"	"18"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"227"	"227"	"18"	"19"	"0"	"264"	"264"	"1"	"0"
"8275"	"3"	"7"	"9"	"2"	"338"	"41"	"43"	"1"	"1"	"2"	"5"	"80"	"1"	"1"	"14"	"2"	"14"	"0"	"0"	"0"	"28"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"7"	"18"	"0"	"269"	"269"	"1"	"0"
"8276"	"3"	"7"	"9"	"2"	"248"	"14"	"13"	"0"	"1"	"2"	"6"	"19"	"0"	"0"	"6"	"2"	"12"	"0"	"1"	"0"	"2"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"82"	"82"	"17"	"12"	"0"	"111"	"111"	"1"	"0"
"8277"	"3"	"7"	"10"	"2"	"400"	"24"	"19"	"4"	"47"	"11"	"6"	"29"	"0"	"9"	"28"	"8"	"22"	"3"	"5"	"1"	"23"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"258"	"258"	"22"	"32"	"0"	"312"	"312"	"1"	"0"
"8278"	"3"	"7"	"10"	"2"	"400"	"23"	"19"	"2"	"47"	"13"	"4"	"40"	"2"	"14"	"18"	"9"	"26"	"5"	"1"	"1"	"17"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"257"	"257"	"23"	"30"	"0"	"310"	"310"	"1"	"0"
"8279"	"3"	"7"	"10"	"2"	"400"	"38"	"15"	"4"	"43"	"16"	"7"	"22"	"2"	"16"	"16"	"9"	"17"	"1"	"5"	"0"	"23"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"27"	"26"	"0"	"303"	"303"	"1"	"1"
"8280"	"3"	"7"	"10"	"2"	"400"	"28"	"12"	"4"	"43"	"7"	"4"	"31"	"4"	"10"	"19"	"8"	"35"	"0"	"3"	"0"	"19"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"26"	"30"	"0"	"300"	"300"	"1"	"0"
"8281"	"3"	"7"	"10"	"2"	"400"	"23"	"15"	"5"	"43"	"13"	"10"	"32"	"3"	"19"	"23"	"4"	"21"	"2"	"6"	"2"	"19"	"16"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"29"	"23"	"0"	"308"	"308"	"1"	"0"
"8282"	"3"	"7"	"10"	"2"	"400"	"36"	"21"	"6"	"43"	"11"	"6"	"25"	"2"	"14"	"33"	"4"	"23"	"0"	"5"	"0"	"24"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"266"	"266"	"32"	"35"	"0"	"333"	"333"	"1"	"0"
"8283"	"3"	"7"	"10"	"2"	"400"	"40"	"10"	"6"	"32"	"13"	"3"	"20"	"3"	"19"	"36"	"3"	"17"	"0"	"2"	"0"	"26"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"245"	"245"	"20"	"45"	"1"	"310"	"310"	"1"	"0"
"8284"	"3"	"7"	"10"	"2"	"400"	"41"	"14"	"2"	"52"	"10"	"7"	"30"	"0"	"7"	"26"	"7"	"21"	"2"	"5"	"0"	"17"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"256"	"256"	"26"	"38"	"0"	"320"	"320"	"1"	"0"
"8285"	"3"	"7"	"10"	"2"	"400"	"27"	"18"	"6"	"48"	"17"	"10"	"34"	"1"	"7"	"21"	"6"	"25"	"3"	"7"	"0"	"18"	"12"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"260"	"260"	"34"	"25"	"0"	"319"	"319"	"1"	"0"
"8286"	"3"	"7"	"10"	"2"	"400"	"28"	"17"	"2"	"49"	"13"	"4"	"33"	"1"	"13"	"20"	"4"	"20"	"0"	"5"	"2"	"9"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"28"	"12"	"0"	"283"	"283"	"1"	"0"
"8287"	"3"	"7"	"10"	"2"	"400"	"28"	"24"	"2"	"39"	"13"	"15"	"26"	"1"	"16"	"16"	"8"	"28"	"2"	"2"	"0"	"15"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"25"	"16"	"0"	"291"	"291"	"1"	"0"
"8288"	"3"	"7"	"10"	"2"	"400"	"26"	"16"	"8"	"48"	"7"	"8"	"32"	"1"	"10"	"25"	"11"	"17"	"1"	"2"	"2"	"12"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"36"	"23"	"0"	"302"	"302"	"1"	"0"
"8289"	"3"	"7"	"10"	"2"	"400"	"29"	"15"	"5"	"47"	"11"	"5"	"29"	"1"	"15"	"23"	"6"	"22"	"7"	"5"	"1"	"13"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"37"	"30"	"0"	"311"	"311"	"1"	"0"
"8290"	"3"	"7"	"10"	"2"	"400"	"38"	"21"	"2"	"45"	"13"	"7"	"31"	"0"	"16"	"20"	"8"	"26"	"2"	"1"	"1"	"10"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"260"	"260"	"32"	"34"	"0"	"326"	"326"	"1"	"0"
"8291"	"3"	"7"	"10"	"2"	"400"	"21"	"16"	"2"	"59"	"11"	"6"	"31"	"1"	"16"	"30"	"8"	"24"	"1"	"8"	"1"	"14"	"19"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"268"	"268"	"25"	"26"	"0"	"319"	"319"	"1"	"0"
"8292"	"3"	"7"	"10"	"2"	"400"	"30"	"17"	"5"	"46"	"13"	"5"	"35"	"0"	"17"	"20"	"3"	"25"	"3"	"3"	"0"	"14"	"13"	"0"	"0"	"0"	"3"	"25"	"3"	"3"	"0"	"14"	"13"	"0"	"0"	"0"	"249"	"249"	"40"	"15"	"0"	"304"	"304"	"1"	"0"
"8293"	"3"	"7"	"10"	"2"	"400"	"26"	"14"	"5"	"65"	"8"	"8"	"26"	"2"	"17"	"17"	"11"	"22"	"1"	"6"	"1"	"13"	"11"	"0"	"0"	"0"	"11"	"22"	"1"	"6"	"1"	"13"	"11"	"0"	"0"	"0"	"253"	"253"	"32"	"115"	"0"	"400"	"400"	"1"	"0"
"8294"	"3"	"7"	"10"	"2"	"400"	"37"	"26"	"4"	"47"	"6"	"6"	"29"	"0"	"12"	"17"	"15"	"32"	"3"	"4"	"1"	"10"	"14"	"0"	"0"	"0"	"15"	"32"	"3"	"4"	"1"	"10"	"14"	"0"	"0"	"0"	"263"	"263"	"23"	"18"	"0"	"304"	"304"	"1"	"0"
"8295"	"3"	"7"	"10"	"2"	"379"	"24"	"27"	"5"	"49"	"11"	"6"	"34"	"1"	"17"	"13"	"9"	"43"	"1"	"6"	"2"	"11"	"12"	"0"	"0"	"0"	"9"	"43"	"1"	"6"	"2"	"11"	"12"	"0"	"0"	"0"	"271"	"271"	"36"	"10"	"0"	"317"	"317"	"1"	"0"
"8296"	"3"	"7"	"10"	"2"	"364"	"19"	"10"	"3"	"48"	"13"	"5"	"39"	"1"	"16"	"20"	"5"	"33"	"2"	"10"	"0"	"10"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"244"	"244"	"20"	"17"	"1"	"281"	"281"	"1"	"0"
"8297"	"3"	"7"	"10"	"2"	"593"	"26"	"9"	"7"	"45"	"8"	"10"	"22"	"5"	"9"	"20"	"17"	"18"	"0"	"7"	"1"	"16"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"230"	"230"	"48"	"33"	"0"	"311"	"311"	"1"	"0"
"8298"	"3"	"7"	"11"	"2"	"400"	"19"	"60"	"11"	"21"	"18"	"3"	"7"	"2"	"5"	"46"	"2"	"43"	"0"	"2"	"1"	"19"	"11"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"270"	"270"	"12"	"73"	"6"	"355"	"355"	"1"	"0"
"8299"	"3"	"7"	"11"	"2"	"400"	"16"	"57"	"4"	"16"	"10"	"10"	"5"	"3"	"3"	"47"	"2"	"44"	"2"	"1"	"0"	"16"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"250"	"250"	"9"	"107"	"0"	"366"	"366"	"1"	"0"
"8300"	"3"	"7"	"11"	"2"	"400"	"8"	"75"	"4"	"17"	"19"	"3"	"5"	"0"	"3"	"52"	"2"	"49"	"0"	"3"	"1"	"8"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"263"	"263"	"11"	"81"	"0"	"355"	"355"	"1"	"0"
"8301"	"3"	"7"	"11"	"2"	"400"	"10"	"93"	"4"	"18"	"12"	"4"	"8"	"1"	"3"	"41"	"2"	"46"	"0"	"2"	"1"	"11"	"17"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"273"	"273"	"8"	"84"	"0"	"365"	"365"	"1"	"0"
"8302"	"3"	"7"	"11"	"2"	"400"	"16"	"71"	"6"	"14"	"16"	"5"	"6"	"1"	"2"	"56"	"1"	"59"	"1"	"1"	"1"	"9"	"23"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"288"	"288"	"10"	"46"	"0"	"344"	"344"	"1"	"1"
"8303"	"3"	"7"	"11"	"2"	"310"	"12"	"64"	"3"	"19"	"6"	"4"	"12"	"0"	"6"	"41"	"0"	"52"	"0"	"0"	"2"	"7"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"243"	"243"	"12"	"35"	"0"	"290"	"290"	"1"	"0"
"8304"	"3"	"7"	"11"	"2"	"310"	"15"	"64"	"2"	"11"	"9"	"5"	"8"	"0"	"2"	"62"	"0"	"50"	"1"	"3"	"1"	"8"	"9"	"0"	"0"	"0"	"0"	"50"	"1"	"3"	"1"	"8"	"9"	"0"	"0"	"0"	"250"	"250"	"4"	"28"	"0"	"282"	"282"	"1"	"0"
"8305"	"3"	"7"	"12"	"2"	"400"	"15"	"47"	"2"	"28"	"8"	"6"	"5"	"0"	"5"	"6"	"1"	"9"	"6"	"0"	"0"	"9"	"15"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"162"	"162"	"9"	"98"	"0"	"269"	"269"	"1"	"0"
"8306"	"3"	"7"	"12"	"2"	"400"	"16"	"32"	"4"	"42"	"11"	"5"	"8"	"1"	"8"	"6"	"0"	"30"	"2"	"1"	"1"	"24"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"204"	"204"	"16"	"106"	"0"	"326"	"326"	"1"	"0"
"8307"	"3"	"7"	"12"	"2"	"400"	"12"	"42"	"3"	"40"	"14"	"7"	"2"	"1"	"4"	"5"	"3"	"20"	"0"	"1"	"2"	"17"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"180"	"180"	"12"	"109"	"0"	"301"	"301"	"1"	"0"
"8308"	"3"	"7"	"12"	"2"	"400"	"12"	"53"	"0"	"55"	"21"	"8"	"4"	"1"	"5"	"8"	"2"	"16"	"3"	"0"	"1"	"17"	"10"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"216"	"216"	"13"	"98"	"0"	"327"	"327"	"1"	"0"
"8309"	"3"	"7"	"12"	"2"	"400"	"8"	"49"	"3"	"58"	"6"	"14"	"6"	"3"	"5"	"6"	"1"	"18"	"5"	"2"	"0"	"15"	"13"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"212"	"212"	"15"	"103"	"0"	"330"	"330"	"1"	"0"
"8310"	"3"	"7"	"12"	"2"	"400"	"14"	"49"	"6"	"46"	"8"	"5"	"5"	"0"	"5"	"5"	"6"	"22"	"2"	"3"	"1"	"5"	"14"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"196"	"196"	"19"	"73"	"0"	"288"	"288"	"1"	"0"
"8311"	"3"	"7"	"12"	"2"	"205"	"8"	"24"	"5"	"13"	"8"	"5"	"5"	"0"	"1"	"3"	"0"	"17"	"1"	"3"	"0"	"9"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"109"	"109"	"12"	"40"	"0"	"161"	"161"	"1"	"0"
